0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,filename
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,19,0,0,8,1118.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1121.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,0,27,0,7,0,0,0,0,0,4,0,4,6,3,3,3,3,3,10,8,14,2,16,24,1122.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,19,0,0,0,1124.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,8,10,15,12,23,14,10,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1126.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,18,7,7,27,21,30,0,0,4,0,4,9,0,26,0,18,15,10,8,10,6,6,0,1128.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,23,11,15,12,21,15,11,7,6,9,1,8,3,4,6,4,2,0,26,0,18,15,10,8,14,17,28,26,1130.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,23,26,12,0,30,15,27,0,7,0,0,0,0,0,6,0,6,22,6,1,26,17,19,10,8,14,17,28,30,1135.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,22,0,7,25,22,28,0,0,4,0,4,7,0,26,0,18,15,10,8,17,12,16,30,1136.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1137.txt
0,0,17,1,13,9,17,6,21,16,22,1,15,17,13,15,25,25,8,11,21,28,21,14,30,7,9,30,23,29,11,4,18,4,22,6,13,27,11,19,10,8,14,12,28,30,1139.txt
1,17,17,1,5,4,17,6,21,12,22,1,15,17,6,27,29,23,8,25,0,30,3,12,10,0,14,29,18,29,7,15,21,20,3,20,8,22,11,29,24,21,7,17,14,30,1141.txt
0,0,5,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,8,7,15,12,5,10,28,7,21,14,21,17,8,4,21,4,28,22,30,19,13,30,10,8,10,14,16,18,1143.txt
0,0,0,0,0,27,0,28,0,0,0,0,21,0,0,6,0,0,27,12,0,0,15,18,0,0,27,21,30,0,0,21,0,0,0,0,26,0,18,15,0,25,10,0,0,0,1147.txt
0,0,0,0,0,27,0,23,0,0,0,0,21,0,0,6,0,0,8,11,0,0,22,11,11,0,27,21,30,6,0,21,5,16,0,9,23,9,14,12,11,25,17,0,0,9,1149.txt
0,0,5,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,18,0,7,27,21,30,0,0,4,0,4,0,0,26,0,18,15,10,8,10,0,0,0,1151.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,1,18,1,16,7,18,10,8,14,2,16,24,1152.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1156.txt
0,0,5,0,0,27,0,28,0,0,0,0,21,0,0,6,0,0,27,12,0,0,2,23,5,0,27,21,30,6,0,21,5,0,5,9,10,9,14,6,11,25,17,4,2,0,1158.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,23,7,15,12,22,15,10,7,27,21,30,0,0,4,0,4,9,0,26,0,18,15,2,14,15,6,6,0,1161.txt
0,0,0,0,0,27,26,28,0,0,0,11,21,0,0,15,0,23,22,21,0,0,3,17,18,0,0,0,0,0,0,6,0,20,22,0,26,0,18,15,10,8,14,12,28,24,1166.txt
0,0,0,0,0,27,0,20,30,8,10,0,8,28,18,30,21,23,28,2,29,2,15,2,5,7,25,22,28,0,0,13,0,29,8,16,12,2,23,10,22,22,16,5,5,0,1168.txt
1,26,14,11,13,6,9,5,26,27,6,7,5,21,6,11,30,8,4,4,29,2,30,4,26,22,23,12,17,21,8,18,23,15,14,5,5,5,5,28,13,15,24,27,27,14,1169.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,8,16,15,12,5,10,28,7,6,18,7,8,8,4,21,4,6,0,26,0,18,15,10,8,14,13,1,24,1171.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,0,26,12,0,0,15,27,0,7,0,0,0,6,0,21,8,0,0,11,23,15,21,12,10,8,14,0,0,0,1175.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,8,3,15,12,23,14,18,7,6,9,14,8,28,4,21,4,1,1,1,1,11,1,10,8,17,2,16,30,1177.txt
1,17,17,1,24,24,17,6,8,4,22,29,15,17,6,24,13,9,8,10,20,23,20,11,10,12,18,27,16,29,26,18,11,15,3,20,8,14,28,17,15,17,30,17,14,30,1179.txt
0,0,0,0,0,27,0,28,0,0,0,0,21,0,0,27,0,0,27,12,0,0,15,18,0,0,27,21,30,0,0,21,0,0,0,0,26,0,18,15,0,12,18,0,0,0,1183.txt
1,0,17,1,24,4,1,7,18,15,22,1,15,17,6,15,29,25,8,22,15,12,23,11,18,7,6,9,18,8,8,4,21,4,6,25,8,16,12,25,10,8,16,1,28,29,1184.txt
1,17,30,20,3,11,3,9,6,15,3,3,3,3,6,3,15,4,8,5,22,22,20,11,10,12,24,27,16,29,26,18,11,15,22,19,19,22,11,29,17,20,7,10,28,17,1190.txt
1,5,14,1,5,4,17,6,21,12,22,1,15,17,6,3,29,20,8,14,0,30,23,10,10,12,19,11,19,19,28,26,21,7,10,26,24,24,1,30,4,4,4,17,28,17,1192.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,12,27,12,7,0,0,0,0,0,4,0,4,21,0,26,0,18,15,10,8,14,2,16,18,1194.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,23,26,12,0,0,11,27,7,7,0,0,0,0,0,24,0,20,6,0,26,0,18,15,10,8,14,13,11,26,1196.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,18,0,7,27,21,30,0,0,4,0,4,0,0,26,0,18,15,10,8,10,0,0,0,1197.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,6,12,4,8,4,0,11,23,15,21,12,10,8,14,0,0,0,1199.txt
0,0,5,0,0,27,26,20,5,9,9,11,16,7,15,15,22,25,26,18,11,13,10,18,7,7,27,21,30,0,0,10,0,24,9,15,21,12,16,13,20,23,10,6,6,0,1201.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,7,7,0,0,0,0,0,4,0,4,9,0,26,0,18,15,10,8,14,6,6,0,1203.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1205.txt
1,5,14,1,7,9,12,6,24,21,23,29,17,15,10,13,5,14,13,13,28,23,27,20,26,22,22,15,25,27,8,29,12,30,29,22,17,17,30,24,8,10,8,24,17,20,1207.txt
0,0,0,0,0,27,0,23,0,0,0,0,21,0,0,6,0,0,27,12,0,0,15,18,0,0,27,21,30,0,0,21,0,17,0,0,26,0,18,15,0,12,2,0,0,8,1211.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,6,0,4,8,4,4,11,23,15,21,12,10,8,19,2,16,24,1214.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,19,0,0,0,1216.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1217.txt
0,0,0,0,0,27,26,28,0,0,0,11,21,0,0,15,0,23,8,11,22,24,22,14,18,0,9,27,16,29,7,24,11,20,22,0,26,0,18,15,10,8,14,20,28,30,1219.txt
0,0,0,0,0,27,0,0,0,0,0,0,21,0,0,6,0,0,0,12,0,0,2,2,20,0,25,19,28,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,1221.txt
1,5,14,1,13,3,17,6,21,16,22,1,15,17,8,3,29,20,23,10,21,21,23,5,10,3,24,17,22,19,28,26,21,7,22,6,15,24,11,30,4,4,4,3,16,22,1225.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,0,26,12,0,0,15,27,0,7,0,0,0,0,0,21,0,17,0,0,26,0,18,15,10,8,14,0,0,9,1228.txt
0,0,0,0,0,27,26,28,11,2,9,11,16,7,15,15,2,23,26,18,11,14,10,18,7,0,13,18,22,11,18,2,21,27,26,29,25,28,25,26,21,26,10,2,16,26,1230.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,8,21,19,7,20,10,29,7,9,28,7,30,17,4,13,4,22,0,26,0,18,15,10,8,0,12,16,24,1234.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,2,18,13,26,7,11,10,8,14,12,19,24,1237.txt
1,1,1,1,1,1,17,1,1,1,22,1,15,17,3,1,12,15,8,21,7,7,14,11,17,23,1,1,3,1,1,25,1,13,6,18,24,27,7,25,4,4,4,17,1,24,1239.txt
1,5,14,16,13,3,12,6,21,16,7,8,6,11,8,13,24,20,11,7,30,23,5,20,28,20,29,15,22,17,17,26,14,7,28,22,13,17,13,24,4,4,4,30,24,19,1241.txt
0,0,0,0,0,27,0,20,0,0,0,16,18,24,20,27,9,25,27,12,15,12,10,18,0,7,27,21,30,0,0,4,0,4,6,3,3,3,3,3,11,13,2,2,16,29,1243.txt
1,5,14,1,13,3,17,6,21,16,22,1,15,17,8,3,4,14,7,24,22,22,20,8,11,27,23,12,22,21,28,16,23,12,22,23,1,16,17,19,8,10,8,30,24,30,1245.txt
0,0,0,0,0,27,26,28,0,0,0,11,24,0,29,15,27,23,26,12,0,30,2,22,12,0,6,7,27,8,26,23,11,20,2,3,3,3,3,3,10,8,22,17,28,15,1249.txt
0,0,0,0,0,27,26,28,0,0,0,11,24,0,29,15,26,23,12,9,0,30,3,17,29,0,0,0,0,0,0,6,0,19,4,18,16,22,30,29,10,8,19,28,19,24,1251.txt
0,0,5,0,0,27,26,20,5,9,9,11,16,7,15,15,22,23,21,24,21,5,7,30,30,7,24,10,18,12,18,13,21,5,3,1,8,1,17,1,20,23,10,28,19,30,1254.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,5,7,6,9,18,8,11,4,21,4,27,30,29,28,25,27,10,8,14,2,16,29,1255.txt
0,0,0,0,0,27,0,20,0,0,0,19,18,24,20,6,9,25,0,12,15,12,15,22,22,7,27,21,30,6,5,4,5,4,0,9,10,9,14,12,11,25,9,0,0,9,1267.txt
1,5,14,1,8,9,1,7,18,20,22,1,15,17,13,26,25,20,8,22,15,12,21,14,11,26,9,3,18,3,8,26,21,7,22,25,1,27,11,19,4,4,4,2,16,30,1271.txt
1,5,14,11,24,4,16,6,21,16,17,30,4,20,8,16,13,20,4,4,20,25,20,4,21,3,24,17,15,13,6,26,9,7,21,7,14,18,8,23,4,4,4,28,28,17,1274.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,6,12,4,8,4,0,11,23,15,21,12,10,8,14,0,0,9,1276.txt
1,5,14,1,13,3,17,6,21,16,22,29,15,17,8,3,15,8,8,11,21,29,7,12,21,3,14,17,21,19,20,18,18,15,12,20,13,24,17,24,13,15,24,20,16,30,1278.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,2,3,3,3,3,3,10,8,5,2,16,15,1280.txt
1,17,22,16,3,9,1,7,18,17,18,8,13,30,13,3,29,28,8,14,7,21,23,12,10,13,14,29,22,29,8,8,26,10,22,24,18,24,17,19,24,19,7,17,18,30,1283.txt
1,5,14,11,13,3,12,6,21,16,18,30,4,20,8,13,24,20,11,7,11,14,5,20,28,10,8,7,19,10,28,26,23,7,14,5,5,5,5,28,4,4,4,28,28,15,1285.txt
30,21,0,29,2,17,19,12,20,2,26,2,2,2,17,19,2,27,18,18,13,2,12,27,12,17,16,25,8,25,13,20,2,24,5,15,21,2,2,13,22,22,14,4,2,0,1287.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,6,12,4,8,4,0,11,23,15,21,12,10,8,14,0,0,9,1288.txt
2,5,14,20,13,3,22,9,19,16,3,3,12,3,8,3,15,20,23,11,21,28,7,5,21,3,24,17,19,19,20,26,14,7,13,6,14,26,10,30,4,4,4,17,24,30,1290.txt
1,5,14,16,13,3,12,6,21,16,7,9,6,11,8,13,29,20,11,7,30,21,5,20,28,10,21,14,22,17,28,26,14,7,28,22,13,20,11,30,8,10,8,30,24,17,1292.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,22,7,15,12,22,17,29,7,0,0,0,0,0,4,0,4,3,0,26,0,18,15,10,8,19,17,28,24,1295.txt
1,8,17,1,8,9,1,7,18,20,1,1,1,17,13,25,4,4,1,1,15,12,21,1,11,12,9,30,14,30,8,27,21,26,22,23,7,16,17,19,14,16,7,2,16,30,1297.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,11,7,15,12,5,20,28,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1300.txt
1,17,22,1,5,4,10,6,21,13,22,1,15,17,3,1,29,9,8,9,19,7,3,10,24,12,24,28,12,30,7,19,14,22,3,20,8,22,11,11,17,20,26,1,28,24,1302.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,6,0,0,10,1303.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,26,26,12,15,12,2,27,2,7,0,0,0,0,0,28,0,3,0,0,26,0,18,15,30,5,14,0,0,0,1305.txt
0,0,0,0,0,27,0,28,0,0,0,0,21,0,0,27,0,22,27,12,0,0,15,27,0,0,0,0,0,0,0,6,0,20,22,0,26,0,18,15,12,12,14,12,28,24,1307.txt
0,0,0,0,0,27,26,20,5,9,9,11,8,7,15,15,22,25,26,17,11,14,2,26,7,7,27,21,30,0,14,2,17,27,5,2,2,2,2,2,20,23,18,4,2,0,1309.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,22,26,8,24,12,24,10,8,19,12,28,24,1311.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,6,0,4,8,4,0,11,23,15,21,12,10,8,19,0,0,0,1314.txt
0,0,0,0,0,27,26,28,0,0,0,11,21,0,0,15,0,0,26,12,0,0,15,27,0,0,0,0,0,6,0,21,8,17,0,11,23,15,21,12,10,8,14,0,0,9,1315.txt
0,0,0,0,0,27,0,28,0,0,0,0,21,0,0,30,0,23,27,12,0,0,15,18,0,0,27,21,30,0,0,15,0,20,6,0,26,0,18,15,0,13,15,20,28,24,1317.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,18,0,7,28,22,28,0,0,4,0,4,0,0,26,0,18,15,10,8,10,0,0,0,1318.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1320.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1323.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,12,7,0,0,0,0,0,4,0,4,5,0,26,0,18,15,10,8,14,4,2,0,1325.txt
0,0,0,0,0,27,0,20,0,0,0,0,18,24,20,6,9,0,27,12,0,0,10,18,7,7,27,21,30,0,0,21,0,0,9,0,26,0,18,15,11,12,10,6,6,0,1327.txt
0,0,0,0,0,27,26,20,29,8,9,11,16,7,15,15,21,25,26,2,11,14,10,18,7,7,27,21,30,0,0,2,0,24,6,16,21,2,22,13,20,23,10,17,28,29,1329.txt
0,0,10,0,0,27,0,28,0,0,0,0,19,0,0,30,0,22,8,27,0,0,22,12,10,0,27,21,30,0,0,21,0,0,0,0,26,0,18,15,11,13,10,0,0,0,1331.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,6,12,4,4,4,0,8,23,6,6,12,10,8,14,0,0,10,1332.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,23,8,11,0,30,22,11,10,7,0,0,0,0,0,23,0,20,22,6,13,26,7,19,10,8,14,17,28,30,1335.txt
1,8,22,1,24,4,1,7,18,4,22,1,15,17,6,3,13,28,1,1,0,30,21,1,21,12,23,12,19,21,11,18,26,15,25,5,5,5,5,28,17,20,7,17,28,26,1337.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,24,4,0,4,22,22,13,24,10,19,10,8,14,2,16,18,1339.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,7,0,26,0,18,15,10,8,14,2,16,24,1341.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1344.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1346.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,0,9,25,8,3,15,12,23,14,18,6,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1348.txt
28,5,14,16,3,3,1,7,17,17,18,9,26,11,8,8,24,20,11,7,30,21,27,20,28,20,21,14,18,17,9,26,15,25,11,17,17,23,11,20,1,1,1,8,24,17,1351.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1352.txt
0,0,0,0,0,27,26,28,0,0,0,11,21,0,0,15,0,0,8,5,0,0,23,10,29,0,27,21,30,0,24,21,0,0,0,0,26,0,18,15,10,8,10,0,0,0,1354.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,18,0,7,27,21,30,6,0,4,5,4,0,9,10,9,14,12,10,8,10,0,0,10,1356.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,0,26,12,0,0,2,22,19,7,27,21,30,0,13,21,29,0,5,0,26,0,18,15,22,22,17,4,2,0,1358.txt
30,21,5,27,26,17,19,12,5,9,9,24,16,7,15,14,22,16,20,29,11,14,10,18,7,30,16,6,9,2,13,20,17,24,9,16,21,12,16,13,20,23,10,6,6,0,1360.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,18,0,7,6,9,18,8,28,4,21,4,6,3,3,3,3,3,10,8,10,20,16,26,1362.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,2,27,7,7,0,0,0,0,0,4,0,4,5,0,26,0,18,15,10,8,14,4,2,0,1364.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,10,27,0,7,0,0,0,0,0,4,0,4,2,0,26,0,18,15,10,8,14,2,16,15,1367.txt
0,0,17,1,5,23,17,6,21,12,22,1,15,17,6,15,29,23,26,12,0,30,15,18,0,0,6,9,18,8,7,24,21,19,6,3,3,3,3,3,10,8,10,17,11,14,1368.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,8,10,15,12,22,12,10,7,6,7,18,8,18,4,21,4,25,0,26,0,18,15,10,8,14,2,16,15,1371.txt
0,0,5,0,0,27,26,28,0,0,0,11,21,0,0,15,0,23,26,12,0,0,10,18,5,0,27,21,30,0,0,23,0,20,22,0,26,0,18,15,10,8,16,20,28,30,1372.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,0,26,12,0,0,15,22,0,7,27,21,30,0,0,21,0,0,0,0,26,0,18,15,10,8,11,0,0,0,1375.txt
0,0,0,0,0,27,0,28,0,0,0,0,21,0,0,6,0,0,0,12,0,0,2,2,0,0,25,19,28,0,0,21,0,0,0,0,26,0,18,15,12,25,17,0,0,0,1377.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,0,8,11,22,24,23,14,18,7,27,21,30,0,0,21,0,0,0,0,26,0,18,15,10,8,16,0,0,0,1379.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,15,12,3,15,10,28,5,7,6,9,19,8,28,4,21,4,30,3,3,3,3,3,20,23,14,23,16,28,1380.txt
0,0,5,0,0,27,0,20,0,0,0,0,18,24,20,6,9,0,28,12,0,0,11,24,2,7,27,21,30,6,0,21,5,16,5,9,10,9,14,6,22,22,9,4,2,9,1383.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,10,27,7,7,0,0,0,0,0,4,0,4,6,0,26,0,18,15,22,22,14,2,16,29,1389.txt
1,17,17,1,5,19,17,6,21,12,22,1,15,17,6,13,29,10,8,7,30,21,5,10,28,20,21,14,19,26,28,18,21,15,28,22,8,21,11,30,29,21,29,28,15,17,1390.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,10,27,7,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1392.txt
0,0,0,0,0,27,26,28,0,0,0,11,21,0,0,15,0,22,26,12,0,0,15,18,0,0,28,22,28,0,0,21,0,0,0,0,26,0,18,15,10,8,10,0,0,0,1395.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,2,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1396.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,18,0,7,27,21,30,0,0,4,0,4,18,0,26,0,18,15,10,8,10,2,16,17,1398.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,8,11,15,12,23,11,18,7,0,0,0,6,0,4,8,4,0,11,23,15,21,12,10,8,14,0,0,0,1400.txt
0,0,0,0,0,27,0,20,0,0,0,0,18,24,20,27,9,25,27,12,15,12,15,18,7,7,27,21,30,0,0,4,0,4,0,0,26,0,18,15,11,12,2,0,0,0,1402.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,2,27,7,7,0,0,0,0,0,4,0,4,6,0,26,0,18,15,10,8,14,2,16,26,1405.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1407.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1409.txt
1,5,14,1,13,3,12,6,21,16,22,1,15,17,8,13,11,8,4,4,26,1,7,4,14,3,21,14,21,17,17,18,14,15,28,7,13,7,8,7,13,15,24,3,16,1,1412.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,8,11,15,12,23,14,18,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1416.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,0,26,12,0,0,11,22,5,7,27,21,30,0,16,21,17,0,8,0,26,0,18,15,10,8,16,5,5,0,1418.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,23,27,15,12,22,17,29,7,6,7,12,8,18,4,13,4,2,0,26,0,18,15,10,8,14,2,16,24,1421.txt
30,21,0,27,26,17,19,12,5,9,9,24,2,7,15,14,22,16,25,29,11,14,10,27,7,16,16,25,8,22,16,13,17,29,9,15,21,12,16,13,22,22,14,6,6,0,1422.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,2,0,26,0,18,15,10,8,14,12,28,24,1425.txt
0,0,0,0,0,27,0,20,0,0,0,0,18,24,20,29,9,23,0,12,0,0,15,22,0,7,28,19,28,0,0,24,0,6,30,0,0,0,0,0,11,25,17,20,28,29,1427.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,6,0,26,0,18,15,10,8,14,2,16,29,1429.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1431.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,8,11,23,20,23,11,18,7,6,9,18,8,28,4,21,4,22,19,8,27,11,19,10,8,14,17,28,17,1433.txt
0,0,0,0,0,27,0,20,0,0,0,0,18,24,20,27,9,25,27,12,15,12,15,27,0,7,0,0,0,6,0,4,5,4,0,9,10,9,14,12,11,12,14,0,0,0,1434.txt
0,0,0,0,0,27,0,20,0,0,0,0,18,24,20,27,9,25,27,12,15,12,15,27,0,7,0,0,0,6,0,4,5,4,0,9,10,9,14,12,11,12,14,0,0,0,1436.txt
0,0,0,0,0,27,0,28,0,0,0,19,21,0,26,27,19,0,4,4,0,0,5,4,28,9,27,21,30,4,12,21,4,17,0,8,23,6,6,12,0,12,10,0,0,9,1439.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,0,0,26,0,18,15,10,8,14,0,0,0,1441.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,25,26,12,15,12,15,27,0,7,0,0,0,0,0,4,0,4,6,3,3,3,3,3,10,8,14,2,16,26,1442.txt
0,0,0,0,0,27,26,20,0,0,0,11,18,24,20,15,9,0,26,12,0,0,15,22,0,7,28,22,28,0,0,21,0,0,0,0,26,0,18,15,10,8,11,0,0,0,1444.txt
