0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,filename
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,30,7,7,0,2,6,0,0,4,4,4,10,10,19,3,3,3,3,3,3,10,3,3,3,4,14,15,14,25,14,4,27,4,4,2933.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,0,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,4,4,2934.txt
0,0,25,0,0,0,0,18,0,25,18,0,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,0,29,7,7,0,0,6,0,0,0,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,4,4,2937.txt
22,2,1,16,16,3,13,1,9,10,23,1,26,1,1,3,3,3,9,21,8,6,6,11,7,10,18,15,23,6,11,14,28,15,30,1,11,25,27,29,10,8,29,27,10,28,23,2,20,2,3,0,3,3,3,0,14,15,14,25,14,4,27,6,4,2946.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,0,0,4,4,4,10,10,19,14,9,3,3,3,3,9,3,3,3,5,14,15,14,25,14,4,27,6,4,2947.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,26,16,15,14,14,14,11,14,19,5,17,3,17,30,7,7,0,2,11,11,0,0,4,4,10,10,19,3,3,3,3,3,5,0,7,7,7,30,12,12,6,10,6,6,8,25,6,2950.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,16,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,13,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,8,14,15,14,25,14,4,27,6,4,2953.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,12,0,13,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,4,4,2955.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,23,20,16,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,11,11,0,0,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,6,4,2957.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,16,19,24,0,3,17,0,0,0,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2959.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,30,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2961.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,27,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,0,4,4,10,10,19,14,9,3,3,3,3,0,5,5,5,2,5,5,5,8,21,16,8,6,6,2963.txt
22,2,1,16,16,13,13,1,9,10,23,1,17,10,1,3,3,3,9,21,19,22,30,25,8,10,14,13,23,6,12,14,17,16,21,1,6,7,9,7,13,8,15,15,12,22,20,10,18,11,3,28,11,11,11,18,4,16,4,23,14,4,27,29,4,2965.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,0,0,0,30,20,10,10,19,14,9,3,3,3,14,30,3,3,3,2,14,15,14,25,17,14,8,4,6,2967.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,28,16,15,14,14,14,11,16,19,24,0,3,17,0,0,0,0,2,1,1,5,0,30,20,10,10,19,14,11,3,3,3,1,23,2,2,2,3,2,2,2,2,3,3,3,2,3,2968.txt
0,15,3,5,7,0,0,18,0,25,18,21,18,25,18,18,12,24,27,16,8,4,4,11,4,1,1,22,1,1,20,5,23,5,7,6,0,7,9,27,21,6,16,16,21,2,2,9,2,10,5,0,5,5,5,2,5,5,5,8,21,16,8,6,6,2971.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,16,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,0,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,6,4,2973.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,0,0,0,4,4,10,10,19,14,9,15,13,16,14,0,3,3,3,2,14,15,14,25,11,9,12,4,9,2975.txt
0,0,1,29,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,6,22,30,21,15,13,18,5,14,21,13,28,20,27,11,15,6,2,16,9,11,17,16,16,11,11,26,2,16,2,5,30,6,6,6,2,5,5,5,8,17,14,29,10,8,2976.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,21,16,16,15,14,14,14,11,14,19,7,17,3,17,29,7,7,0,2,23,16,3,22,4,4,10,10,19,14,9,3,3,3,17,30,5,5,5,2,5,5,5,8,17,14,8,18,8,2979.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2980.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,16,19,24,19,3,17,10,9,9,0,2,1,1,1,0,4,4,10,10,19,14,9,3,3,3,6,0,6,6,6,7,27,30,30,21,21,16,8,6,6,2982.txt
0,0,25,0,0,0,0,18,0,25,18,21,18,25,18,18,22,21,27,16,15,14,14,14,11,16,19,8,0,3,17,0,0,0,0,0,0,0,0,0,30,20,10,10,19,14,9,3,3,3,14,0,23,25,7,30,24,18,19,22,21,16,10,10,6,2984.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,22,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,11,11,0,0,30,20,10,10,19,14,9,3,3,3,14,0,6,6,6,2,5,5,5,6,21,16,8,4,6,2986.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,16,16,15,14,14,14,11,16,19,24,0,3,17,0,0,0,0,2,1,1,1,4,4,4,10,10,19,14,9,15,13,16,3,10,3,3,3,18,17,15,17,25,14,4,27,6,4,2989.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,4,4,4,10,10,19,14,9,15,13,16,3,14,3,3,3,8,14,15,14,25,14,4,27,6,4,2991.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,22,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,17,0,0,13,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,8,14,15,14,25,14,4,27,6,4,2993.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,27,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,3,4,4,10,10,19,14,9,3,3,3,16,30,14,14,20,8,24,18,19,0,30,25,8,6,23,2995.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,17,16,16,15,14,14,14,11,14,19,7,17,3,17,29,7,7,0,2,0,0,0,0,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,6,4,2996.txt
0,0,24,0,7,0,0,18,0,25,18,7,18,25,18,18,22,17,27,16,15,14,14,14,11,14,19,8,17,3,17,29,7,7,0,2,19,16,8,22,30,20,10,10,19,14,9,3,3,3,0,14,7,7,7,2,5,5,5,8,18,4,27,16,4,2998.txt
0,0,24,0,7,0,12,23,0,25,18,5,18,25,18,18,18,17,0,16,15,14,14,14,11,16,19,24,0,3,17,0,0,0,0,2,13,1,5,1,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3001.txt
22,2,1,16,16,13,13,4,9,10,23,1,17,7,1,23,30,14,9,21,8,22,30,19,15,10,26,23,14,6,12,14,22,16,15,1,6,25,27,7,10,8,16,16,10,23,20,8,26,17,3,10,4,4,4,4,4,4,4,4,14,4,27,8,4,3002.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,30,7,7,0,2,9,0,0,4,4,4,3,3,3,3,3,3,3,3,3,7,3,3,3,18,14,15,14,25,14,4,27,6,4,3004.txt
0,0,1,16,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,1,1,1,1,1,10,18,5,14,6,1,1,1,1,1,1,6,2,16,0,10,8,16,16,10,11,26,2,17,2,3,0,3,3,3,0,14,15,14,25,14,4,27,4,4,3006.txt
0,0,24,0,7,0,0,18,0,25,18,0,18,25,18,18,18,17,27,16,15,14,14,14,11,14,19,24,17,3,0,30,7,7,0,2,1,1,7,0,4,4,10,10,19,14,9,3,3,3,1,0,5,5,5,3,5,6,6,8,21,16,8,6,6,3008.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,27,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,0,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,8,14,15,14,25,21,16,8,0,6,3010.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,5,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3012.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,0,0,0,4,4,10,10,19,14,9,3,3,3,3,10,5,5,5,8,24,18,19,0,17,14,8,5,6,3014.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,5,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3016.txt
0,0,25,0,0,0,0,18,0,25,18,21,18,25,18,18,22,21,27,16,15,14,14,14,11,14,19,6,17,3,17,29,7,7,0,0,14,0,0,14,30,20,10,10,19,14,9,3,3,3,14,6,5,5,5,29,0,0,0,22,21,16,10,5,6,3018.txt
0,0,25,0,0,0,0,18,0,25,18,21,18,25,18,18,12,22,27,16,15,14,14,14,11,14,19,7,17,3,17,8,7,7,0,0,6,0,0,0,27,18,10,10,19,3,3,3,3,3,6,0,5,5,5,30,24,18,19,6,6,6,10,4,6,3021.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,16,16,15,14,14,14,11,16,19,24,0,3,17,0,0,0,0,2,1,1,1,0,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,6,4,3023.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,21,27,16,15,14,14,14,11,16,19,8,0,3,17,0,0,0,0,2,9,0,0,0,6,7,10,10,19,14,9,15,13,16,5,7,5,5,5,2,5,5,5,8,17,14,8,12,6,3024.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,21,27,16,15,14,14,14,11,16,19,8,19,3,17,10,9,9,0,2,11,12,0,0,30,20,10,10,19,14,9,3,3,3,0,0,7,7,7,9,24,18,19,0,21,16,8,25,6,3027.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,27,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,5,1,23,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3029.txt
0,0,25,0,0,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,0,6,0,0,0,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,9,4,3030.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,11,0,0,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,6,4,3032.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,0,0,4,4,4,10,10,19,14,9,3,3,3,3,10,3,3,3,5,14,15,14,25,14,4,27,4,4,3034.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,27,16,15,14,14,14,11,16,19,24,0,3,17,0,0,0,0,2,1,1,1,0,6,7,10,10,19,14,9,3,3,3,3,30,7,7,7,2,5,5,5,8,14,4,27,6,4,3037.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,21,27,16,15,14,14,14,11,14,19,7,17,3,17,29,7,7,0,2,11,12,0,0,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,6,4,3039.txt
0,0,24,0,7,0,15,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,16,19,24,19,3,17,10,9,9,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3043.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,2,17,3,17,29,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3047.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,21,27,16,15,14,14,14,11,16,19,8,19,3,17,10,9,9,0,2,24,16,3,9,30,20,10,10,19,14,9,3,3,3,16,12,26,28,18,8,5,5,5,8,30,19,17,10,19,3048.txt
0,0,24,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,17,18,0,0,5,0,3,0,0,0,0,0,2,23,0,0,4,0,0,10,10,3,14,9,15,13,16,3,7,3,3,3,5,14,15,14,25,14,4,27,6,4,3052.txt
22,15,3,29,30,16,2,4,6,9,5,13,29,19,6,9,15,11,10,9,8,22,8,11,15,25,18,1,24,30,24,26,21,5,13,19,15,30,24,26,18,6,16,16,21,2,20,9,27,10,27,9,5,5,5,8,5,5,5,8,17,14,8,25,13,3053.txt
22,15,3,29,26,23,2,25,30,5,30,13,22,11,10,23,30,28,10,9,24,9,30,11,15,27,18,13,27,30,29,18,22,27,15,30,27,22,22,26,11,30,16,16,11,20,18,8,27,17,23,30,6,6,6,24,5,5,5,8,17,14,8,10,13,3055.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,20,16,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,7,0,4,4,10,10,19,14,12,15,13,16,1,23,2,2,2,3,2,2,2,2,3,3,3,25,3,3059.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,27,3,15,14,14,14,11,16,19,24,19,3,17,10,9,9,0,2,1,1,5,13,4,4,10,10,19,14,11,3,3,3,1,23,23,25,7,3,19,30,30,21,21,16,9,6,6,3061.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,21,27,16,15,14,14,14,11,14,19,8,17,3,17,29,7,7,0,2,0,0,0,0,4,4,3,3,3,14,9,3,3,3,3,0,3,3,3,2,14,15,14,25,21,16,8,6,6,3063.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,22,21,27,16,15,14,14,14,11,14,19,8,17,3,17,29,7,7,0,2,6,11,0,0,4,4,10,10,19,14,9,3,3,3,14,10,6,6,6,8,5,5,5,8,17,14,8,11,6,3066.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,16,16,15,14,14,14,11,16,19,24,0,3,17,0,0,0,0,2,1,1,1,13,4,4,10,10,19,3,3,15,13,16,3,10,5,5,5,8,19,27,29,18,21,16,8,6,6,3067.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3069.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,0,0,0,30,20,3,3,3,14,9,15,13,16,3,0,3,3,3,2,14,15,14,25,21,16,8,4,6,3072.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,27,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,16,4,4,10,10,19,14,9,3,3,3,3,10,5,5,5,8,27,29,26,16,17,14,8,6,8,3073.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3076.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,0,0,13,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,4,4,3079.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,5,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3082.txt
0,0,25,0,0,0,0,18,0,25,18,7,18,25,18,18,23,21,27,16,15,14,14,14,11,16,19,8,0,3,15,0,0,0,0,24,11,16,8,0,30,18,10,10,19,14,11,3,3,3,23,23,15,15,28,7,24,18,19,0,23,25,8,6,30,3083.txt
0,2,1,5,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,1,1,1,1,1,1,1,5,1,1,6,5,5,15,7,1,6,18,24,0,10,8,29,27,10,8,2,2,2,2,3,0,3,3,3,0,14,15,14,25,14,4,27,25,4,3087.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,21,16,16,15,14,14,14,11,16,19,8,0,3,17,0,0,0,0,2,25,12,0,22,23,15,10,10,19,14,9,15,13,16,5,12,6,6,6,2,5,5,5,8,17,14,8,10,8,3088.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3090.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,22,21,27,16,15,14,14,14,11,14,19,8,17,3,17,30,7,7,0,2,17,0,0,13,6,7,10,10,19,14,9,3,3,3,5,0,5,5,5,2,0,0,0,0,21,16,8,18,6,3093.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,0,4,4,10,10,19,14,9,3,3,3,14,10,5,5,5,8,24,18,19,0,21,16,8,6,6,3095.txt
0,0,24,0,7,0,0,18,0,0,0,0,0,13,19,0,0,0,16,0,0,16,0,17,18,14,0,5,17,3,0,29,7,7,0,2,6,0,0,0,0,0,10,10,19,14,9,3,3,3,3,0,3,3,3,2,14,15,14,25,14,4,27,5,4,3096.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3100.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,11,0,4,4,4,10,10,19,14,9,15,13,16,3,10,3,3,3,18,14,15,14,25,14,4,27,4,4,3102.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3105.txt
0,0,24,0,7,0,12,23,0,25,18,5,18,25,18,18,18,17,0,16,15,14,14,14,11,16,19,24,0,3,17,0,0,0,0,2,13,1,5,1,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3107.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,27,16,15,14,14,14,11,16,19,8,0,3,17,0,0,0,0,2,16,16,3,22,4,4,10,10,19,14,11,3,3,3,27,10,7,7,7,29,13,14,6,9,17,14,8,6,8,3108.txt
0,0,24,0,7,0,15,18,0,25,18,21,18,25,18,18,18,17,27,16,15,14,14,14,11,16,19,24,19,3,27,10,9,9,0,2,4,12,0,0,30,20,10,10,19,14,12,3,3,3,1,30,2,2,2,3,2,2,2,2,3,3,3,2,3,3110.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,27,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,5,16,4,4,3,3,3,14,9,3,3,3,27,23,5,5,5,8,19,10,11,16,21,16,8,6,6,3114.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,16,19,24,0,3,17,0,0,0,0,2,1,1,5,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3116.txt
0,0,24,0,7,0,15,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,27,29,7,7,0,2,1,1,15,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3118.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3121.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,13,1,1,1,30,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3123.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,17,16,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,13,4,4,10,10,19,14,9,3,3,3,3,10,3,3,3,0,14,15,14,25,0,4,27,1,4,3126.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3128.txt
0,0,26,0,10,0,0,18,0,18,15,21,13,25,26,18,22,20,16,13,12,12,12,12,9,14,7,5,17,3,17,29,7,7,4,0,6,12,0,0,30,20,10,10,19,14,9,11,9,12,0,0,3,3,3,2,14,3,14,25,21,16,29,4,6,3130.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,6,1,3133.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,17,16,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,7,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,6,4,3135.txt
0,0,24,0,7,0,15,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,24,17,3,3,29,7,7,0,2,6,11,0,4,4,4,6,6,6,14,9,3,3,3,3,8,3,3,3,18,14,15,14,25,14,4,27,3,4,3139.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,14,19,24,17,3,17,30,7,7,0,2,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3141.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,0,0,16,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,25,4,3143.txt
0,0,3,8,7,0,0,18,0,25,18,21,18,25,18,18,12,20,16,16,4,6,6,4,7,25,18,5,23,30,6,14,5,15,30,5,6,2,16,0,10,22,16,16,10,8,23,7,20,8,9,0,3,3,3,2,14,15,14,25,21,16,8,4,6,3145.txt
0,2,1,5,16,0,0,18,0,25,18,21,18,25,18,18,12,20,5,16,8,4,4,11,4,1,1,5,1,1,6,5,5,16,7,1,6,30,18,0,11,8,29,27,11,11,2,2,2,2,3,30,3,3,3,2,14,15,14,25,14,4,27,25,4,3147.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,17,16,16,15,14,14,14,11,14,19,5,17,3,17,29,7,7,0,2,6,11,0,13,4,4,10,10,19,14,9,3,3,3,3,0,3,3,3,0,14,15,14,25,14,4,27,6,4,3149.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,0,16,15,14,14,14,11,16,19,24,0,3,17,0,0,0,0,2,13,1,5,0,30,20,10,10,19,14,12,15,13,16,1,23,6,6,6,3,24,18,19,0,21,16,8,11,6,3151.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,20,16,16,15,14,14,14,11,14,19,24,17,3,17,29,7,7,0,2,1,1,1,4,4,4,3,3,3,14,9,3,3,3,3,10,3,3,3,18,17,15,17,25,14,4,27,6,4,3153.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,18,17,16,16,15,14,14,14,11,16,19,24,0,3,17,0,0,0,0,2,1,1,1,4,4,4,10,10,19,14,9,3,3,3,3,10,3,3,3,18,14,15,14,25,14,4,27,6,4,3156.txt
0,0,24,0,7,0,0,18,0,25,18,21,18,25,18,18,12,17,27,16,15,14,14,14,11,14,19,8,17,3,17,29,7,7,0,2,24,11,0,4,4,4,10,10,19,14,9,15,13,16,14,21,3,3,3,2,14,15,14,25,17,14,8,6,8,3159.txt
0,2,1,2,2,0,10,18,0,25,18,21,18,25,18,18,19,17,16,6,19,8,9,27,15,10,18,24,27,6,12,14,18,16,15,1,1,1,5,7,16,8,29,27,16,20,18,29,20,9,3,2,3,3,3,5,14,15,14,25,14,4,27,21,4,3163.txt
