0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,filename
0,0,7,0,1,1,0,1,0,0,0,4,0,9,0,0,4,5721.txt
6,9,0,5,6,6,5,5,5,0,0,4,0,7,0,8,0,5724.txt
0,0,8,6,6,6,0,1,0,0,0,4,0,2,0,0,4,5725.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,5728.txt
0,0,8,0,1,1,0,1,0,0,6,4,0,2,0,0,0,5729.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5733.txt
0,7,8,0,6,6,0,1,5,0,0,4,0,10,0,0,4,5735.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5737.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,5740.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,9,0,0,4,5742.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,5744.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,5747.txt
0,0,8,0,6,1,0,1,0,0,0,4,0,9,0,0,4,5749.txt
6,0,0,5,6,1,5,5,5,0,0,4,0,7,0,8,0,5750.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5753.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,10,0,0,0,5755.txt
0,7,8,0,1,9,0,1,0,0,0,4,0,10,0,0,0,5757.txt
0,0,8,0,1,1,0,1,0,0,6,4,0,2,6,0,0,5758.txt
0,7,8,0,6,1,0,1,0,0,0,4,0,2,0,0,4,5761.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,2,0,0,0,5762.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5764.txt
6,7,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,5766.txt
0,0,8,0,1,1,0,1,0,0,0,4,0,0,1,1,1,5769.txt
6,0,0,5,6,6,5,5,5,0,0,4,0,7,0,8,0,5771.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5773.txt
0,0,8,0,1,1,0,1,0,0,0,4,0,13,0,0,4,5775.txt
6,7,0,5,6,6,5,1,5,0,0,4,0,9,0,8,0,5777.txt
6,0,0,5,6,6,0,1,5,0,6,4,0,2,0,8,0,5778.txt
6,0,6,5,6,1,5,5,5,0,0,5,0,7,0,8,0,5780.txt
6,0,0,5,6,1,5,1,5,0,0,4,0,2,0,8,0,5784.txt
6,9,6,5,6,6,5,5,5,0,0,5,0,7,7,8,0,5786.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,9,0,8,4,5788.txt
6,7,0,5,1,1,5,1,5,0,0,4,0,2,0,8,0,5789.txt
0,0,7,0,1,6,0,1,0,0,6,4,0,2,0,0,0,5792.txt
19,7,0,5,6,6,7,8,5,0,0,4,0,10,0,9,4,5794.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5796.txt
6,0,0,5,6,6,5,5,5,0,0,4,0,2,0,8,4,5797.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,4,5799.txt
0,7,8,0,1,9,0,1,0,0,0,4,0,12,0,0,0,5801.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5803.txt
0,7,8,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5805.txt
6,7,0,5,6,1,5,5,5,0,0,4,0,2,0,8,4,5807.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,5810.txt
0,7,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,5811.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,9,0,8,4,5813.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,9,0,0,0,5816.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,5818.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5820.txt
6,0,0,5,6,6,5,1,5,0,0,4,0,2,0,8,0,5821.txt
0,7,8,0,1,6,0,1,0,0,0,4,0,2,0,0,4,5824.txt
6,7,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,5827.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,5828.txt
0,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,5831.txt
0,0,8,0,8,6,0,1,0,0,6,4,0,9,0,0,0,5835.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,5836.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,5838.txt
6,7,0,5,6,1,5,5,5,0,0,4,0,2,0,8,4,5840.txt
6,0,0,5,6,6,5,5,5,0,0,4,0,7,0,8,4,5843.txt
6,7,0,5,6,1,5,1,5,0,0,4,0,2,0,8,0,5844.txt
0,0,8,5,1,6,0,1,0,0,0,4,0,2,0,8,4,5848.txt
6,0,0,5,1,1,5,1,5,0,0,4,0,2,0,8,0,5850.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,5852.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5853.txt
0,7,0,5,1,6,0,1,0,0,0,4,0,9,0,8,4,5856.txt
0,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,4,5857.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,10,0,0,4,5860.txt
6,7,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,5862.txt
6,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,5863.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5865.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5867.txt
6,0,0,5,6,1,0,1,5,0,0,4,0,2,0,8,0,5870.txt
0,7,8,5,1,1,0,1,0,0,0,4,0,2,0,8,4,5871.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,10,0,0,4,5874.txt
0,0,7,5,1,1,0,1,0,0,0,4,0,2,0,8,4,5876.txt
0,7,0,0,6,9,0,1,0,0,0,4,0,2,0,0,4,5877.txt
6,0,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,5880.txt
0,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,5883.txt
6,0,0,5,6,6,5,5,5,0,0,4,0,2,0,8,0,5884.txt
6,0,6,5,6,1,5,5,5,0,0,5,0,7,0,8,0,5886.txt
6,0,0,5,6,6,5,1,5,0,0,4,0,2,0,8,0,5888.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5890.txt
6,0,0,5,6,6,5,5,5,0,0,4,0,2,0,8,0,5892.txt
0,7,8,0,1,6,0,1,0,0,0,4,0,9,0,0,4,5894.txt
0,7,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,5896.txt
0,0,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,5898.txt
0,7,8,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5901.txt
0,0,7,5,1,1,0,1,0,0,0,4,0,9,0,8,0,5904.txt
6,0,0,5,1,1,5,1,5,0,0,4,0,2,0,8,4,5906.txt
0,7,8,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5908.txt
6,0,0,5,1,1,5,1,5,0,0,4,0,2,0,8,0,5910.txt
6,7,0,5,6,7,5,1,5,0,0,4,0,2,0,8,0,5912.txt
0,7,8,0,1,6,0,1,0,0,0,4,0,2,0,0,4,5914.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,2,0,8,4,5916.txt
0,7,8,0,6,9,0,1,0,0,0,4,0,10,0,0,0,5918.txt
0,0,7,0,1,6,0,1,0,0,0,4,0,2,0,0,4,5919.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,5921.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,9,0,8,4,5924.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5925.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5928.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5929.txt
0,7,0,5,6,1,0,1,5,0,0,4,0,2,0,8,4,5931.txt
0,0,7,0,1,6,0,1,0,0,0,4,0,9,0,0,4,5933.txt
0,0,0,5,1,6,0,1,5,0,0,4,0,2,0,8,0,5935.txt
6,0,0,5,6,1,5,5,5,0,0,4,0,7,0,8,4,5938.txt
0,0,8,5,6,6,0,1,0,0,0,4,0,2,0,8,0,5941.txt
6,0,0,5,6,1,5,1,5,0,0,4,0,2,0,8,4,5943.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5945.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,9,0,8,4,5948.txt
0,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,4,5950.txt
0,7,8,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5952.txt
0,0,7,5,1,1,0,1,0,0,0,4,0,9,0,8,4,5954.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,5956.txt
0,7,0,5,1,9,0,1,0,0,0,4,0,10,0,8,4,5958.txt
6,9,0,5,6,1,5,5,5,0,6,4,0,2,0,8,0,5960.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,4,5961.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,5965.txt
0,7,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,5966.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,5969.txt
6,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,5971.txt
0,0,7,0,1,6,0,1,0,0,0,4,0,9,0,0,4,5972.txt
6,0,0,5,6,1,0,1,5,0,0,4,0,2,0,8,4,5974.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,5977.txt
0,0,7,0,1,6,0,1,0,0,0,4,0,2,0,0,4,5978.txt
0,7,0,5,1,6,0,1,0,0,0,4,0,2,0,8,4,5981.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,5982.txt
0,7,8,0,1,1,0,1,0,0,2,6,0,12,0,2,1,5984.txt
6,0,0,5,1,6,5,1,5,0,0,4,0,2,0,8,0,5987.txt
0,0,8,5,1,1,0,1,0,0,0,4,0,2,0,8,4,5988.txt
6,0,0,5,1,7,5,1,5,0,0,4,0,2,0,8,0,5990.txt
6,0,0,5,6,6,5,5,5,0,0,4,0,2,0,8,0,5992.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,9,0,0,0,5997.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,2,0,0,0,5999.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6000.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,9,0,8,0,6002.txt
0,7,8,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6004.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,6006.txt
6,0,0,5,1,6,5,1,5,0,0,4,0,2,0,8,0,6008.txt
0,0,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,6010.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6012.txt
0,7,8,5,1,6,0,1,0,0,0,4,0,2,0,8,4,6014.txt
6,0,0,5,6,1,5,5,5,0,0,5,0,7,0,8,4,6017.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,4,6020.txt
6,7,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,6022.txt
6,0,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,6025.txt
0,7,8,0,1,9,0,1,0,0,0,4,0,9,0,0,4,6028.txt
6,7,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,6030.txt
0,7,0,5,1,6,0,1,0,0,0,4,0,2,0,8,4,6031.txt
0,7,8,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6035.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6037.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6039.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,9,0,0,0,6042.txt
0,0,8,0,6,6,0,1,5,0,0,4,0,2,0,8,4,6045.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6047.txt
6,7,0,5,1,6,0,1,5,0,0,4,0,2,0,8,4,6048.txt
0,7,8,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6051.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6052.txt
6,7,0,5,1,1,5,1,5,0,0,4,0,2,0,8,4,6054.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6056.txt
6,0,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,6060.txt
0,7,0,0,6,1,0,1,5,0,0,4,0,2,0,0,4,6062.txt
6,7,0,5,1,1,5,1,5,0,0,4,0,2,0,8,0,6065.txt
6,0,0,5,6,6,5,1,5,0,0,4,0,2,0,8,4,6068.txt
6,0,0,5,1,6,5,1,5,0,0,4,0,2,0,8,0,6070.txt
0,7,8,0,1,6,0,1,0,0,0,4,0,2,0,0,0,6072.txt
0,7,8,0,6,6,0,1,5,0,0,4,0,10,0,0,4,6073.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,6078.txt
6,0,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,6079.txt
6,7,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,6081.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6085.txt
0,7,7,0,1,1,0,1,0,0,0,4,0,2,0,0,0,6087.txt
0,0,8,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6089.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,2,0,0,4,6091.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6093.txt
0,7,7,0,1,1,0,1,0,0,0,4,0,2,0,0,4,6095.txt
6,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,4,6097.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6100.txt
4,13,7,0,1,9,0,1,0,0,0,4,0,10,0,0,4,6103.txt
0,7,7,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6105.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6107.txt
0,0,8,0,1,1,0,1,0,0,0,4,0,2,0,0,4,6108.txt
0,7,0,5,6,1,0,1,5,0,0,4,0,9,0,8,4,6110.txt
0,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,6114.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,2,0,0,0,6116.txt
6,0,0,5,6,6,5,1,5,0,0,4,0,2,0,8,0,6118.txt
0,7,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,6120.txt
0,0,8,0,1,7,0,1,0,0,0,4,0,2,0,0,4,6122.txt
6,7,0,5,1,6,0,1,5,0,0,4,0,2,0,8,0,6124.txt
6,9,0,5,6,9,5,5,5,0,0,4,0,7,0,8,4,6125.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6129.txt
0,0,7,0,1,6,0,1,0,0,0,4,0,9,0,0,4,6132.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6133.txt
0,0,7,0,1,6,0,1,0,0,6,4,0,2,0,0,0,6135.txt
0,7,8,5,1,6,0,1,0,0,0,4,0,2,0,8,0,6137.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6139.txt
6,7,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,6142.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6145.txt
0,7,8,5,1,1,0,1,0,0,0,4,0,9,0,8,0,6148.txt
0,7,0,5,1,6,0,1,5,0,0,4,0,2,0,8,4,6151.txt
0,0,7,0,1,1,0,1,0,0,0,4,0,2,0,0,0,6153.txt
6,0,0,5,6,6,5,5,5,0,0,4,0,2,0,8,0,6155.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6157.txt
6,0,0,5,1,1,5,1,5,0,0,4,0,2,0,8,4,6159.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6161.txt
0,7,8,0,1,6,0,1,0,0,0,4,0,2,0,0,4,6163.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,2,0,8,4,6165.txt
6,0,0,5,6,1,5,5,5,0,0,4,0,7,0,8,0,6167.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,6169.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,4,6171.txt
6,7,0,5,6,7,5,1,5,0,0,4,0,2,0,8,0,6173.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6177.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6179.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6181.txt
0,7,8,0,1,1,0,1,0,0,0,4,3,10,0,3,1,6184.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,6185.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6187.txt
6,0,0,5,6,1,0,1,5,0,0,4,0,2,0,8,0,6190.txt
0,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,6191.txt
6,7,0,5,6,6,5,5,5,0,0,4,0,2,0,8,0,6195.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6197.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,2,0,8,4,6198.txt
0,0,7,0,1,1,0,1,0,0,0,4,0,9,0,0,0,6201.txt
6,0,0,5,1,1,5,1,5,0,0,4,0,2,0,8,0,6203.txt
6,7,0,5,1,1,5,1,5,0,0,4,0,2,0,8,0,6206.txt
0,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,6209.txt
0,7,8,5,1,6,0,1,0,0,0,4,0,2,0,8,0,6211.txt
0,0,8,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6212.txt
0,0,7,0,1,6,0,1,0,0,0,4,0,2,0,0,4,6214.txt
0,0,8,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6217.txt
0,7,7,0,1,6,0,1,0,0,0,4,0,2,0,0,0,6220.txt
6,0,0,5,1,1,5,1,5,0,0,4,0,2,0,8,4,6222.txt
0,7,8,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6223.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6225.txt
0,0,7,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6227.txt
0,7,8,0,8,9,0,1,0,0,0,4,0,10,0,0,4,6230.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6231.txt
0,0,8,0,1,1,0,1,0,0,0,4,0,2,0,8,0,6234.txt
0,7,8,0,1,6,0,1,0,0,0,4,0,2,0,0,4,6237.txt
6,0,0,5,1,1,5,1,5,0,0,4,0,2,0,8,0,6239.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,2,0,0,4,6242.txt
6,7,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,6243.txt
0,0,7,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6245.txt
0,7,8,0,1,6,0,1,0,0,0,4,0,2,0,0,4,6248.txt
0,7,8,0,1,9,0,1,0,0,0,4,0,12,0,0,0,6249.txt
6,9,0,5,6,1,6,5,5,0,0,4,0,7,0,8,0,6252.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6255.txt
6,0,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,6258.txt
6,7,0,5,6,6,5,5,5,0,0,4,0,2,0,8,0,6259.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6262.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6264.txt
6,7,0,5,6,1,5,5,5,0,0,4,0,2,0,8,4,6265.txt
0,7,0,5,1,7,0,1,0,0,0,4,0,2,0,8,0,6267.txt
6,7,0,5,6,1,5,1,5,0,0,4,0,2,0,8,0,6268.txt
6,0,0,5,6,1,5,1,5,0,0,4,0,2,0,8,0,6270.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6272.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6275.txt
6,7,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,6276.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,9,0,8,0,6279.txt
6,0,0,5,6,1,5,5,5,0,0,4,0,2,0,8,0,6281.txt
0,7,8,5,1,6,0,1,0,0,0,4,0,2,0,8,4,6284.txt
6,0,0,5,6,1,0,1,5,0,0,4,0,2,0,8,0,6286.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,12,0,9,4,6289.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6292.txt
6,0,0,5,6,6,5,5,5,0,0,4,0,2,0,8,4,6294.txt
0,7,0,5,1,9,0,1,0,0,0,4,0,10,0,8,0,6295.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,11,0,0,0,6298.txt
0,0,8,5,1,1,0,1,0,0,6,4,0,2,0,8,0,6301.txt
0,7,8,0,6,1,0,1,0,0,0,4,0,2,0,0,4,6303.txt
6,7,0,5,1,6,0,1,5,0,0,4,0,2,0,8,0,6305.txt
0,0,7,0,1,1,0,1,0,0,0,4,0,9,0,0,4,6308.txt
0,7,8,0,1,7,0,1,0,0,0,4,0,2,0,0,4,6310.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6313.txt
6,7,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,6314.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6317.txt
6,7,0,5,1,9,0,1,5,0,0,4,0,10,0,8,0,6319.txt
0,7,8,0,1,6,0,1,0,0,0,4,0,2,0,0,0,6320.txt
0,0,7,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6323.txt
0,7,8,0,6,1,0,1,0,0,0,4,0,10,0,0,0,6325.txt
0,0,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,6327.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6329.txt
0,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,6331.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,2,0,0,4,6333.txt
0,7,8,0,1,7,0,1,0,0,0,4,0,12,0,0,0,6334.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6336.txt
6,0,0,5,1,1,0,1,5,0,0,4,0,9,0,8,0,6338.txt
0,7,0,5,6,1,0,1,5,0,0,4,0,2,0,8,0,6341.txt
4,11,7,0,6,1,0,1,5,0,0,4,0,10,0,0,4,6344.txt
6,9,0,5,6,6,5,5,5,0,0,4,0,7,0,8,0,6346.txt
0,0,7,0,1,6,0,1,0,0,0,4,0,9,0,0,4,6351.txt
0,7,8,0,8,1,0,1,0,0,0,4,0,2,0,0,4,6353.txt
0,7,8,5,1,1,0,1,0,0,0,4,0,9,0,8,0,6355.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6357.txt
0,0,7,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6359.txt
0,7,0,5,1,1,0,1,5,0,0,4,0,10,0,8,0,6361.txt
6,7,0,5,1,1,5,1,5,0,0,4,0,2,0,8,0,6363.txt
6,9,0,5,6,1,5,5,5,0,0,4,0,7,0,8,0,6366.txt
0,0,8,0,1,1,0,1,0,0,0,4,0,2,0,0,4,6368.txt
6,7,0,5,1,1,5,1,5,0,0,4,0,2,0,8,4,6372.txt
6,0,0,5,1,6,0,1,5,0,0,4,0,2,0,8,0,6373.txt
0,7,8,0,1,9,0,1,0,0,0,4,0,13,0,0,4,6376.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,6380.txt
6,7,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,6384.txt
0,7,0,0,6,6,0,1,5,0,0,4,0,2,0,0,4,6386.txt
0,7,8,5,1,6,0,1,0,0,0,4,0,9,0,8,4,6387.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,6389.txt
0,7,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,6393.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6395.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,9,0,8,4,6397.txt
0,0,8,5,1,6,0,1,0,0,0,4,0,2,0,8,0,6398.txt
0,0,8,0,6,9,0,1,6,0,0,4,0,10,0,0,4,6401.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,2,0,8,4,6404.txt
0,7,0,5,1,1,0,1,0,0,6,4,0,2,6,8,0,6406.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6408.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,2,0,0,0,6410.txt
6,7,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,6414.txt
0,7,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,6416.txt
6,0,0,5,6,1,5,1,5,0,0,4,0,2,0,8,0,6418.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6419.txt
6,9,0,5,6,1,5,5,5,0,0,5,0,7,0,8,0,6422.txt
6,7,0,5,6,1,5,5,5,0,0,4,0,2,0,8,4,6424.txt
0,0,7,0,1,6,0,1,0,0,0,4,0,2,0,0,0,6425.txt
0,7,8,0,1,6,0,1,0,0,0,4,0,2,0,0,0,6428.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6429.txt
0,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,4,6431.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,4,6436.txt
6,7,0,5,6,1,5,1,5,0,0,4,0,2,0,8,0,6437.txt
0,7,8,0,1,9,0,1,0,0,0,4,0,12,0,0,4,6439.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6441.txt
0,0,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,6444.txt
0,0,8,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6446.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,2,0,8,0,6448.txt
6,7,0,5,6,6,5,5,5,0,0,4,0,2,0,8,0,6450.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,6454.txt
0,7,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,6457.txt
0,0,7,0,6,6,0,1,0,0,0,4,0,2,0,0,4,6459.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,2,0,0,4,6460.txt
0,7,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,6462.txt
0,0,8,0,1,1,0,1,0,0,0,4,0,2,0,0,0,6464.txt
0,7,8,0,1,6,0,1,0,0,0,4,0,2,0,0,4,6466.txt
0,7,8,0,6,1,0,1,0,0,0,4,0,10,0,0,4,6468.txt
0,0,8,0,1,6,0,1,0,0,0,4,0,9,0,0,0,6472.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,2,0,8,4,6473.txt
0,0,0,5,1,6,0,1,0,0,0,4,0,2,0,8,0,6476.txt
0,0,0,5,1,1,0,1,0,0,0,4,0,2,0,8,4,6478.txt
0,7,8,0,8,1,0,1,0,0,6,0,0,2,0,0,4,6480.txt
6,0,0,5,1,1,0,1,5,0,0,4,0,2,0,8,0,6482.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,9,0,8,4,6484.txt
0,7,0,5,1,1,0,1,0,0,0,4,0,12,0,8,4,6485.txt
0,7,8,0,1,1,0,1,0,0,0,4,0,12,0,8,0,6487.txt
0,0,8,0,1,1,0,1,0,0,0,4,0,9,0,0,0,6490.txt
