0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,filename
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,27,1,1,1,19,1,1,1,1,9,1,1,1,1,1,1,1360.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,21,0,0,0,0,0,2,5,4,2,2,5,2,26,2,19,4,4,6,4,9,19,0,5,0,4,4,1362.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,0,0,7,12,5,5,1364.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1367.txt
0,19,0,3,0,23,2,16,22,5,3,3,4,4,4,10,21,8,1,22,6,15,6,28,6,21,7,7,22,21,14,1,8,25,12,1,2,6,11,2,2,5,2,26,2,11,13,11,7,8,16,8,15,8,18,27,30,1368.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,19,1,1,5,5,9,22,0,7,12,5,5,1371.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,2,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,6,5,5,12,5,5,1372.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,18,9,9,21,0,0,0,0,0,6,4,5,6,0,5,0,6,6,19,5,17,25,6,9,13,14,0,18,6,8,1375.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,0,0,7,18,5,5,1377.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,19,0,7,0,5,5,1379.txt
0,0,0,1,12,23,2,16,3,9,5,5,22,5,5,2,2,2,22,8,6,5,6,26,6,21,7,0,22,21,7,1,19,15,8,24,13,2,2,16,15,27,17,14,20,15,22,20,23,3,2,20,0,6,12,25,28,1380.txt
0,0,0,0,0,0,0,0,22,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,2,9,9,0,0,0,0,0,0,6,2,2,6,0,27,0,6,6,19,22,20,23,3,9,10,19,11,5,25,28,1383.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,0,0,0,0,0,0,2,2,2,2,2,27,2,26,7,19,22,20,23,3,9,19,0,5,0,25,28,1389.txt
0,0,0,0,0,0,0,0,1,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,11,9,9,0,0,0,0,0,0,27,9,11,13,2,1,2,26,7,19,13,4,7,22,9,8,11,8,0,27,24,1390.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,4,9,9,0,0,0,0,0,0,6,5,4,6,0,1,0,6,6,19,4,4,6,6,9,0,0,5,0,6,24,1392.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1395.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,19,1,1,5,5,9,0,0,7,0,5,5,1396.txt
0,0,0,0,22,0,0,0,3,4,13,4,3,3,18,0,0,0,0,7,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,2,8,11,8,0,5,5,1398.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1400.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,9,9,9,21,0,0,0,0,0,6,2,2,6,27,1,23,6,6,19,22,20,23,3,9,8,25,8,19,25,28,1402.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,7,9,9,0,0,0,0,0,0,2,28,24,2,2,6,2,26,2,19,18,12,15,18,9,28,11,27,24,23,25,1405.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,0,0,5,0,5,5,1407.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,12,12,9,8,11,8,0,7,7,1409.txt
20,29,25,21,2,8,18,6,2,5,3,3,4,4,8,9,9,9,7,10,14,3,14,22,7,12,15,11,10,11,12,11,15,29,15,30,14,21,15,29,23,9,22,18,11,8,19,26,30,19,19,30,3,28,7,30,13,1412.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1416.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,8,7,9,20,0,7,0,1,1,1418.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1421.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,4,9,9,0,0,0,0,0,0,6,4,5,6,0,4,0,6,6,19,5,17,25,6,9,0,0,6,0,9,24,1422.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1425.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,20,1,1,5,5,9,0,0,5,18,5,5,1427.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,5,5,9,19,0,5,0,5,5,1429.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,20,9,9,21,18,25,0,0,0,6,5,5,6,6,10,6,6,6,19,5,17,6,8,0,10,11,11,5,6,30,1431.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,4,9,9,21,0,0,0,0,0,24,5,4,21,12,4,12,25,28,19,4,4,6,4,9,19,0,5,0,4,4,1433.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,27,1,1,1,19,1,1,1,1,9,8,30,8,0,1,1,1434.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,27,1,1,1,19,1,1,1,1,9,8,30,8,0,1,1,1436.txt
0,0,0,0,0,0,0,0,22,21,0,18,0,0,0,0,29,0,0,0,0,0,0,0,0,10,12,11,9,9,0,0,0,0,0,0,6,14,25,6,0,5,0,6,6,18,9,21,25,11,9,8,15,8,19,6,30,1439.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,8,7,9,20,0,7,0,1,1,1441.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,0,0,0,0,0,0,19,5,4,22,15,1,17,30,28,19,4,4,6,4,9,0,0,5,0,4,4,1442.txt
0,0,0,0,0,0,0,0,22,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,21,0,0,0,0,3,2,12,18,2,2,6,2,26,2,0,18,12,15,18,9,0,0,0,2,23,25,1444.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,1,1,9,13,14,7,18,10,10,1446.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,8,9,9,21,0,0,0,0,0,6,2,2,6,0,27,0,6,6,19,22,20,23,3,9,0,0,20,0,25,28,1448.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,8,7,11,1,1,1,1,1,1,1451.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1453.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,24,1,1,1,19,1,1,5,5,9,6,5,6,12,5,5,1454.txt
20,11,0,3,0,0,0,0,1,5,3,3,4,4,4,30,6,10,7,20,6,15,6,13,6,5,7,0,5,6,7,9,1,7,8,1,2,2,2,2,2,27,2,26,2,9,22,20,23,3,1,0,0,5,18,25,28,1456.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,12,12,9,8,15,8,19,7,7,1458.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,21,0,0,0,0,2,6,2,2,6,0,27,0,6,6,19,22,20,23,3,9,19,0,6,12,25,28,1460.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,19,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,0,0,7,0,5,5,1462.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1465.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1467.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1469.txt
20,29,11,3,2,8,18,6,2,5,3,3,4,4,4,9,9,9,10,10,16,6,17,20,9,12,20,18,10,11,11,11,22,17,24,21,15,17,0,18,23,17,12,17,10,8,18,18,16,18,16,22,0,6,12,20,18,1470.txt
0,11,1,15,28,0,0,0,1,5,3,3,4,4,4,30,6,3,7,20,1,1,1,27,1,5,7,0,5,6,7,1,10,7,8,1,2,2,2,2,2,27,2,26,2,9,22,20,23,3,6,0,0,5,2,25,28,1473.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1475.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,1,1,9,20,0,7,0,1,1,1477.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,9,9,9,0,0,0,0,0,0,2,6,4,2,2,5,2,26,2,19,4,11,11,22,9,10,15,11,5,6,24,1480.txt
0,18,11,15,19,0,0,0,7,3,2,2,2,2,2,17,3,4,3,17,1,1,1,5,1,11,3,1,3,3,3,4,4,3,3,4,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,1,1,1,1,5,5,1482.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,12,9,9,0,0,0,0,0,0,2,5,4,2,2,1,2,26,2,19,4,4,6,4,9,8,11,8,0,4,4,1484.txt
0,0,0,0,0,23,2,16,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,9,9,9,10,0,0,21,22,6,2,9,11,2,3,5,18,3,2,7,4,11,7,4,9,8,15,8,0,4,4,1487.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,19,1,1,1,1,9,0,0,7,18,1,1,1490.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,12,12,9,0,0,5,0,7,7,1491.txt
20,19,25,21,15,16,18,6,19,5,3,3,4,4,4,21,21,8,1,26,6,5,6,26,6,21,8,11,22,21,30,8,8,15,7,1,12,13,14,14,30,8,30,27,7,15,18,16,27,18,16,8,30,8,0,19,23,1494.txt
18,19,14,15,20,29,18,6,21,5,3,3,4,4,4,10,26,1,9,23,3,14,22,14,18,27,13,16,26,13,15,17,9,29,13,11,29,15,29,4,1,1,1,1,1,11,6,8,2,21,29,19,17,21,12,2,2,1497.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1499.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,4,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1502.txt
0,0,0,0,0,23,2,16,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,11,9,9,17,0,0,20,21,6,3,2,2,3,2,27,2,26,7,7,22,20,23,3,9,8,11,8,18,25,28,1504.txt
0,0,0,0,0,4,3,21,22,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,9,9,21,0,0,0,0,3,14,18,0,17,24,17,22,14,10,19,18,28,16,18,9,30,19,28,5,20,15,1505.txt
0,0,9,0,0,0,0,0,22,21,13,4,3,3,18,5,0,12,13,0,0,13,9,9,10,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,8,7,9,1,1,1,1,1,1,1507.txt
0,11,0,15,0,0,0,0,22,3,2,2,2,2,2,13,6,3,3,19,1,1,1,27,1,5,3,1,5,6,7,4,4,7,8,4,1,1,1,1,1,1,1,1,1,9,1,1,5,5,8,8,19,8,18,5,5,1509.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,0,0,0,0,0,2,22,28,24,23,15,24,17,30,24,19,20,18,21,20,9,23,14,5,12,29,17,1511.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,0,0,0,0,0,0,2,5,4,2,2,4,2,26,2,19,4,4,6,6,9,19,0,5,18,6,9,1513.txt
0,0,0,0,0,0,0,0,22,21,20,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,21,0,0,0,0,0,2,5,4,2,2,4,2,26,2,0,4,4,6,4,9,19,0,5,0,4,4,1515.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1518.txt
0,0,0,0,0,0,0,0,22,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,18,9,9,19,0,0,0,0,0,6,18,0,6,0,17,0,6,6,19,18,18,16,18,9,6,5,6,12,20,18,1519.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,19,0,5,0,5,5,1521.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,0,0,5,0,5,5,1523.txt
0,0,0,0,0,0,0,0,22,21,20,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,5,5,9,0,0,7,12,5,5,1526.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,6,5,6,12,5,5,1528.txt
20,11,1,15,28,0,0,0,26,6,9,15,16,12,16,30,13,18,15,20,1,1,1,26,1,1,26,27,5,6,14,9,20,11,12,21,23,23,13,21,15,17,17,18,10,9,18,28,19,18,16,29,30,28,0,19,23,1529.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,0,0,0,0,0,0,2,5,4,2,2,5,2,26,2,19,4,11,6,4,9,0,0,5,0,4,4,1532.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,2,1,1,1,1,1,1,1,1,1,19,1,1,8,7,9,26,13,3,7,1,1,1534.txt
20,19,15,3,20,0,0,0,20,5,3,3,4,4,4,20,3,1,10,16,3,5,27,26,29,27,20,18,26,25,7,11,1,15,8,22,15,18,0,18,15,17,17,25,20,15,18,18,19,18,1,13,14,20,12,0,17,1536.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,29,9,9,0,0,0,0,0,0,6,4,4,6,0,4,0,6,6,19,4,4,10,6,9,0,0,20,0,6,9,1538.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,5,5,9,1,1,1,1,5,5,1540.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1543.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,19,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1545.txt
20,11,1,15,28,0,0,0,1,5,3,3,4,4,4,30,6,3,7,20,14,15,14,27,25,5,7,11,11,10,7,9,11,7,8,10,12,5,4,3,2,5,2,26,2,9,13,4,6,6,1,8,16,8,0,27,24,1546.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,19,9,9,21,0,0,0,0,2,24,5,5,21,13,4,15,25,29,19,5,17,6,6,9,0,0,5,13,6,9,1548.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,2,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,28,11,28,5,5,5,1551.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,0,0,5,0,5,5,1552.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,18,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1556.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1558.txt
0,0,9,0,0,0,0,0,22,21,0,18,0,0,0,5,0,6,6,0,0,13,9,9,10,10,12,8,9,9,21,0,0,0,0,0,6,4,5,6,0,4,0,6,6,19,5,17,25,6,9,0,0,0,0,6,9,1561.txt
0,0,0,0,0,0,0,0,22,21,20,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,5,5,9,1,1,1,1,5,5,1563.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,1,1,9,1,1,1,1,1,1,1565.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1567.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,0,0,0,0,0,0,8,5,4,7,2,1,2,26,2,19,4,4,6,4,11,0,0,5,3,4,4,1570.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,19,9,9,21,0,0,0,0,0,6,28,24,6,0,0,0,6,6,19,17,0,21,17,9,0,0,26,13,0,0,1572.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,18,9,9,19,0,0,0,0,0,6,2,2,6,0,27,0,6,6,19,22,20,23,3,9,22,0,20,0,25,28,1574.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,12,12,9,0,0,5,0,7,7,1581.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,13,14,5,18,5,5,1583.txt
0,0,0,0,0,0,0,0,22,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,11,9,9,0,0,0,0,0,3,13,18,18,16,23,23,22,21,10,19,18,18,21,18,9,28,11,28,30,26,26,1585.txt
0,0,0,0,0,0,0,0,1,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,21,0,0,0,0,0,2,5,4,2,2,4,2,26,2,19,4,4,6,4,9,0,0,5,0,4,4,1587.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,21,0,0,0,0,0,2,5,4,2,2,4,2,26,2,19,4,4,6,6,9,0,0,5,0,6,9,1589.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1590.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,21,0,0,0,0,0,2,5,4,2,2,4,2,26,2,19,4,4,6,4,9,0,0,5,0,4,4,1594.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1596.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1598.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1600.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,21,0,0,0,0,0,13,2,2,16,23,27,12,21,20,19,22,20,23,3,9,0,0,21,12,25,28,1602.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,1,1,1,1,5,5,1604.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,0,9,9,21,0,0,0,0,0,2,5,4,2,2,4,2,26,2,19,4,4,6,6,9,19,0,21,0,6,24,1605.txt
0,0,0,0,0,23,2,16,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,18,9,9,10,0,0,8,10,0,13,5,5,16,15,27,17,25,10,7,22,20,23,4,9,22,0,6,0,4,4,1608.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,1,9,9,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,19,1,1,5,5,9,19,0,5,0,5,5,1610.txt
0,0,0,0,0,0,0,0,22,21,13,4,3,3,18,0,0,0,0,0,0,0,0,0,0,10,12,29,9,9,0,0,0,0,0,0,6,28,24,6,0,0,0,6,6,19,18,0,21,18,9,0,0,5,13,17,19,1612.txt
