0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,filename
6,8,10,11,0,13,4,0,4,0,0,0,5,5,9,4,12,0,0,0,7,0,3,4,3,9,15,0,0,5,6,0,8,7,8,12,7,20,12,6,9,10,9,9,0,0,6,5,4,8,22,0,8,14255.txt
5,12,10,12,0,16,5,21,10,0,0,8,5,8,0,4,0,6,0,10,0,0,3,0,3,10,21,11,8,5,6,6,8,7,6,26,8,23,0,6,9,9,10,9,0,0,6,6,0,14,0,10,0,14257.txt
5,16,8,9,0,13,4,0,4,5,0,0,5,5,9,4,9,0,0,10,0,0,3,0,3,9,12,0,8,5,6,0,8,7,0,9,7,8,0,6,9,10,9,9,0,0,6,5,4,1,1,13,0,14259.txt
6,18,10,12,0,16,5,0,4,5,0,0,5,5,9,4,0,0,0,10,0,0,3,0,3,10,27,0,9,5,6,0,8,0,6,26,8,8,0,6,9,9,10,9,0,5,6,6,0,1,1,7,0,14261.txt
6,18,10,11,0,15,4,0,4,5,0,0,5,5,0,4,0,12,0,10,0,0,3,0,3,9,13,0,6,5,6,6,8,7,6,14,7,8,0,6,21,9,9,9,0,0,6,5,4,8,13,0,0,14263.txt
5,12,10,11,0,16,5,0,4,0,0,0,5,5,0,4,0,0,0,0,6,0,3,8,3,10,17,12,8,5,6,6,8,7,6,20,7,8,0,6,0,9,9,10,0,0,6,5,10,14,0,13,8,14265.txt
5,12,10,12,0,16,5,0,4,0,0,0,5,5,0,4,0,0,0,0,6,0,3,0,3,10,17,0,0,5,6,6,8,7,0,20,7,8,0,6,17,9,9,9,0,0,6,7,10,14,0,0,0,14267.txt
5,12,10,11,0,15,4,21,12,5,0,8,17,0,0,0,0,6,0,10,0,0,3,0,4,9,12,11,0,5,6,0,8,7,16,14,7,23,12,6,0,9,9,9,0,0,6,5,4,8,19,11,0,14270.txt
4,6,4,4,4,5,3,4,3,4,9,3,3,3,5,4,0,0,0,10,6,0,3,10,6,10,30,4,9,6,6,14,8,6,17,26,9,9,26,5,8,14,7,13,0,6,6,8,11,15,14,7,0,14272.txt
5,12,8,8,5,13,4,5,15,0,0,0,5,5,0,4,0,8,0,0,6,7,3,0,3,9,10,0,6,5,6,0,8,7,6,7,7,17,12,6,21,7,9,9,7,0,6,5,4,8,7,6,0,14274.txt
5,12,10,12,5,16,5,5,4,0,0,0,19,5,0,4,0,13,10,10,0,7,3,0,3,10,29,0,4,5,6,0,8,25,24,26,8,8,0,6,7,9,11,9,7,0,6,6,0,14,7,7,0,14276.txt
5,16,10,12,5,16,5,5,15,0,14,5,8,17,9,10,10,17,3,3,4,12,6,17,13,21,3,30,14,2,4,4,15,5,29,5,6,1,2,4,2,12,9,9,7,5,6,2,1,1,1,4,4,14277.txt
5,12,10,12,0,16,5,0,4,0,0,0,5,5,0,4,0,0,0,10,0,0,3,0,3,10,29,0,9,5,6,0,8,8,0,26,8,19,0,6,8,9,11,9,0,0,6,6,0,14,0,7,0,14280.txt
5,12,10,11,5,17,4,5,12,5,0,11,17,0,0,0,0,6,0,0,6,0,3,0,3,9,12,9,0,5,6,0,8,7,10,14,7,23,12,6,14,9,9,9,7,0,6,5,4,21,7,6,0,14282.txt
5,12,10,12,0,16,5,6,4,0,0,0,5,5,0,4,0,0,0,0,6,0,3,0,3,10,27,0,0,5,6,0,8,20,6,26,8,8,11,6,0,9,10,9,0,0,6,6,0,14,0,6,0,14284.txt
5,12,8,9,0,13,4,0,15,0,0,0,22,0,0,0,0,6,0,0,6,0,3,0,3,9,9,0,0,5,0,0,8,7,6,9,7,17,0,6,0,10,9,9,0,0,6,5,6,8,0,0,0,14286.txt
5,12,10,12,0,16,5,0,15,0,9,0,5,5,0,4,0,0,0,0,6,0,3,0,3,10,29,29,12,5,6,0,8,8,24,26,8,12,12,6,8,9,11,9,0,0,6,6,0,14,0,7,0,14288.txt
5,12,10,12,0,16,5,6,4,0,0,7,5,5,0,4,0,8,0,0,0,0,3,0,3,10,29,0,12,5,6,0,8,17,24,26,8,20,11,6,8,9,11,9,0,0,6,6,0,14,19,7,0,14290.txt
5,12,10,12,0,16,5,6,15,0,0,7,5,5,0,4,0,6,0,0,7,0,3,4,3,10,17,0,4,5,6,0,8,7,8,20,7,17,29,6,7,9,9,9,0,0,6,6,18,14,15,6,8,14292.txt
6,18,10,12,0,16,5,11,12,0,9,8,5,5,0,4,0,6,0,0,0,0,3,0,4,10,29,11,9,5,6,7,8,8,10,26,8,11,26,7,8,9,11,9,0,0,6,13,5,14,0,7,0,14294.txt
5,12,10,11,0,15,4,0,4,0,0,0,5,5,0,4,0,6,0,9,9,0,3,4,3,9,12,0,0,5,6,0,8,7,6,14,7,8,12,6,0,9,9,9,0,0,6,5,4,8,0,0,5,14296.txt
6,18,10,12,0,16,5,5,4,5,9,0,5,5,0,4,0,0,0,10,0,5,3,0,3,10,29,0,4,5,6,0,8,0,10,26,8,8,17,7,7,9,11,9,0,0,6,6,0,14,1,7,0,14297.txt
5,12,10,12,5,16,5,5,4,0,0,0,9,5,0,4,0,11,0,10,0,7,3,0,3,10,24,0,0,5,6,6,8,7,6,26,8,8,0,6,0,9,10,9,7,0,6,7,5,14,7,6,0,14299.txt
5,12,10,12,0,16,5,0,15,0,0,0,5,5,0,4,0,6,0,0,6,0,3,0,4,10,18,0,0,5,6,6,8,7,0,26,8,14,0,6,0,9,9,9,0,0,6,8,5,14,0,6,0,14301.txt
5,12,10,11,0,17,4,0,4,5,0,0,26,0,0,0,0,6,0,10,0,0,3,0,3,9,12,0,8,5,6,0,8,7,0,14,7,20,0,6,20,9,9,9,0,0,6,5,4,8,15,13,0,14304.txt
5,12,10,12,5,16,5,5,15,0,0,0,18,12,0,8,0,10,0,0,0,0,3,0,4,10,29,9,4,5,6,6,8,0,24,26,8,12,13,6,7,9,8,9,7,0,6,12,5,4,7,13,0,14306.txt
5,16,10,12,0,17,5,6,4,1,1,5,5,5,1,4,9,6,8,9,5,7,0,0,3,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14307.txt
5,12,10,12,5,16,5,5,15,0,21,7,5,8,0,4,0,6,0,10,6,0,3,0,3,10,29,29,9,6,6,0,8,8,17,26,8,12,17,7,8,9,11,9,7,0,6,6,0,14,7,7,0,14310.txt
5,16,10,12,0,16,5,6,4,0,0,5,5,5,9,4,9,0,0,9,9,0,3,4,3,10,29,0,9,0,6,0,8,0,8,26,8,8,18,0,10,9,6,12,6,0,6,6,7,14,4,4,4,14312.txt
5,12,10,12,0,16,5,0,4,0,0,0,18,0,0,8,0,6,0,0,6,0,3,0,4,10,29,0,0,5,6,16,8,8,0,26,8,8,0,6,8,9,11,9,0,0,6,12,5,14,0,0,0,14313.txt
5,16,10,12,5,16,5,5,15,0,2,7,19,17,9,3,10,3,9,3,4,12,2,2,14,2,3,30,14,2,3,4,12,5,5,4,6,6,6,10,26,13,7,9,7,5,6,6,18,14,21,7,6,14316.txt
5,12,10,11,0,17,5,0,4,5,0,0,5,5,0,4,0,8,0,7,0,0,3,0,3,9,13,0,0,5,6,0,8,7,6,28,7,8,12,6,0,9,9,9,0,0,6,5,10,8,12,6,0,14318.txt
5,16,8,8,0,13,4,0,4,0,0,0,5,5,9,4,9,6,0,0,7,0,3,4,3,9,17,0,0,5,6,0,8,0,8,7,7,8,0,0,0,7,9,9,0,5,6,5,4,10,8,0,6,14320.txt
5,12,8,8,0,13,4,0,4,5,0,0,0,0,0,0,0,5,0,0,6,0,3,5,5,8,6,0,0,5,0,0,8,7,6,7,10,0,0,6,0,7,9,11,1,1,6,5,13,0,0,0,0,14322.txt
5,12,10,12,0,16,5,0,15,0,0,0,5,5,0,4,0,6,0,0,6,0,3,0,3,10,27,0,4,5,6,0,8,8,0,26,8,17,0,6,7,9,10,9,0,0,6,6,0,14,0,6,0,14324.txt
5,12,10,11,5,16,5,5,15,0,0,7,25,0,0,0,0,6,0,11,6,0,4,0,4,9,13,9,8,5,6,6,8,7,10,28,7,15,11,6,0,9,8,9,7,0,6,5,10,21,7,0,0,14326.txt
5,12,10,12,0,16,5,0,4,5,0,0,5,5,0,0,0,0,0,9,7,0,3,4,3,10,26,0,8,5,6,6,8,7,6,26,8,8,16,6,9,9,10,9,0,0,6,7,5,1,1,0,5,14328.txt
5,12,10,12,5,16,5,5,15,0,0,5,17,0,0,0,0,8,0,10,0,0,4,0,3,10,17,0,0,5,6,6,8,7,6,29,7,13,8,6,9,9,9,9,7,0,6,10,7,14,7,0,0,14329.txt
5,12,10,11,0,16,5,0,4,5,0,0,12,0,0,0,0,7,0,0,7,0,3,4,3,10,17,0,8,5,6,0,8,7,8,21,7,8,0,6,12,9,9,9,0,0,6,5,10,14,0,13,8,14331.txt
5,12,10,12,0,16,5,6,4,5,4,5,5,5,0,4,0,0,0,0,9,0,3,4,3,10,29,0,4,5,6,0,8,0,19,26,8,8,30,7,7,9,11,9,0,0,6,6,7,14,0,7,6,14333.txt
5,12,10,11,0,16,5,0,4,5,0,0,0,0,0,0,0,8,0,0,6,0,3,12,3,10,15,0,6,5,6,6,8,7,6,19,7,8,0,6,21,9,9,9,0,0,6,5,10,8,0,6,0,14335.txt
5,16,10,11,0,14,4,6,4,5,0,5,5,5,9,4,9,6,0,0,6,7,3,0,3,9,17,0,8,5,6,0,8,7,6,12,7,8,8,6,0,10,9,9,0,0,6,5,4,11,19,13,0,14337.txt
5,12,10,12,0,16,5,5,4,0,0,7,30,0,0,0,0,0,0,10,0,0,4,0,3,10,24,0,8,5,6,0,8,7,6,26,8,18,11,6,0,9,10,9,7,0,6,12,0,14,7,0,0,14339.txt
5,12,10,11,0,16,5,0,4,0,0,0,5,5,0,0,0,0,0,0,7,0,3,4,4,10,16,0,6,5,6,6,8,7,8,30,7,20,0,6,7,9,9,9,0,0,6,5,10,8,0,0,8,14341.txt
5,12,10,11,0,17,5,0,4,0,0,0,5,5,0,4,0,6,0,0,0,5,3,0,3,9,13,0,8,5,6,0,8,7,6,14,7,8,12,6,9,9,9,9,0,0,6,5,10,8,15,0,0,14343.txt
5,12,10,12,0,16,5,6,4,0,0,5,5,5,0,4,0,6,0,9,6,0,3,8,3,10,17,0,0,5,6,6,8,7,6,26,8,8,8,6,0,9,9,9,0,0,6,7,5,14,0,0,5,14345.txt
5,12,10,12,0,16,5,6,4,0,0,5,5,5,0,4,0,0,0,0,0,0,0,0,3,10,27,0,0,5,6,0,8,19,0,26,8,20,8,6,29,9,10,9,0,0,6,6,7,14,0,0,0,14347.txt
5,12,10,11,0,13,4,0,4,0,0,0,5,5,0,4,0,6,0,0,6,0,3,8,3,9,12,0,0,5,6,6,8,7,13,12,7,8,12,6,0,10,9,9,0,0,6,5,4,8,0,6,0,14349.txt
5,12,10,12,0,16,5,0,4,5,0,0,5,5,0,4,0,13,0,0,6,7,3,8,3,10,27,0,0,5,6,0,8,0,6,26,8,8,0,6,22,9,10,9,0,0,6,6,0,14,8,6,6,14352.txt
5,12,8,9,0,13,4,0,4,0,0,0,5,5,0,4,0,0,0,10,6,0,3,0,3,9,10,0,8,5,6,0,8,7,0,9,7,8,12,6,9,10,9,9,0,0,6,5,4,1,1,0,0,14353.txt
5,16,10,12,0,16,5,6,4,0,0,5,5,5,9,4,9,0,0,0,9,0,3,4,3,10,27,0,5,5,6,0,8,0,19,26,8,8,18,9,9,9,9,9,0,0,6,6,7,14,0,6,6,14356.txt
5,12,8,9,0,13,4,0,4,5,0,0,5,5,0,4,0,6,0,0,0,0,3,0,3,9,9,0,0,5,0,0,8,7,15,7,7,8,0,6,0,7,9,9,0,0,6,5,6,8,0,6,0,14360.txt
5,12,10,12,0,16,5,6,4,0,0,5,18,0,0,8,0,6,0,0,6,3,3,0,3,10,29,12,4,5,6,6,8,8,24,26,8,8,8,6,7,9,11,9,0,0,6,12,5,14,0,6,0,14362.txt
5,12,10,11,0,16,5,0,15,5,0,0,5,5,0,4,0,6,0,0,6,0,3,0,3,9,15,22,0,5,6,6,8,7,6,20,7,12,0,6,0,9,9,9,0,0,6,5,10,14,12,0,0,14364.txt
5,12,8,7,0,11,4,6,0,0,0,5,17,11,0,0,0,16,0,0,6,0,3,0,5,4,5,0,0,5,0,10,6,7,0,7,10,0,8,6,0,7,9,11,0,0,5,5,14,0,13,6,0,14366.txt
5,12,10,12,0,16,5,0,4,0,0,0,5,5,0,4,0,0,0,0,0,0,3,0,3,10,17,0,0,5,6,6,8,7,6,25,7,8,0,6,9,9,9,9,0,0,6,7,5,14,0,6,0,14368.txt
5,11,10,12,0,16,5,0,15,0,4,0,5,13,0,4,0,6,0,0,0,7,3,0,3,10,27,12,4,5,6,0,8,21,22,26,8,14,13,6,7,14,10,10,0,0,6,6,0,14,0,6,0,14370.txt
5,12,10,12,0,16,5,0,4,0,9,0,5,5,0,4,0,0,0,0,6,0,3,8,3,10,29,0,9,5,6,0,8,20,17,26,8,8,17,7,8,9,11,9,0,0,6,6,0,14,15,7,6,14372.txt
5,12,10,11,0,16,5,0,4,0,0,0,5,5,0,4,0,6,0,11,0,0,3,0,3,10,17,0,0,5,6,0,8,7,0,21,7,20,0,6,0,9,9,9,0,0,6,5,10,14,0,0,0,14373.txt
5,12,10,12,0,16,5,0,4,0,9,0,5,5,0,8,0,8,0,10,6,0,3,8,4,10,29,0,12,5,6,6,8,10,24,26,8,19,17,7,8,9,11,9,0,0,6,7,5,14,0,7,0,14375.txt
5,12,10,11,0,16,5,0,4,0,0,0,5,5,0,0,0,6,0,0,0,7,3,0,3,10,17,0,0,5,6,0,8,7,6,27,7,8,0,6,0,9,9,9,0,0,6,5,10,8,0,6,0,14377.txt
5,12,10,11,0,17,5,6,4,0,0,7,22,0,0,0,0,6,0,0,0,0,3,0,3,9,13,12,0,5,6,0,8,7,0,28,7,25,23,6,0,9,9,9,0,0,6,5,10,8,0,0,0,14379.txt
5,12,10,12,0,16,5,0,4,0,9,0,5,5,0,4,0,0,0,0,6,5,3,8,3,10,29,0,9,5,6,0,8,0,9,26,8,8,2,7,8,9,11,9,0,0,6,6,0,1,1,7,6,14382.txt
5,12,10,12,5,16,5,5,4,5,0,0,12,0,0,0,0,6,0,0,7,0,4,4,3,10,20,0,8,5,6,0,8,7,8,26,8,8,12,6,0,9,8,9,7,0,6,12,0,14,7,0,8,14385.txt
5,12,8,8,0,13,4,0,4,0,0,0,7,5,0,4,0,6,0,0,6,0,3,0,3,9,8,0,0,5,0,0,8,7,0,7,10,8,0,6,0,7,9,11,0,0,6,5,6,8,13,0,0,14387.txt
5,12,10,11,0,16,5,0,4,0,0,0,0,0,0,0,0,6,0,10,6,0,3,5,3,10,17,0,0,5,6,0,8,7,0,21,7,8,0,6,13,9,0,9,0,0,6,5,10,8,0,6,0,14389.txt
5,12,10,12,0,16,5,6,4,5,0,5,5,5,0,4,0,6,0,9,7,7,0,4,3,10,26,0,0,5,6,6,8,0,6,26,8,8,18,6,16,9,10,9,0,0,6,7,5,14,0,0,5,14391.txt
5,16,10,12,0,16,5,6,15,5,18,5,5,5,9,9,10,24,4,3,4,18,2,17,13,12,3,30,14,2,4,1,1,1,1,4,6,6,6,1,2,13,11,9,1,1,1,6,20,14,17,7,7,14393.txt
6,18,10,12,5,16,5,5,15,0,0,0,5,5,9,4,0,6,0,0,0,0,3,0,3,9,17,15,0,5,6,0,8,7,10,20,8,12,12,6,0,9,9,9,7,0,6,6,0,14,7,6,0,14396.txt
5,12,10,12,5,16,5,5,4,5,7,0,5,5,0,4,0,0,0,10,0,7,3,10,3,10,30,0,9,4,6,0,8,0,17,26,8,8,22,5,8,9,7,9,7,0,6,6,0,14,20,7,0,14397.txt
5,12,8,9,0,13,4,0,15,5,0,0,17,0,0,0,0,6,0,0,6,0,3,12,4,9,8,29,8,5,0,6,8,7,10,8,10,12,0,6,0,11,9,9,0,0,6,5,6,8,18,13,0,14399.txt
5,12,10,11,0,17,5,0,4,5,0,0,5,5,0,4,0,6,0,0,0,0,3,0,3,9,15,0,0,5,6,0,8,7,6,19,7,8,0,6,0,9,9,9,0,0,6,5,10,8,0,6,0,14401.txt
5,12,10,12,0,16,5,6,4,5,0,0,5,5,0,4,0,0,0,11,6,0,0,5,3,10,19,0,0,5,6,0,8,7,6,26,8,8,11,6,18,9,9,9,0,0,6,6,0,14,0,0,0,14403.txt
5,12,10,12,0,16,5,0,4,0,0,0,0,0,0,0,0,11,0,10,0,0,3,0,3,10,17,0,8,5,6,0,8,7,0,26,8,20,15,6,11,9,0,9,0,0,6,10,0,14,0,0,0,14406.txt
5,12,8,9,0,13,4,0,4,0,0,0,5,8,0,4,0,6,0,0,6,0,3,0,3,9,10,0,0,5,6,0,8,7,0,9,7,8,0,6,18,10,9,9,0,0,6,5,4,8,13,6,0,14407.txt
5,12,10,11,0,14,4,6,4,0,0,7,5,5,0,4,0,0,0,0,0,0,3,0,3,9,13,0,8,5,6,0,8,7,6,13,7,8,11,6,9,10,9,9,0,0,6,5,4,8,0,13,0,14409.txt
5,12,10,11,0,16,5,0,4,0,0,0,13,0,0,0,0,0,0,0,7,0,0,8,3,9,13,0,0,5,6,0,8,7,8,28,7,8,0,6,16,9,9,9,0,0,6,5,10,8,13,0,8,14411.txt
5,12,10,12,0,16,5,0,4,0,4,0,10,0,0,8,0,6,0,9,7,0,3,4,3,10,29,0,4,4,6,0,8,19,21,26,8,8,21,7,7,9,13,9,0,0,6,9,0,14,15,7,7,14413.txt
5,16,10,12,0,16,5,5,4,5,0,0,5,5,9,4,9,0,0,0,7,7,3,4,3,10,29,0,9,0,6,0,8,0,6,26,8,8,12,0,8,9,10,9,7,5,6,6,0,14,24,7,6,14416.txt
5,12,10,11,0,16,5,0,15,0,0,0,5,5,0,0,0,6,0,0,6,0,3,5,4,10,16,19,0,5,6,6,8,7,6,30,7,14,0,6,0,9,9,9,0,0,6,5,10,8,0,9,0,14418.txt
5,12,10,11,0,16,5,0,4,0,0,0,5,5,0,4,0,6,0,0,0,0,3,0,3,10,17,0,0,5,6,6,8,7,6,20,7,8,0,6,0,9,9,9,0,0,6,5,10,14,0,6,0,14420.txt
5,12,10,11,5,15,4,5,4,5,0,7,12,0,0,0,0,6,0,0,9,0,3,4,3,9,12,0,0,5,6,0,8,7,6,14,7,8,11,6,20,9,9,9,7,0,6,5,4,8,7,10,8,14422.txt
5,12,10,12,0,16,5,0,4,0,4,0,5,5,0,4,0,0,0,0,6,7,3,0,3,10,29,0,4,4,6,6,8,20,17,26,8,8,17,7,7,9,11,9,0,0,6,7,5,14,0,7,0,14423.txt
5,12,10,12,0,16,5,21,12,0,0,8,5,8,0,4,0,0,0,0,6,0,3,8,4,10,17,9,0,5,6,6,8,7,9,24,8,23,25,6,14,9,9,14,0,0,6,7,5,17,0,6,8,14426.txt
5,12,10,12,0,16,5,0,15,5,0,0,5,5,0,4,0,0,0,10,6,0,3,0,3,10,26,11,8,5,6,6,8,7,27,26,8,22,0,6,14,9,10,9,0,0,6,7,5,14,0,0,0,14428.txt
5,12,10,11,0,17,4,21,12,0,0,20,5,5,0,4,0,8,0,0,6,0,3,0,3,9,13,9,0,5,6,0,8,7,0,17,7,23,0,6,0,9,9,9,0,0,6,5,4,21,0,0,0,14430.txt
5,12,10,12,0,16,5,6,4,0,0,5,5,5,0,4,0,0,0,0,8,7,3,8,4,10,27,12,8,5,6,0,8,8,6,26,8,25,8,6,8,9,10,9,0,0,6,6,1,14,0,14,6,14432.txt
5,12,10,12,5,16,5,5,15,0,0,5,17,0,0,8,0,6,0,0,6,0,3,0,4,10,27,15,8,5,6,0,8,8,23,26,8,12,8,6,8,9,11,9,7,0,6,12,7,14,7,13,0,14434.txt
5,12,10,12,0,16,5,0,15,0,4,0,5,5,0,4,0,0,0,0,6,5,3,0,3,10,29,0,4,5,6,0,8,8,17,26,8,12,17,7,7,9,11,9,0,0,6,6,0,14,0,7,0,14436.txt
5,12,10,11,0,13,4,0,15,0,0,0,5,5,0,4,0,0,0,9,9,0,3,4,3,9,10,29,0,5,6,0,8,7,8,10,7,12,0,6,0,10,9,9,0,0,6,5,4,8,0,0,5,14438.txt
5,12,10,12,0,16,5,0,4,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,3,10,23,0,4,5,6,0,8,7,0,26,8,8,0,6,7,9,8,9,0,0,6,12,0,14,0,6,0,14439.txt
5,12,10,11,0,17,5,6,12,0,0,7,5,5,0,4,0,6,0,10,0,0,3,0,3,9,13,11,0,5,6,0,8,7,6,14,7,23,11,6,14,9,9,9,0,0,6,5,10,8,16,11,0,14441.txt
5,12,10,11,0,17,6,0,15,0,0,0,5,5,0,0,0,6,0,10,0,0,3,0,3,9,13,12,0,5,6,0,8,7,6,14,7,14,16,6,0,9,9,9,0,0,6,5,4,8,0,6,0,14445.txt
5,12,10,11,0,17,5,6,15,5,0,5,5,5,0,4,0,0,0,9,7,0,0,4,4,9,13,0,6,5,6,6,8,7,6,17,7,8,8,6,7,9,9,9,0,0,6,5,10,8,0,0,5,14447.txt
5,12,10,11,0,16,5,0,15,0,0,0,5,5,0,4,0,0,0,10,6,0,3,0,3,9,15,0,0,5,6,6,8,7,6,28,7,17,0,6,9,9,9,9,0,0,6,5,10,8,0,0,0,14449.txt
5,12,10,11,0,16,5,0,15,0,0,0,5,5,0,4,0,6,0,9,7,0,3,4,3,10,15,0,0,5,6,0,8,7,8,20,7,18,0,6,0,9,9,9,0,0,6,5,10,8,0,0,5,14450.txt
5,12,8,8,5,13,4,5,4,0,0,5,7,5,0,4,0,0,0,9,6,5,4,12,5,7,6,0,8,5,0,0,8,7,10,7,10,0,1,6,9,7,9,11,7,0,6,5,6,1,1,0,5,14453.txt
5,16,11,9,0,13,4,0,15,0,0,0,5,5,9,4,9,6,0,0,6,0,3,0,3,9,13,0,0,5,6,0,8,7,6,9,7,17,15,6,0,10,9,9,0,0,6,5,4,8,0,6,0,14454.txt
5,12,10,12,0,16,5,6,4,5,0,5,5,5,0,4,0,6,0,0,7,0,3,4,3,10,27,0,0,5,6,0,8,0,8,26,8,8,8,6,0,9,11,9,0,0,6,6,7,14,19,6,6,14456.txt
5,12,10,12,0,16,5,0,4,5,4,0,5,5,0,4,0,0,0,10,0,0,3,0,3,10,29,0,4,4,6,0,8,0,10,26,8,8,1,7,2,9,11,9,0,0,6,6,0,1,1,7,0,14458.txt
5,16,10,12,0,16,5,26,4,0,0,5,5,5,9,4,9,6,0,10,0,7,3,0,3,10,4,0,0,5,6,0,8,7,6,26,8,18,18,6,9,9,9,9,0,0,6,5,10,14,15,6,0,14461.txt
5,12,10,11,0,17,5,0,4,0,0,0,12,0,0,0,0,6,0,9,7,3,3,4,3,9,13,0,0,5,6,0,8,7,6,28,7,8,0,6,0,9,0,9,0,0,6,5,10,8,0,6,5,14462.txt
5,12,10,12,0,16,5,5,15,0,4,5,5,5,0,4,0,0,0,0,6,7,3,10,3,10,30,9,4,4,6,6,8,8,17,26,8,12,17,5,7,9,7,9,7,0,6,7,11,14,5,7,0,14464.txt
5,12,10,12,0,16,5,0,4,0,4,0,5,8,0,4,0,0,0,11,0,0,3,0,3,10,26,12,4,5,6,0,8,8,0,26,8,8,0,6,7,9,10,9,0,0,6,6,0,14,0,0,0,14466.txt
5,12,10,12,0,16,5,0,4,0,0,0,5,5,0,4,0,6,0,10,6,0,3,0,3,10,26,0,0,5,6,0,8,7,0,26,8,8,0,6,0,9,10,9,0,0,6,6,0,14,0,0,0,14469.txt
5,12,10,11,0,14,4,0,4,0,0,0,5,5,0,4,0,0,0,0,0,0,3,0,3,9,12,0,0,5,6,0,8,7,6,12,7,8,0,6,9,10,9,9,0,0,6,5,4,8,0,6,0,14471.txt
6,8,10,12,0,16,5,5,5,0,0,8,5,8,0,4,0,0,0,0,6,0,3,0,4,10,29,10,12,5,6,6,8,8,6,26,8,10,0,6,8,9,10,9,7,0,6,7,5,14,7,7,0,14472.txt
5,12,10,11,5,13,4,5,4,0,0,0,19,5,0,4,0,6,0,0,0,7,3,0,3,9,12,0,8,5,6,0,8,7,6,10,7,8,12,6,0,10,9,9,7,0,6,5,4,8,7,0,0,14475.txt
5,12,10,12,0,16,5,0,15,0,4,0,5,5,0,4,0,0,0,0,0,7,3,0,3,10,27,0,4,5,6,0,8,8,6,26,8,19,0,6,7,9,10,9,0,0,6,6,0,14,15,6,0,14477.txt
5,12,10,11,0,18,4,0,15,0,0,0,5,8,0,4,0,6,0,0,0,0,0,0,3,9,12,12,0,5,6,0,8,7,0,13,7,14,12,6,0,9,9,9,0,0,6,5,4,8,0,0,0,14478.txt
5,12,8,8,0,13,4,0,15,0,0,0,5,5,0,4,0,0,0,0,6,0,3,8,3,9,8,29,0,5,0,6,8,7,6,7,0,12,0,6,9,11,9,11,0,0,6,5,6,8,0,0,8,14481.txt
5,16,10,12,0,16,5,6,10,0,0,5,5,13,9,4,0,0,0,0,8,0,3,8,4,10,29,9,9,5,6,0,8,21,8,26,8,23,8,6,8,8,10,10,0,0,6,6,7,16,0,7,6,14483.txt
5,12,10,11,0,17,5,0,15,0,0,0,5,13,0,4,0,6,0,0,0,0,3,0,3,9,15,12,0,5,6,0,8,7,0,20,7,24,13,6,9,9,9,9,0,0,6,5,10,14,0,6,0,14484.txt
5,12,10,11,0,16,5,0,4,0,0,0,5,5,0,0,0,6,0,0,9,0,3,4,3,9,15,12,0,5,6,6,8,7,8,28,7,18,0,6,0,9,9,9,0,0,6,5,10,8,0,0,8,14487.txt
5,12,8,9,0,13,4,6,4,5,0,5,5,5,0,4,0,0,0,9,7,0,0,4,3,9,10,0,0,5,0,0,8,7,6,8,7,8,8,6,0,7,9,9,0,0,6,5,4,8,0,0,5,14490.txt
5,12,10,12,0,16,5,6,4,0,0,5,5,5,0,4,0,6,0,10,0,0,3,0,3,10,27,0,0,5,6,0,8,19,0,26,8,8,8,6,0,9,10,9,0,0,6,6,7,14,8,6,0,14492.txt
5,12,10,12,0,16,5,0,4,5,0,0,5,5,0,4,0,0,0,0,6,0,3,0,3,10,29,0,5,5,6,0,8,0,16,26,8,8,0,6,8,9,11,9,0,0,6,6,0,14,0,0,0,14494.txt
5,12,10,12,0,16,5,0,15,0,0,0,5,5,0,4,0,0,0,11,6,0,4,0,3,10,29,0,5,5,6,6,8,8,10,26,8,13,0,6,8,9,11,9,0,0,6,7,5,14,0,0,0,14496.txt
5,12,10,12,0,16,5,0,4,0,9,0,5,5,0,4,0,11,0,9,6,5,3,0,3,10,29,0,9,6,6,0,8,13,0,26,8,8,21,7,10,9,11,9,0,0,6,6,0,14,0,7,7,14498.txt
5,12,10,12,0,16,5,0,4,5,0,0,5,5,0,0,0,0,0,10,6,0,3,8,3,10,22,0,8,5,6,0,8,7,9,26,8,8,12,6,9,9,10,9,0,0,6,6,0,14,0,0,8,14500.txt
5,12,10,12,0,16,5,0,4,5,0,0,5,5,0,4,0,0,0,10,0,0,3,0,3,10,29,0,9,5,6,0,8,19,17,26,8,8,0,6,8,9,11,9,0,0,6,6,0,14,0,7,0,14502.txt
5,12,10,12,0,16,5,0,4,0,9,0,5,5,0,4,0,0,0,0,7,0,3,4,3,10,29,0,9,5,6,0,8,0,8,26,8,8,17,7,8,9,11,9,0,0,6,6,0,14,0,7,6,14504.txt
5,12,10,12,0,16,5,0,15,0,9,0,5,5,0,4,0,0,0,10,6,5,3,0,3,10,29,0,12,5,6,0,8,20,24,26,8,17,14,6,8,9,11,9,0,0,6,6,0,14,19,7,0,14506.txt
5,12,10,12,0,16,5,6,15,0,5,5,5,8,0,4,0,0,0,0,0,7,3,0,3,10,29,9,9,5,6,0,8,8,17,26,8,22,17,7,8,9,11,9,0,0,6,6,7,21,15,7,0,14508.txt
