0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,filename
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4626.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4627.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4629.txt
3,4,5,4,5,2,9,3,3,3,2,6,1,3,3,3,3,2,2,2,2,6,2,2,1,2,4630.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4632.txt
4,3,3,3,1,1,4,3,9,3,2,6,1,3,4,3,2,2,2,2,1,2,1,2,1,2,4635.txt
4,1,1,1,3,2,1,3,1,1,1,5,1,1,6,3,1,2,1,3,2,1,1,1,1,0,4637.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4639.txt
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,2,1,1,1,1,1,1,1,1,4642.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,2,1,1,1,1,5,4644.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4646.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4648.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4651.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,4653.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,4655.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4657.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4659.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,0,0,0,0,0,0,0,0,0,4660.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,2,1,1,1,1,5,4663.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4665.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,5,1,3,1,1,1,1,1,1,4666.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,5,4668.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4672.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,5,4674.txt
4,3,4,1,1,1,5,1,1,3,1,5,1,2,4,3,1,2,1,3,1,3,1,1,1,4,4676.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,1,1,3,2,1,1,1,1,5,4678.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,0,0,0,0,0,0,0,0,0,0,4680.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4681.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,1,1,3,2,1,1,1,1,5,4683.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4686.txt
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4688.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4691.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4693.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4695.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4697.txt
1,1,4,1,1,1,1,1,1,1,1,0,1,1,0,3,1,2,1,3,1,3,1,1,1,4,4700.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,4703.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4705.txt
1,3,4,1,1,1,6,1,1,3,1,5,2,0,4,3,1,2,1,3,1,3,1,1,1,0,4707.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4709.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4712.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4714.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,4716.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4718.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4720.txt
2,2,0,0,0,0,1,3,0,0,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,4722.txt
4,1,1,1,3,1,1,3,1,1,1,5,1,1,6,3,1,2,1,3,2,1,1,1,1,5,4723.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4726.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,4727.txt
1,3,4,1,1,1,6,1,1,3,2,5,1,2,4,3,1,2,1,3,2,3,1,1,1,4,4730.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4731.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4734.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,4736.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,1,8,1,3,1,1,1,1,1,1,4738.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4739.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,1,1,1,3,2,1,1,1,1,5,4741.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4744.txt
4,1,1,1,3,1,1,3,1,1,1,5,1,1,6,3,1,2,1,3,2,1,1,1,1,4,4745.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4747.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4749.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4752.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4754.txt
3,4,5,3,1,1,4,3,9,3,2,6,1,3,3,3,4,2,2,2,1,6,1,2,1,2,4756.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4758.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4761.txt
1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4762.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,5,4764.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4766.txt
1,1,1,1,1,1,1,1,1,1,1,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,4768.txt
4,3,4,1,1,1,5,1,1,3,2,5,1,2,4,3,1,2,1,1,2,3,1,2,1,4,4770.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4773.txt
1,3,4,1,1,1,3,1,1,3,1,5,1,2,4,3,1,2,1,1,1,3,1,1,1,4,4775.txt
4,3,4,1,1,1,5,3,1,3,1,5,1,2,4,3,1,2,1,3,2,3,1,1,1,4,4776.txt
1,3,4,1,1,1,1,1,1,3,1,5,1,1,4,3,1,2,1,3,1,3,1,1,1,4,4778.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4779.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,0,0,0,0,0,0,0,4781.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,2,1,1,1,1,4,4783.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4786.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4788.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4790.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4792.txt
1,1,4,1,1,1,12,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4794.txt
1,1,4,1,1,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4796.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4797.txt
1,3,4,1,1,1,3,1,1,3,1,5,1,2,6,3,1,2,1,3,1,3,1,1,1,4,4799.txt
4,1,4,1,1,1,1,3,1,1,1,5,1,1,6,3,1,2,1,3,1,1,1,1,1,1,4801.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,2,0,0,0,0,0,0,0,0,0,0,4804.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4806.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4808.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4809.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4811.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4813.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4815.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4817.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,1,1,3,1,1,1,1,1,1,4820.txt
4,1,1,1,1,1,1,3,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4822.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4824.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4827.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4829.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,2,1,1,1,1,5,4831.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4832.txt
1,1,4,1,1,1,2,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4835.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4838.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4840.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4841.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4844.txt
1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,3,1,2,1,3,2,1,1,1,1,0,4847.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4849.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4850.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4851.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4853.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,8,3,1,2,1,1,1,1,1,1,1,4,4856.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4858.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,1,1,3,2,1,1,1,1,5,4861.txt
4,1,4,1,1,1,1,3,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4863.txt
4,1,4,1,1,1,1,3,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4866.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4867.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,3,1,1,1,4,4870.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4872.txt
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4874.txt
1,3,4,1,1,1,1,1,1,3,1,5,1,1,4,3,1,2,1,3,1,3,1,1,1,4,4875.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4877.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4880.txt
1,3,4,1,1,1,3,1,1,3,1,5,1,1,4,3,1,2,1,1,1,3,1,1,1,4,4882.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4883.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,2,1,1,1,1,4,4886.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,4887.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4889.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4892.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4894.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4895.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4897.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4900.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4902.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4903.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4906.txt
1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4908.txt
1,3,4,1,1,1,12,2,1,3,0,0,0,0,0,3,1,2,1,3,1,3,1,1,1,0,4910.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,4912.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4913.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4915.txt
4,3,4,1,1,1,5,1,1,3,1,5,1,2,4,3,1,2,1,3,1,3,1,1,1,4,4918.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,4919.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4923.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,7,3,1,2,1,3,2,1,1,1,1,5,4924.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,4926.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4928.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4930.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4932.txt
4,3,4,1,1,1,12,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4934.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,1,1,1,2,1,1,1,1,5,4938.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,2,1,1,1,1,5,4940.txt
0,2,8,2,2,0,1,1,2,0,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4942.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4943.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4945.txt
4,1,4,1,5,2,1,3,1,1,1,5,1,1,4,3,1,2,1,3,2,1,2,1,1,5,4948.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,5,1,3,1,1,1,1,1,1,4949.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4953.txt
1,3,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,3,1,1,1,4,4955.txt
4,1,1,1,1,1,1,3,1,1,1,5,1,1,4,3,1,5,1,3,1,1,1,1,1,1,4958.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4960.txt
1,3,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,3,1,1,1,4,4962.txt
4,1,4,1,3,1,1,3,1,1,1,5,1,1,6,3,1,2,1,3,1,1,1,1,1,1,4963.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,0,4965.txt
4,1,1,1,1,1,1,3,1,1,1,5,1,1,4,3,1,9,1,3,1,1,1,1,1,1,4967.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,4969.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,4,1,3,2,1,1,1,1,5,4971.txt
4,3,3,3,1,1,5,3,5,3,2,3,1,3,0,3,2,2,2,3,1,2,1,2,1,2,4974.txt
1,3,4,1,1,1,8,1,1,3,1,5,1,2,4,3,1,2,1,3,0,0,0,0,0,0,4976.txt
1,3,4,1,1,1,7,1,1,3,1,5,1,2,4,3,1,2,1,1,1,3,0,0,0,0,4977.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4980.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,2,1,1,1,1,4,4981.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4986.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,4987.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,4989.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,4994.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,4996.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,2,1,1,1,1,4,4997.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,0,0,0,5001.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,5,5003.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5005.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5006.txt
4,1,1,1,1,1,1,3,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,5009.txt
4,3,4,1,1,1,5,3,1,3,3,5,1,2,4,3,1,2,1,1,1,4,1,2,1,4,5011.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5012.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5015.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,5017.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5019.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5020.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5023.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5024.txt
1,3,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,3,1,1,1,4,5027.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5028.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,4,5031.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5033.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,3,1,1,1,4,5034.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,5036.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,5038.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,6,3,1,2,1,3,1,1,1,1,1,4,5040.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,5043.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5045.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,5047.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,5051.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5052.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,5055.txt
4,3,4,1,1,1,12,2,1,3,0,0,0,0,0,3,1,2,1,1,1,3,1,0,0,0,5057.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,5059.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5061.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5064.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5066.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5067.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5069.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,5071.txt
4,1,1,1,1,1,1,3,1,1,1,5,1,1,6,3,1,2,1,1,2,1,1,1,1,5,5074.txt
4,1,4,1,1,1,1,3,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5076.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5077.txt
1,3,4,1,1,1,3,1,1,3,1,5,1,2,4,3,1,2,1,3,1,3,1,1,1,4,5080.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,0,0,0,0,0,0,0,0,5081.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5085.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,2,1,1,1,1,5,5087.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5089.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5092.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5094.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5096.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5097.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,8,1,3,2,1,1,1,1,5,5100.txt
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5102.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,5104.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5106.txt
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,2,1,3,1,1,1,1,1,1,5107.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,1,5109.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5111.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5113.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,5116.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,1,5118.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,5120.txt
4,1,4,1,3,1,1,3,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,5,5122.txt
1,3,4,1,1,1,3,1,1,3,1,5,1,1,4,3,1,2,1,1,2,3,1,1,1,4,5124.txt
1,1,4,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,3,1,1,1,1,1,4,5125.txt
1,1,1,1,1,1,1,1,1,1,1,5,1,1,4,3,1,2,1,1,1,1,1,1,1,4,5127.txt
