0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,filename
0,0,17,4,8,5,22,27,21,18,11,11,11,12,22,26,29,8,18,8,13,14,16,17,18,30,19,19,0,19,9,26,6,13,29,23,25,18,8,9,5,17,20,3,9,3,5,3,2,2,2271.txt
0,0,0,0,0,0,13,0,0,16,25,11,17,16,19,17,13,8,16,8,8,8,8,23,25,25,11,25,15,28,9,26,16,30,6,4,4,18,8,9,5,15,20,4,4,3,11,20,14,11,2273.txt
0,0,0,0,0,0,13,0,0,16,4,11,17,16,19,17,13,8,9,8,8,8,8,23,25,23,28,5,15,5,11,4,16,30,19,4,4,18,11,10,14,15,20,13,11,19,11,30,5,9,2275.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,8,30,16,30,6,4,4,6,0,0,24,15,20,4,4,29,2,21,4,10,2276.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,11,30,16,30,6,4,4,6,0,0,8,15,20,13,11,3,10,0,0,0,2278.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,5,5,3,2,2,2280.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,1,0,1,8,8,8,23,25,18,0,0,0,24,4,8,9,8,6,4,4,6,0,0,5,15,20,13,11,17,11,30,5,11,2283.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,0,0,24,15,20,13,9,19,11,16,14,13,2284.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,8,26,2,30,6,4,4,6,0,0,14,16,20,13,9,3,30,30,26,24,2286.txt
0,0,0,0,0,0,13,0,0,16,20,11,17,16,19,17,13,12,11,27,8,8,8,23,25,11,10,16,10,15,20,25,3,23,6,4,4,7,7,30,5,15,20,4,4,10,19,18,23,19,2288.txt
0,0,0,0,0,0,13,0,0,16,0,2,18,17,20,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,26,18,6,22,23,8,15,20,4,4,21,10,0,20,17,2291.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2292.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,0,0,23,22,20,24,30,3,12,5,5,11,2294.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,0,0,0,0,24,22,30,30,0,19,4,4,0,0,0,23,22,19,24,30,22,12,23,23,19,2297.txt
0,0,1,10,18,19,17,4,28,14,0,20,16,5,1,3,18,6,0,6,20,24,4,28,27,18,0,0,0,24,4,8,20,8,12,12,12,21,15,29,30,11,20,17,15,1,13,16,23,18,2300.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2302.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,23,29,30,5,2304.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,30,16,30,6,4,4,6,0,0,8,15,20,13,12,3,10,6,20,8,2306.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2308.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,23,23,14,15,20,13,9,19,9,4,20,8,2310.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,30,8,30,6,4,4,6,23,5,8,15,20,13,9,3,0,6,18,8,2312.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,0,4,4,0,4,9,4,16,30,19,4,4,9,0,0,8,15,20,4,4,19,11,30,13,9,2313.txt
0,0,0,0,0,0,13,0,0,16,0,11,18,17,0,17,13,4,0,1,9,9,0,19,15,18,14,17,0,20,4,8,23,8,6,0,18,6,0,0,2,18,0,28,2,24,11,27,5,11,2315.txt
30,9,1,28,4,19,17,7,6,7,22,23,24,5,5,19,1,4,11,1,16,30,19,4,7,10,9,1,11,11,21,11,25,25,13,12,8,8,5,12,12,21,10,11,19,10,22,27,25,30,2318.txt
0,0,27,10,10,19,1,3,3,8,8,30,15,5,5,3,3,4,6,9,22,26,11,3,28,1,1,25,18,28,28,1,9,1,2,7,5,21,28,14,23,23,20,15,0,7,12,26,22,11,2319.txt
30,9,1,10,4,13,3,7,6,7,4,23,24,5,4,3,3,20,23,19,4,5,27,30,1,10,9,1,15,1,27,10,25,10,10,12,30,30,7,14,12,1,10,11,1,30,30,20,26,30,2322.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,14,17,0,20,11,4,16,30,6,4,4,6,0,0,8,15,20,13,11,19,5,3,2,2,2324.txt
0,0,16,1,10,9,21,7,8,14,4,23,24,5,29,20,1,14,6,24,16,30,27,14,5,27,8,1,11,10,21,11,24,29,6,7,29,3,3,29,23,22,20,24,30,13,22,11,25,24,2325.txt
0,0,0,0,0,0,13,0,0,16,0,11,18,17,20,17,13,8,0,8,9,9,9,22,24,18,0,0,0,24,11,30,16,30,6,26,18,6,0,0,8,15,20,13,9,3,10,6,20,17,2328.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,8,4,16,13,6,4,4,6,0,0,14,15,20,13,12,19,9,4,24,17,2330.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,11,26,8,13,6,4,4,6,0,0,14,15,20,13,9,19,11,21,13,11,2332.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,21,23,14,15,20,13,9,19,5,3,2,2,2333.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,0,0,23,22,20,24,30,3,23,30,26,30,2337.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,30,16,30,6,4,4,6,0,0,5,15,20,13,9,3,11,30,5,11,2339.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2341.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,21,4,7,15,20,4,4,3,11,18,7,13,2343.txt
0,0,16,28,10,19,1,7,7,5,4,23,24,5,6,19,1,1,13,1,4,5,27,6,1,22,8,1,15,12,21,11,24,10,13,7,5,3,7,15,15,14,20,23,28,22,30,20,30,25,2344.txt
8,29,1,10,10,3,30,3,28,8,0,20,16,5,14,3,3,20,0,19,22,22,13,30,27,18,0,0,0,24,3,7,23,7,10,7,30,13,18,13,11,1,9,14,28,17,11,26,22,13,2346.txt
0,0,0,0,0,0,13,0,0,16,4,11,17,16,19,17,13,8,13,8,8,8,8,23,25,29,30,20,30,10,22,4,30,0,6,4,4,18,8,9,23,22,20,24,30,1,24,20,30,24,2348.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2352.txt
30,9,1,28,10,13,3,19,6,26,4,23,24,5,29,19,5,20,11,13,16,30,27,4,5,27,8,6,20,6,6,5,3,29,18,5,30,3,5,6,15,26,13,23,6,24,7,26,5,13,2354.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,6,30,6,4,4,6,0,0,5,17,20,13,9,19,5,3,2,2,2355.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,18,11,8,0,8,8,8,8,23,25,0,0,0,0,24,11,4,14,30,19,4,4,1,26,14,14,3,4,13,9,2,26,21,6,30,2358.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,4,4,0,4,11,4,14,30,6,4,4,6,0,0,14,15,20,13,9,2,11,26,13,21,2360.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,6,12,6,4,4,6,21,5,5,15,20,13,9,5,5,3,2,2,2361.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,21,5,5,15,20,4,4,19,11,27,23,19,2364.txt
0,0,0,0,0,0,13,0,13,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,14,17,14,20,22,26,30,0,6,4,4,6,0,0,23,23,20,0,0,5,12,20,5,21,2365.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,21,23,24,15,20,13,12,3,2,20,4,10,2370.txt
0,0,0,0,0,0,0,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,19,15,18,0,0,0,24,11,4,14,30,6,4,4,6,0,0,22,3,20,13,9,2,11,8,22,11,2371.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,21,5,5,15,20,4,4,3,5,3,2,2,2375.txt
28,9,1,28,4,19,19,7,27,7,22,23,24,23,5,4,5,4,9,6,16,30,18,4,7,10,9,5,13,5,21,15,27,25,14,12,8,30,7,8,12,10,10,11,18,17,18,27,17,9,2376.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,16,30,16,6,6,4,4,6,23,23,5,15,20,4,4,3,5,3,2,2,2378.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,22,15,13,23,22,20,24,30,3,12,20,5,11,2380.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,4,4,0,4,9,30,16,30,6,4,4,6,0,0,4,15,20,13,9,3,11,20,13,9,2382.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,4,30,0,6,4,4,6,0,0,23,22,20,24,30,19,5,3,2,2,2384.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,0,0,18,0,0,0,24,22,4,30,0,6,4,4,6,0,0,23,22,20,24,30,21,5,3,2,2,2385.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,21,23,5,15,19,4,4,19,13,16,23,18,2387.txt
0,0,0,0,0,0,0,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,0,0,0,0,24,22,30,30,0,19,4,4,9,0,0,23,22,20,24,30,3,5,3,2,2,2390.txt
0,0,0,0,0,0,13,0,0,16,8,11,17,16,19,17,13,4,6,1,0,0,0,23,25,1,1,7,18,7,4,8,12,8,0,4,4,18,11,10,23,22,20,24,30,7,12,5,5,11,2392.txt
0,0,0,0,0,0,13,0,0,16,0,11,28,18,20,17,13,8,0,8,15,17,9,22,24,0,0,0,0,24,22,30,30,0,0,26,18,9,0,0,0,22,20,24,30,3,10,6,20,17,2394.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,0,0,23,22,20,24,30,3,10,6,18,8,2395.txt
0,0,0,0,0,0,13,0,0,16,25,11,17,16,19,17,13,8,6,8,8,8,8,23,25,29,30,15,30,8,22,30,30,0,6,4,4,18,8,9,23,22,20,24,30,3,5,3,2,2,2400.txt
0,0,0,0,0,0,13,0,0,16,0,11,18,17,20,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,26,18,6,0,0,23,22,20,24,30,3,5,3,2,2,2402.txt
0,0,0,0,0,0,13,0,0,16,0,11,18,17,20,17,13,8,0,8,9,9,9,22,24,18,0,0,0,24,11,30,16,30,6,26,18,6,23,5,8,15,20,13,9,3,11,26,22,11,2404.txt
30,9,1,29,4,19,17,10,7,17,20,23,24,26,5,19,5,4,9,6,1,1,1,4,7,10,9,5,30,5,20,20,29,27,23,12,8,8,12,8,1,11,1,30,22,1,21,16,21,9,2405.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,11,4,16,30,6,4,4,6,21,23,14,15,20,13,11,19,11,26,22,13,2408.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2410.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,0,0,0,0,24,22,26,30,0,19,4,4,9,0,0,23,22,20,24,30,3,5,3,2,2,2411.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,11,3,16,30,6,4,4,6,0,0,8,15,20,5,13,2,10,0,0,0,2413.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,0,0,5,15,20,13,11,19,5,3,2,2,2416.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,11,26,8,30,6,4,4,6,0,0,8,15,20,13,9,3,10,6,0,0,2417.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,4,30,0,6,4,4,6,0,0,23,22,20,24,30,19,5,3,2,2,2419.txt
0,0,16,10,12,19,1,10,1,8,6,30,25,1,5,15,21,4,15,1,22,26,11,3,27,1,1,11,5,1,6,10,18,14,6,7,21,22,10,14,23,22,20,24,30,9,12,21,22,11,2422.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,0,0,0,0,24,22,26,30,0,19,4,4,9,0,0,23,22,20,24,30,5,5,3,2,2,2425.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,16,26,16,30,6,4,4,6,0,0,5,15,20,4,4,3,11,20,5,11,2426.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,9,9,9,23,25,18,0,0,0,24,16,30,16,30,6,4,4,6,0,0,24,15,20,4,4,3,10,6,0,0,2428.txt
30,18,1,28,18,24,17,7,6,11,25,30,7,9,6,22,10,1,9,1,11,11,29,6,27,23,28,5,13,5,20,15,9,23,12,12,11,4,9,8,25,10,24,17,18,24,18,16,17,9,2430.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,0,0,0,0,24,22,26,30,0,19,4,4,9,0,0,23,22,20,24,30,3,5,3,2,2,2432.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,21,24,14,15,20,13,9,19,11,19,7,14,2435.txt
0,11,21,4,8,5,22,30,21,28,2,2,2,19,25,29,27,21,18,25,12,14,16,17,2,30,19,19,0,19,16,4,16,30,30,25,24,2,25,5,5,15,20,4,4,19,5,3,2,2,2437.txt
0,0,0,0,0,0,0,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,4,30,0,6,4,4,6,0,0,23,0,20,0,0,2,12,5,5,11,2440.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,0,0,5,15,20,13,12,3,5,3,2,2,2442.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,12,0,19,8,8,8,23,25,18,0,0,0,24,4,8,25,8,6,4,4,6,21,23,5,15,20,4,4,24,11,23,22,11,2444.txt
30,9,1,28,4,19,1,17,6,7,22,23,26,23,5,19,14,4,11,1,16,30,27,4,5,10,9,1,30,30,3,7,25,7,10,11,8,3,3,14,15,27,13,23,1,22,30,30,26,1,2445.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,0,0,22,15,20,13,9,20,5,3,2,2,2447.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2449.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,18,8,9,23,22,20,24,30,3,5,3,2,2,2451.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2453.txt
30,18,1,28,4,19,1,4,1,7,0,7,3,23,5,19,6,4,0,1,3,3,3,6,3,0,0,0,0,24,3,7,13,7,14,17,5,9,0,0,17,7,15,9,1,1,7,26,7,14,2455.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,2,11,4,10,2457.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,0,0,0,23,25,0,0,0,0,24,22,30,30,0,0,4,4,9,0,0,23,22,20,24,30,3,12,8,5,11,2459.txt
0,0,0,0,0,0,13,0,0,16,20,11,17,16,19,17,13,8,24,8,8,8,8,23,25,26,11,10,15,8,9,26,16,30,6,4,4,18,8,9,5,15,20,13,9,3,30,17,30,29,2462.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,21,22,8,15,20,4,4,3,11,20,5,11,2464.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,23,22,23,22,20,24,30,3,29,20,26,24,2466.txt
12,11,17,4,8,5,22,27,16,18,2,11,11,12,17,29,27,21,18,25,13,29,17,25,18,30,19,29,4,19,9,26,16,5,29,23,17,2,21,5,8,4,5,3,11,5,15,19,13,20,2468.txt
30,9,1,10,4,19,1,19,6,7,4,23,24,23,5,3,3,4,27,1,16,30,27,30,5,10,9,1,29,15,3,7,25,7,14,11,5,3,3,14,12,12,10,11,1,22,30,20,26,25,2470.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2471.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,18,1,1,23,22,20,24,30,3,10,6,0,0,2473.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,30,30,0,6,4,4,6,0,0,23,22,20,24,30,3,12,5,5,4,2475.txt
12,11,21,4,8,5,22,27,21,28,20,15,11,29,25,29,27,21,16,25,13,15,17,25,2,10,9,6,12,6,11,19,16,5,30,25,24,18,1,1,8,4,5,3,11,21,10,6,0,0,2477.txt
0,0,0,0,0,0,13,0,0,16,25,11,17,16,19,17,13,20,13,19,8,8,8,23,25,6,7,25,30,28,1,1,9,1,6,4,4,18,8,9,23,22,20,24,30,1,12,5,5,11,2480.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2482.txt
0,11,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,21,0,25,8,8,8,23,25,18,0,0,0,24,11,4,14,30,6,4,4,6,0,0,24,15,20,13,9,1,15,26,7,14,2483.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,0,0,24,15,19,13,11,3,5,3,2,2,2485.txt
30,9,1,28,4,13,26,4,6,7,22,23,24,8,14,19,6,20,11,13,4,5,18,1,1,10,9,1,29,15,3,7,25,7,26,11,30,30,7,13,12,9,10,11,18,23,7,20,5,21,2488.txt
30,29,1,10,18,4,4,3,28,11,20,30,22,5,14,9,15,12,9,19,22,26,13,9,28,27,29,5,30,5,4,8,21,8,12,19,30,17,18,8,28,11,26,14,18,1,11,16,10,9,2491.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,16,30,6,4,4,6,21,23,7,15,20,13,11,20,11,27,14,11,2496.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,25,22,4,30,0,6,4,4,6,0,0,23,22,20,24,30,19,5,3,2,2,2506.txt
30,9,1,28,18,13,26,7,27,5,18,23,24,23,4,19,5,20,11,27,16,30,19,4,5,11,10,1,10,9,12,22,29,17,22,30,30,20,3,17,12,12,10,11,14,22,28,23,30,29,2511.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2517.txt
0,0,0,0,0,0,13,0,0,16,0,11,21,21,19,17,23,8,0,8,8,8,8,23,25,18,14,17,0,20,22,26,30,0,6,4,4,6,21,24,23,22,20,24,30,3,12,13,7,13,2518.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,2,27,4,10,2521.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2522.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,14,17,0,20,22,26,30,0,6,4,4,6,23,5,23,23,20,0,0,5,12,20,5,11,2526.txt
0,0,17,4,8,5,22,21,26,28,11,11,11,12,15,24,25,8,28,8,13,14,16,17,16,30,19,19,0,19,9,4,6,30,27,20,15,2,0,0,5,15,20,13,11,1,14,16,10,18,2528.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,0,0,18,15,20,4,4,5,11,16,7,14,2531.txt
30,9,1,10,4,9,3,17,28,7,22,23,24,24,11,9,15,20,30,10,16,30,18,9,7,10,9,1,30,13,20,25,3,27,16,5,29,8,12,16,13,26,23,12,6,22,29,17,30,30,2533.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,22,21,23,18,0,0,0,25,22,30,30,0,6,4,4,18,1,1,3,5,6,7,5,3,10,6,0,0,2536.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,8,13,6,4,4,6,21,4,7,15,20,13,9,5,5,3,2,2,2538.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,4,8,30,6,4,4,6,25,24,14,15,20,13,9,19,5,3,2,2,2541.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2543.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,4,30,0,5,4,4,27,0,0,23,22,20,24,30,21,5,3,2,2,2544.txt
28,9,16,28,22,24,17,10,27,14,20,23,24,23,1,4,8,11,13,6,16,30,18,6,7,23,8,1,21,8,7,16,21,11,12,10,22,30,12,29,12,11,10,11,17,24,22,9,25,23,2548.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,6,30,6,4,4,6,0,0,5,16,20,13,9,3,13,16,10,9,2550.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,9,26,16,30,6,4,4,6,0,0,5,15,20,4,4,3,5,3,2,2,2552.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,4,30,0,6,4,4,6,0,0,23,22,20,24,30,20,5,3,2,2,2553.txt
30,9,1,28,4,13,26,17,6,7,22,23,24,23,29,19,5,20,11,19,16,30,18,4,5,10,9,1,10,8,3,7,21,7,12,19,30,3,3,14,12,12,10,11,18,17,28,23,30,30,2556.txt
0,0,0,0,0,0,13,0,0,16,0,11,8,18,21,17,13,8,0,8,15,0,28,8,8,0,0,0,0,24,8,30,2,30,0,0,18,9,0,0,8,15,3,13,9,3,0,6,0,0,2558.txt
0,0,0,0,0,0,13,0,0,16,27,11,17,16,19,17,13,8,6,8,8,8,8,23,25,24,11,25,13,28,22,26,30,0,6,4,4,18,8,9,23,22,20,24,30,0,5,3,2,2,2560.txt
0,0,0,0,0,0,13,0,0,16,0,11,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,22,26,30,0,6,4,4,6,0,0,23,22,20,24,30,3,5,3,2,2,2562.txt
0,0,0,0,0,0,13,0,0,16,0,2,17,16,19,17,13,8,0,8,8,8,8,23,25,18,0,0,0,24,16,3,16,30,6,4,4,6,23,23,8,15,20,4,4,2,5,3,2,2,2564.txt
