0,1,2,3,4,filename
0,28,8,0,22,9964.txt
10,23,7,0,22,9966.txt
10,23,7,0,22,9968.txt
0,11,0,0,25,9969.txt
10,23,7,0,22,9972.txt
0,11,0,0,22,9974.txt
10,23,7,0,25,9976.txt
10,11,7,0,25,9978.txt
0,11,0,0,25,9980.txt
0,11,0,0,25,9982.txt
0,11,0,0,26,9983.txt
0,17,15,0,25,9985.txt
0,11,11,11,22,9988.txt
0,11,16,0,24,9990.txt
0,11,0,0,25,9992.txt
0,11,8,0,22,9994.txt
0,11,11,0,25,9997.txt
10,11,7,9,24,9999.txt
0,23,0,9,25,10000.txt
0,11,22,0,25,10002.txt
10,17,7,10,25,10003.txt
12,13,7,0,25,10006.txt
10,11,7,0,25,10007.txt
0,11,9,0,22,10009.txt
0,11,22,0,22,10011.txt
0,9,16,0,22,10013.txt
0,11,11,0,22,10015.txt
10,23,7,0,22,10017.txt
0,11,18,0,22,10019.txt
0,11,8,0,22,10021.txt
0,21,8,0,22,10024.txt
0,11,8,0,25,10026.txt
0,11,17,0,25,10028.txt
0,11,8,0,22,10029.txt
0,23,11,0,22,10031.txt
13,11,0,0,5,10034.txt
0,18,11,23,25,10035.txt
0,11,0,0,22,10038.txt
0,11,9,0,22,10040.txt
0,11,0,0,27,10043.txt
10,11,7,0,22,10044.txt
0,11,0,0,22,10047.txt
0,11,0,16,25,10048.txt
10,11,7,0,22,10051.txt
0,11,16,0,22,10052.txt
0,11,8,0,22,10054.txt
0,11,8,0,25,10056.txt
0,11,8,0,25,10058.txt
0,11,0,0,25,10060.txt
0,11,0,0,22,10062.txt
0,11,0,0,22,10064.txt
0,11,0,0,22,10066.txt
0,23,8,0,22,10068.txt
0,11,18,0,22,10070.txt
0,11,8,0,25,10072.txt
10,11,7,0,22,10074.txt
0,11,0,0,22,10076.txt
10,11,7,0,25,10078.txt
0,19,11,0,25,10081.txt
0,19,11,0,25,10082.txt
0,11,0,0,0,10084.txt
2,17,7,14,25,10087.txt
2,23,7,14,25,10089.txt
0,11,8,0,25,10090.txt
0,23,0,0,22,10092.txt
0,25,0,0,22,10094.txt
0,11,8,11,25,10096.txt
0,11,8,0,22,10098.txt
0,11,8,0,25,10100.txt
0,25,0,0,22,10102.txt
0,11,0,0,22,10105.txt
0,11,8,0,22,10107.txt
0,23,11,0,25,10109.txt
0,11,9,0,25,10110.txt
0,23,0,0,24,10112.txt
2,11,0,0,22,10115.txt
10,23,7,0,22,10116.txt
0,11,8,0,25,10118.txt
10,11,7,0,22,10120.txt
0,11,0,0,25,10122.txt
0,11,22,0,22,10124.txt
0,11,8,0,22,10125.txt
0,11,22,0,22,10127.txt
0,23,8,23,25,10129.txt
0,11,9,0,25,10132.txt
0,11,8,0,25,10134.txt
10,23,7,0,22,10136.txt
0,11,18,0,11,10137.txt
0,11,0,0,25,10139.txt
0,11,8,0,25,10143.txt
10,11,7,0,22,10145.txt
0,11,8,0,22,10146.txt
0,11,8,0,22,10148.txt
0,11,0,0,25,10150.txt
0,11,8,0,25,10153.txt
0,11,0,0,25,10155.txt
0,11,8,0,25,10157.txt
0,11,0,0,10,10158.txt
0,11,8,0,25,10161.txt
0,23,11,0,25,10163.txt
0,11,0,0,22,10165.txt
0,11,0,0,22,10167.txt
10,11,7,0,22,10169.txt
10,25,7,0,22,10171.txt
0,11,11,18,25,10173.txt
0,11,8,0,25,10175.txt
0,11,0,0,25,10177.txt
0,11,8,0,25,10179.txt
10,11,7,0,22,10181.txt
10,23,7,0,22,10182.txt
0,11,0,0,25,10185.txt
0,7,8,0,22,10186.txt
0,11,18,0,25,10189.txt
0,11,0,0,22,10190.txt
0,11,8,0,22,10193.txt
0,11,0,0,22,10194.txt
0,11,8,0,22,10196.txt
0,11,0,0,22,10198.txt
0,11,11,0,22,10199.txt
0,11,0,0,22,10201.txt
10,11,7,0,22,10203.txt
0,11,0,0,25,10206.txt
0,11,0,0,22,10207.txt
0,11,0,0,22,10211.txt
0,11,8,0,25,10213.txt
0,11,0,0,29,10215.txt
0,11,22,0,22,10218.txt
0,11,0,0,22,10219.txt
2,4,4,29,2,10221.txt
0,11,0,0,24,10224.txt
0,11,8,0,22,10225.txt
0,11,16,0,25,10227.txt
0,11,8,0,25,10230.txt
9,11,0,0,6,10231.txt
0,21,11,0,25,10234.txt
10,11,7,0,22,10235.txt
0,11,0,0,25,10239.txt
5,3,3,2,1,10242.txt
0,11,0,0,22,10243.txt
10,11,7,0,22,10246.txt
0,11,0,0,25,10248.txt
0,11,18,0,22,10251.txt
10,11,7,0,25,10252.txt
0,18,8,0,25,10253.txt
10,11,7,0,24,10255.txt
0,11,0,0,25,10258.txt
0,11,0,0,22,10261.txt
0,11,0,0,25,10263.txt
0,11,8,0,25,10265.txt
0,11,0,0,24,10267.txt
0,11,8,17,22,10269.txt
0,23,8,0,22,10271.txt
0,11,16,0,22,10273.txt
0,11,0,0,25,10275.txt
0,11,9,0,25,10277.txt
0,11,0,0,22,10279.txt
0,11,8,0,22,10282.txt
0,23,8,0,25,10284.txt
0,11,0,0,22,10286.txt
0,11,8,0,25,10288.txt
0,11,17,0,25,10290.txt
10,11,7,0,25,10291.txt
0,11,0,0,22,10294.txt
0,23,8,0,22,10295.txt
0,11,0,0,22,10298.txt
0,11,8,0,22,10300.txt
0,11,11,0,22,10302.txt
0,11,0,0,25,10304.txt
10,11,7,0,22,10306.txt
0,11,9,14,22,10308.txt
0,11,8,0,22,10310.txt
0,11,0,0,22,10311.txt
0,11,8,0,22,10317.txt
0,23,11,0,25,10318.txt
10,23,7,0,22,10320.txt
0,11,0,15,25,10322.txt
0,11,0,0,25,10323.txt
0,11,11,0,25,10326.txt
0,17,8,23,25,10328.txt
0,11,18,0,25,10330.txt
0,11,9,0,22,10333.txt
0,11,0,0,25,10335.txt
0,11,0,0,22,10337.txt
0,11,0,0,22,10339.txt
0,23,0,0,25,10340.txt
0,11,8,0,22,10343.txt
0,11,8,0,25,10345.txt
0,11,18,0,25,10347.txt
0,11,8,0,22,10351.txt
0,25,18,0,25,10353.txt
0,11,0,0,22,10355.txt
0,11,0,0,25,10357.txt
0,9,15,8,25,10359.txt
0,25,8,0,22,10360.txt
0,11,8,0,25,10362.txt
0,11,8,0,22,10364.txt
0,23,8,0,29,10367.txt
0,11,0,0,25,10369.txt
0,11,8,0,25,10371.txt
0,11,8,0,25,10373.txt
0,11,8,0,22,10375.txt
0,11,9,0,25,10378.txt
10,11,7,0,25,10380.txt
10,11,7,0,24,10382.txt
2,13,7,0,22,10384.txt
0,11,11,0,6,10386.txt
10,19,7,0,25,10388.txt
0,11,0,0,22,10391.txt
0,11,0,0,25,10393.txt
0,11,22,0,25,10395.txt
0,11,8,0,22,10396.txt
0,11,8,0,25,10398.txt
0,11,0,0,22,10400.txt
0,19,0,0,22,10402.txt
10,19,7,0,25,10404.txt
10,23,7,0,22,10406.txt
10,19,7,0,25,10408.txt
0,11,0,0,25,10410.txt
2,11,11,0,25,10412.txt
0,11,9,0,22,10415.txt
0,11,8,0,25,10417.txt
10,23,7,0,25,10419.txt
0,11,11,0,22,10421.txt
0,11,9,0,25,10423.txt
10,11,7,0,25,10424.txt
10,11,7,0,22,10427.txt
0,11,0,15,25,10430.txt
10,11,7,12,22,10431.txt
0,11,18,0,22,10433.txt
0,11,0,0,25,10435.txt
0,11,0,0,22,10437.txt
0,1,0,0,22,10439.txt
0,11,0,0,25,10441.txt
0,11,0,0,22,10443.txt
0,11,8,9,25,10445.txt
10,11,7,0,25,10448.txt
10,1,7,9,24,10450.txt
10,19,7,0,25,10452.txt
0,11,7,0,25,10454.txt
0,11,0,0,25,10457.txt
0,11,8,0,24,10458.txt
10,11,7,0,22,10460.txt
10,11,7,0,22,10463.txt
0,21,0,0,0,10465.txt
0,11,0,0,22,10467.txt
0,11,9,0,22,10469.txt
0,11,8,0,22,10471.txt
0,11,8,0,25,10473.txt
10,23,7,0,25,10475.txt
0,11,0,0,22,10477.txt
0,11,8,0,25,10479.txt
0,20,11,0,24,10481.txt
0,11,8,0,25,10483.txt
10,23,7,0,22,10485.txt
0,11,0,0,25,10486.txt
0,11,0,0,22,10488.txt
0,11,18,0,25,10491.txt
0,11,18,0,22,10493.txt
0,11,18,0,22,10495.txt
0,11,0,17,22,10497.txt
0,11,0,0,25,10499.txt
0,11,0,0,25,10501.txt
0,11,8,0,25,10503.txt
0,11,18,0,25,10505.txt
0,11,8,0,22,10507.txt
0,11,0,0,25,10508.txt
10,11,7,0,22,10510.txt
0,11,0,0,25,10512.txt
0,11,0,0,22,10515.txt
0,23,0,0,22,10517.txt
10,23,7,0,22,10520.txt
0,11,11,0,22,10521.txt
0,11,8,0,25,10523.txt
0,11,18,0,16,10525.txt
0,23,0,0,22,10527.txt
10,25,7,0,25,10530.txt
0,11,0,0,22,10532.txt
10,11,7,0,22,10534.txt
0,11,0,0,22,10535.txt
0,11,0,0,22,10537.txt
10,23,7,0,25,10540.txt
0,11,8,0,22,10541.txt
0,11,0,0,29,10544.txt
0,11,0,0,22,10546.txt
0,7,8,0,22,10547.txt
0,11,0,0,22,10549.txt
0,11,0,0,22,10551.txt
10,23,7,0,22,10553.txt
0,11,11,0,22,10555.txt
0,11,0,0,25,10558.txt
0,11,16,0,11,10560.txt
0,11,9,0,25,10563.txt
0,23,0,0,22,10565.txt
0,11,0,0,25,10566.txt
0,11,0,0,25,10569.txt
0,11,0,0,22,10571.txt
10,11,7,0,25,10573.txt
0,11,18,0,22,10574.txt
8,18,6,7,4,10577.txt
0,11,0,0,22,10579.txt
0,11,0,0,25,10580.txt
0,11,0,0,22,10583.txt
0,11,0,0,25,10585.txt
0,11,8,0,22,10587.txt
0,11,8,0,25,10589.txt
10,23,7,0,22,10590.txt
0,11,8,0,25,10593.txt
0,11,0,0,25,10595.txt
0,11,8,0,25,10597.txt
0,11,9,0,12,10599.txt
10,23,7,11,22,10601.txt
0,11,0,0,22,10603.txt
0,14,8,0,25,10605.txt
0,7,0,0,22,10606.txt
0,11,9,0,22,10608.txt
0,11,8,0,25,10611.txt
0,23,16,11,22,10613.txt
0,11,0,0,22,10615.txt
0,11,8,0,25,10617.txt
0,11,0,0,22,10619.txt
0,11,0,19,25,10621.txt
0,11,8,0,25,10624.txt
0,11,22,0,22,10627.txt
0,11,11,0,25,10628.txt
10,11,7,0,22,10631.txt
0,11,0,0,10,10633.txt
0,11,0,0,22,10635.txt
10,15,7,0,22,10637.txt
10,11,7,0,25,10639.txt
0,11,16,0,25,10641.txt
10,11,7,0,22,10642.txt
0,21,8,0,22,10645.txt
0,11,8,0,25,10647.txt
10,23,7,0,22,10648.txt
0,11,8,0,22,10651.txt
0,11,0,0,22,10652.txt
0,11,0,0,22,10654.txt
0,11,0,0,22,10658.txt
10,13,7,0,22,10659.txt
11,11,7,23,25,10661.txt
0,11,0,0,22,10663.txt
0,11,11,0,22,10666.txt
0,23,0,0,22,10668.txt
0,23,8,0,22,10670.txt
0,11,18,0,25,10672.txt
10,19,7,0,25,10676.txt
0,23,8,0,25,10678.txt
0,11,0,0,22,10679.txt
0,11,0,0,22,10680.txt
0,11,8,0,22,10682.txt
0,11,8,0,22,10684.txt
0,11,11,0,22,10687.txt
0,11,0,0,22,10688.txt
10,11,7,0,25,10691.txt
0,11,0,0,22,10693.txt
0,11,0,16,22,10694.txt
0,11,8,0,22,10696.txt
0,11,0,16,25,10699.txt
10,19,7,0,24,10701.txt
0,1,15,9,24,10702.txt
0,11,9,0,22,10704.txt
0,19,9,0,22,10707.txt
10,11,7,16,25,10709.txt
0,23,0,0,22,10711.txt
0,28,8,0,24,10713.txt
8,11,6,7,4,10715.txt
0,11,0,0,22,10717.txt
0,20,8,0,22,10719.txt
0,11,8,0,25,10720.txt
10,11,7,0,25,10722.txt
0,11,0,0,22,10724.txt
0,11,0,0,22,10727.txt
10,23,7,0,22,10729.txt
0,23,0,0,22,10731.txt
0,11,11,0,22,10733.txt
10,11,7,0,25,10735.txt
0,11,0,0,25,10738.txt
0,11,11,0,22,10740.txt
0,11,0,0,22,10742.txt
10,11,7,0,25,10744.txt
0,11,0,0,22,10745.txt
0,9,8,11,25,10747.txt
0,11,8,0,25,10749.txt
0,11,8,0,25,10751.txt
0,25,11,0,25,10753.txt
10,11,7,11,22,10755.txt
0,11,8,0,22,10757.txt
0,11,8,0,25,10759.txt
0,23,8,0,22,10762.txt
0,11,0,0,22,10764.txt
0,11,0,0,25,10767.txt
0,11,0,0,25,10769.txt
0,11,8,16,25,10771.txt
10,23,7,0,22,10773.txt
0,11,8,0,22,10774.txt
0,11,8,0,22,10776.txt
0,11,0,0,25,10778.txt
0,11,11,0,22,10780.txt
10,23,7,0,25,10782.txt
0,11,22,0,22,10784.txt
10,23,7,0,22,10787.txt
0,11,8,0,22,10789.txt
10,23,7,0,22,10791.txt
0,11,11,0,25,10793.txt
0,9,15,0,24,10795.txt
0,11,11,0,25,10797.txt
0,11,11,0,22,10800.txt
0,11,0,0,25,10801.txt
0,11,0,13,25,10804.txt
0,11,0,0,22,10806.txt
10,11,7,0,25,10807.txt
0,23,8,0,25,10809.txt
0,11,8,0,22,10811.txt
0,11,0,0,22,10814.txt
0,11,0,0,25,10815.txt
0,11,8,0,22,10818.txt
10,25,7,0,22,10819.txt
0,11,8,0,25,10822.txt
10,11,7,0,25,10824.txt
0,17,14,16,22,10827.txt
10,23,7,0,25,10829.txt
0,11,11,0,25,10831.txt
0,23,8,0,22,10832.txt
0,11,0,0,22,10834.txt
0,7,18,0,22,10836.txt
0,11,0,0,22,10838.txt
0,17,9,11,24,10840.txt
0,11,0,11,25,10844.txt
0,25,8,0,22,10846.txt
0,11,0,0,22,10848.txt
0,11,0,0,22,10849.txt
0,11,8,0,25,10851.txt
0,11,8,20,25,10854.txt
0,7,8,0,22,10855.txt
0,11,0,0,25,10856.txt
0,11,0,0,25,10858.txt
0,23,11,0,25,10860.txt
0,11,8,0,24,10862.txt
10,11,7,0,22,10865.txt
0,11,0,0,25,10867.txt
10,24,7,0,24,10869.txt
0,23,0,0,22,10871.txt
0,23,22,0,24,10873.txt
0,11,0,0,25,10875.txt
0,11,0,0,24,10877.txt
10,23,7,0,22,10879.txt
0,25,8,0,22,10880.txt
10,11,7,0,22,10882.txt
10,11,7,0,22,10885.txt
0,11,0,0,22,10887.txt
0,11,0,0,22,10890.txt
0,11,8,0,22,10892.txt
0,11,0,0,22,10894.txt
0,11,11,0,22,10896.txt
0,11,0,0,22,10897.txt
0,11,0,0,22,10899.txt
0,11,8,0,22,10901.txt
0,25,0,0,22,10903.txt
0,11,0,0,25,10905.txt
0,11,0,0,22,10907.txt
0,11,8,0,25,10909.txt
0,11,0,0,25,10912.txt
0,15,11,0,25,10914.txt
0,11,0,0,22,10916.txt
10,11,7,0,25,10918.txt
10,11,7,0,25,10919.txt
10,11,7,0,22,10921.txt
0,11,0,0,22,10924.txt
0,23,0,0,26,10925.txt
0,11,16,0,22,10927.txt
0,23,0,0,24,10930.txt
0,23,11,0,22,10932.txt
10,11,7,0,22,10934.txt
0,11,0,0,25,10935.txt
0,11,8,0,24,10937.txt
10,11,7,0,25,10939.txt
10,11,7,11,22,10941.txt
10,19,7,0,22,10943.txt
0,23,11,0,25,10946.txt
0,11,16,0,25,10948.txt
0,11,0,0,25,10950.txt
10,11,7,0,22,10951.txt
10,23,7,0,11,10956.txt
10,23,7,0,22,10959.txt
0,23,7,9,25,10960.txt
10,11,7,0,25,10963.txt
0,11,9,0,25,10966.txt
0,11,8,0,25,10968.txt
10,23,7,0,22,10970.txt
0,11,8,0,22,10972.txt
0,11,8,0,25,10974.txt
0,11,0,0,25,10975.txt
0,11,18,8,25,10978.txt
0,19,11,0,22,10980.txt
0,11,0,0,25,10981.txt
10,11,7,0,25,10984.txt
0,11,8,0,25,10987.txt
0,11,0,0,25,10989.txt
0,11,8,19,22,10990.txt
10,23,7,0,25,10992.txt
0,11,16,0,25,10995.txt
0,11,8,0,22,10997.txt
10,23,7,0,25,10999.txt
0,11,0,0,22,11001.txt
0,11,0,0,25,11003.txt
0,11,8,0,25,11005.txt
2,11,11,0,22,11007.txt
0,11,8,0,22,11009.txt
0,11,0,0,22,11011.txt
0,23,11,0,22,11013.txt
0,23,0,0,22,11014.txt
0,24,16,0,22,11017.txt
0,11,0,0,25,11020.txt
0,11,8,0,22,11021.txt
0,11,16,0,25,11022.txt
10,11,7,0,25,11024.txt
0,11,0,0,22,11026.txt
0,11,9,11,25,11028.txt
0,11,11,0,22,11030.txt
0,11,0,0,29,11033.txt
0,11,8,0,22,11035.txt
0,11,11,0,22,11037.txt
0,11,8,0,22,11040.txt
0,21,8,0,25,11042.txt
10,11,7,0,25,11043.txt
10,11,7,0,25,11047.txt
10,11,7,0,25,11048.txt
0,11,0,0,22,11051.txt
0,11,0,8,22,11053.txt
0,11,0,0,25,11055.txt
0,11,0,0,22,11057.txt
0,11,0,0,24,11059.txt
10,11,7,0,22,11060.txt
0,23,8,0,25,11062.txt
10,23,7,0,22,11064.txt
0,11,0,0,25,11066.txt
10,11,7,0,25,11069.txt
0,11,7,0,22,11071.txt
0,11,8,0,22,11073.txt
0,11,8,0,22,11075.txt
0,11,16,16,25,11077.txt
0,11,8,0,25,11079.txt
0,15,9,0,22,11081.txt
0,11,11,0,22,11083.txt
0,11,11,0,22,11085.txt
0,11,0,0,25,11086.txt
0,11,8,0,22,11088.txt
0,11,0,0,22,11090.txt
0,11,22,0,25,11092.txt
0,11,8,0,22,11094.txt
0,11,11,0,24,11097.txt
10,23,7,0,22,11098.txt
0,1,15,14,22,11101.txt
0,21,11,0,22,11103.txt
8,11,6,7,28,11105.txt
10,11,7,0,22,11107.txt
8,6,2,4,4,11108.txt
0,11,0,0,22,11110.txt
0,11,15,0,25,11112.txt
10,11,7,20,25,11114.txt
0,23,8,0,25,11116.txt
0,11,0,11,22,11118.txt
0,16,11,0,25,11120.txt
0,11,8,0,22,11122.txt
10,23,7,0,25,11125.txt
0,11,0,0,25,11127.txt
0,11,8,0,25,11128.txt
0,11,8,0,25,11132.txt
2,13,7,0,25,11134.txt
0,11,8,0,22,11136.txt
0,11,16,0,22,11137.txt
10,19,7,0,22,11139.txt
0,11,22,0,25,11142.txt
0,11,22,0,24,11144.txt
0,23,8,0,25,11146.txt
0,11,0,19,25,11149.txt
0,11,8,0,25,11150.txt
0,11,11,0,25,11152.txt
0,11,0,0,22,11153.txt
22,23,7,23,25,11157.txt
10,11,7,0,25,11159.txt
0,11,8,0,25,11161.txt
0,11,8,0,25,11163.txt
10,11,7,0,22,11165.txt
10,11,7,0,22,11167.txt
0,11,8,0,22,11169.txt
0,11,0,0,23,11170.txt
0,11,0,8,22,11172.txt
0,11,8,0,22,11174.txt
10,23,7,0,22,11178.txt
0,11,22,0,25,11182.txt
0,11,8,0,22,11184.txt
0,23,8,0,22,11186.txt
0,11,8,0,25,11188.txt
0,11,7,0,22,11189.txt
0,1,18,0,24,11191.txt
0,11,0,11,21,11193.txt
0,11,0,0,22,11196.txt
10,23,7,0,22,11198.txt
0,11,8,0,22,11200.txt
0,11,0,0,22,11202.txt
0,11,8,0,22,11203.txt
0,11,8,0,22,11205.txt
0,11,0,0,25,11208.txt
0,11,0,0,22,11209.txt
0,23,8,0,25,11211.txt
0,11,16,0,25,11213.txt
0,11,0,8,25,11215.txt
10,23,7,0,22,11217.txt
10,11,7,0,22,11219.txt
0,25,0,0,22,11221.txt
0,11,8,0,22,11223.txt
0,11,8,20,22,11225.txt
0,11,8,0,25,11227.txt
0,11,11,16,25,11229.txt
0,11,0,0,25,11231.txt
0,11,0,0,22,11233.txt
0,11,0,0,22,11235.txt
0,11,8,0,25,11237.txt
0,11,0,0,25,11239.txt
0,11,0,11,22,11241.txt
0,11,8,0,22,11243.txt
10,23,7,0,22,11245.txt
0,11,8,0,25,11248.txt
0,11,16,0,22,11251.txt
0,11,0,0,22,11253.txt
0,11,8,0,25,11256.txt
10,23,7,0,22,11257.txt
0,11,0,0,22,11259.txt
0,11,0,8,22,11261.txt
0,7,8,0,22,11264.txt
0,11,8,0,25,11266.txt
0,23,8,0,22,11267.txt
0,23,11,0,25,11269.txt
0,11,11,0,25,11271.txt
0,11,16,8,25,11273.txt
0,11,8,0,12,11275.txt
0,11,0,0,25,11277.txt
0,11,8,0,22,11279.txt
0,11,8,0,5,11282.txt
10,11,7,0,25,11284.txt
0,11,0,0,22,11286.txt
10,11,7,0,22,11288.txt
0,11,8,0,22,11290.txt
0,11,8,0,22,11293.txt
10,23,7,0,22,11295.txt
0,11,0,0,22,11297.txt
0,11,0,0,25,11299.txt
0,11,8,0,22,11300.txt
0,11,0,0,25,11302.txt
0,11,8,0,25,11305.txt
10,23,7,0,22,11306.txt
0,11,0,0,25,11309.txt
0,23,0,0,22,11311.txt
0,11,9,0,22,11313.txt
0,11,9,0,25,11315.txt
0,11,0,0,22,11316.txt
0,11,9,0,22,11319.txt
0,11,8,0,25,11321.txt
0,25,8,0,25,11323.txt
0,11,8,0,22,11324.txt
0,11,0,0,22,11326.txt
0,11,0,0,22,11328.txt
10,11,7,0,25,11330.txt
0,11,9,0,22,11332.txt
2,11,8,0,25,11334.txt
0,11,0,0,22,11336.txt
0,23,26,0,25,11339.txt
0,11,8,0,25,11341.txt
0,11,8,0,24,11343.txt
10,20,7,0,25,11344.txt
10,11,7,0,22,11346.txt
0,11,0,0,25,11348.txt
0,11,18,0,25,11352.txt
10,13,7,0,24,11353.txt
0,11,8,0,22,11354.txt
0,11,8,0,25,11356.txt
0,23,8,0,22,11358.txt
10,11,7,0,25,11360.txt
10,11,7,9,22,11363.txt
0,11,8,0,25,11366.txt
0,11,0,0,29,11368.txt
0,11,9,0,22,11370.txt
0,11,0,0,24,11372.txt
0,11,0,0,25,11374.txt
0,11,0,0,25,11376.txt
0,11,0,0,9,11377.txt
0,11,8,0,22,11380.txt
0,11,11,0,25,11383.txt
0,11,18,0,22,11385.txt
0,23,0,0,12,11387.txt
0,11,11,0,22,11389.txt
0,11,8,0,25,11391.txt
0,11,9,0,25,11393.txt
0,11,0,0,25,11394.txt
0,11,0,0,25,11396.txt
10,23,7,0,22,11399.txt
0,23,8,0,25,11401.txt
10,23,7,0,25,11402.txt
0,11,18,0,25,11405.txt
0,11,0,11,22,11406.txt
10,23,7,0,25,11408.txt
10,11,7,0,22,11410.txt
0,23,0,0,22,11412.txt
0,11,17,0,22,11414.txt
0,23,9,0,22,11417.txt
0,11,11,0,24,11419.txt
0,11,8,0,25,11421.txt
0,11,8,0,22,11423.txt
0,11,0,0,22,11425.txt
0,11,0,0,25,11427.txt
10,11,7,0,22,11429.txt
0,11,8,0,25,11431.txt
0,11,11,0,25,11433.txt
0,19,8,0,22,11435.txt
0,11,0,0,22,11436.txt
0,11,8,0,22,11438.txt
0,11,0,0,22,11441.txt
0,9,16,0,22,11443.txt
0,11,0,11,22,11445.txt
0,11,0,0,25,11447.txt
0,23,11,0,25,11449.txt
0,11,11,0,22,11451.txt
0,11,8,0,22,11453.txt
10,23,7,0,12,11454.txt
0,11,11,0,22,11457.txt
10,23,7,0,22,11459.txt
0,23,0,0,22,11461.txt
0,11,8,0,22,11463.txt
10,11,7,0,9,11466.txt
0,11,8,0,25,11468.txt
0,11,11,0,25,11470.txt
0,11,8,0,25,11472.txt
0,23,8,0,25,11474.txt
0,11,11,0,25,11476.txt
0,11,0,0,25,11478.txt
0,11,0,0,22,11480.txt
0,11,8,0,25,11482.txt
0,23,16,0,22,11484.txt
0,23,8,0,22,11486.txt
0,11,8,0,22,11488.txt
10,22,7,0,22,11490.txt
0,11,0,0,22,11491.txt
9,0,16,0,0,11493.txt
0,11,16,0,25,11495.txt
0,11,11,0,25,11497.txt
0,11,9,0,25,11499.txt
10,11,7,0,22,11501.txt
0,11,0,0,22,11503.txt
0,11,8,0,22,11506.txt
10,23,7,0,25,11508.txt
0,11,8,0,22,11510.txt
10,23,7,0,25,11512.txt
10,23,7,0,22,11516.txt
0,11,8,0,22,11518.txt
0,11,9,0,25,11520.txt
0,11,9,0,22,11521.txt
0,11,8,0,25,11523.txt
0,11,0,0,24,11526.txt
0,11,8,0,22,11527.txt
0,11,8,0,22,11529.txt
0,11,11,0,22,11531.txt
0,11,8,0,25,11532.txt
0,11,0,0,25,11534.txt
0,11,0,0,25,11537.txt
0,11,18,0,25,11539.txt
0,11,0,9,6,11540.txt
0,25,0,0,22,11542.txt
0,11,16,0,22,11544.txt
0,17,15,0,24,11547.txt
0,11,0,0,13,11548.txt
0,15,11,0,22,11550.txt
0,11,9,0,25,11552.txt
0,11,0,0,25,11554.txt
0,25,8,0,24,11558.txt
0,11,0,0,25,11560.txt
0,11,22,0,25,11561.txt
0,11,0,0,22,11563.txt
0,23,0,0,22,11565.txt
0,11,0,0,22,11567.txt
0,11,19,0,22,11569.txt
0,11,11,0,22,11571.txt
0,11,11,0,22,11573.txt
8,11,6,7,28,11575.txt
10,23,7,0,22,11577.txt
0,11,8,0,22,11579.txt
0,17,11,16,22,11582.txt
0,11,0,0,24,11584.txt
0,11,8,0,25,11586.txt
0,11,22,0,23,11588.txt
0,11,8,20,22,11589.txt
0,11,8,0,25,11591.txt
0,11,0,0,22,11593.txt
10,23,7,0,25,11596.txt
10,23,7,0,25,11598.txt
0,11,0,0,22,11600.txt
0,11,8,0,22,11601.txt
0,11,0,0,22,11603.txt
0,23,11,0,25,11605.txt
0,11,9,0,22,11607.txt
8,11,6,7,28,11608.txt
10,11,7,11,22,11610.txt
0,11,16,0,25,11612.txt
0,11,16,0,25,11614.txt
0,11,0,0,22,11616.txt
10,11,7,0,22,11619.txt
0,11,8,0,25,11621.txt
0,11,9,0,22,11623.txt
0,11,0,0,22,11625.txt
0,11,16,0,22,11627.txt
0,11,0,0,25,11628.txt
0,11,18,0,22,11630.txt
0,19,8,0,25,11632.txt
0,11,8,0,22,11634.txt
0,11,0,0,25,11636.txt
0,11,11,0,23,11638.txt
0,11,8,0,25,11640.txt
0,25,0,0,25,11643.txt
0,11,9,0,22,11644.txt
0,11,0,0,25,11646.txt
10,11,7,0,25,11649.txt
0,11,8,14,22,11651.txt
10,23,7,0,25,11652.txt
0,11,0,0,22,11654.txt
0,11,8,0,22,11656.txt
0,11,15,13,25,11658.txt
0,11,0,0,25,11660.txt
0,11,8,0,22,11662.txt
10,25,7,16,25,11664.txt
0,11,8,0,22,11666.txt
0,11,0,0,25,11668.txt
10,11,7,0,22,11670.txt
0,23,0,0,22,11672.txt
0,11,11,0,25,11674.txt
0,18,15,15,25,11676.txt
0,11,0,0,12,11678.txt
0,11,22,0,25,11680.txt
0,23,0,0,22,11683.txt
0,11,0,0,22,11684.txt
10,11,7,0,22,11686.txt
10,17,7,9,25,11688.txt
0,23,0,0,22,11691.txt
0,11,0,16,22,11693.txt
10,11,7,0,25,11694.txt
0,11,0,0,25,11696.txt
0,11,0,0,25,11699.txt
10,23,7,0,22,11701.txt
0,11,8,0,25,11703.txt
0,11,8,0,25,11705.txt
10,23,7,0,22,11707.txt
0,11,8,0,22,11708.txt
0,11,17,0,22,11710.txt
0,11,11,0,25,11712.txt
0,11,8,0,22,11715.txt
0,11,0,0,22,11717.txt
0,23,11,0,25,11719.txt
0,23,11,0,25,11722.txt
10,11,7,0,22,11724.txt
0,11,0,8,22,11726.txt
0,11,8,0,25,11728.txt
10,22,7,0,22,11729.txt
10,11,7,0,22,11732.txt
0,11,18,0,22,11734.txt
10,25,7,0,22,11736.txt
0,11,8,0,24,11738.txt
0,11,8,0,25,11740.txt
0,11,0,0,25,11743.txt
0,11,0,0,22,11744.txt
0,11,18,0,22,11746.txt
0,11,22,0,22,11748.txt
0,11,0,0,22,11751.txt
0,11,8,0,22,11753.txt
0,23,11,0,24,11755.txt
0,11,0,0,22,11757.txt
