0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,filename
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,1,24,1,28,6,24,4,7,6,7,3,28,0,24,3,3,0,25,0,0,0,0,3,3,6,6,3,20,17,9,20,18,10,9,16,16,16191.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,1,24,5,9,6,30,28,7,6,7,3,28,0,24,3,3,0,25,17,0,13,6,3,12,6,6,11,6,14,29,28,27,1,1,1,16,16194.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,23,24,3,3,28,24,23,15,13,6,3,12,19,14,11,3,3,2,3,3,6,7,7,7,16196.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,11,3,2,24,24,10,9,16,16,16198.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,27,9,23,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16200.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16201.txt
29,15,1,25,9,8,8,8,3,1,3,3,3,5,30,1,1,1,24,8,5,27,28,30,28,19,18,13,14,16,10,10,20,24,15,1,27,25,21,9,21,6,29,26,20,1,18,10,13,16,16,4,4,4,16203.txt
29,13,26,9,4,1,8,8,19,1,22,30,21,3,3,29,10,11,1,3,5,27,4,30,28,11,18,29,7,8,1,14,20,28,7,1,27,25,21,9,22,5,29,28,29,30,18,17,13,15,10,9,16,28,16205.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,30,3,2,14,13,10,9,16,29,16207.txt
1,13,26,1,4,8,8,8,18,1,19,10,17,20,21,10,10,4,1,5,5,27,4,30,28,11,15,14,14,12,1,14,6,9,7,1,26,28,26,13,11,6,10,18,30,20,21,8,20,18,10,9,16,17,16209.txt
1,29,26,1,11,5,15,28,27,5,20,7,20,21,26,18,6,6,3,1,30,22,7,10,15,20,17,27,11,8,6,6,4,4,10,1,27,5,9,12,11,14,4,5,12,28,24,15,16,15,8,5,5,5,16211.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16213.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16217.txt
0,0,0,0,0,20,20,0,22,0,0,16,30,27,16,0,9,27,12,24,5,24,6,24,23,7,6,7,28,28,5,5,3,3,4,12,13,17,10,29,3,15,15,13,17,20,11,20,20,18,14,9,19,30,16219.txt
27,13,26,9,20,9,15,12,30,6,20,11,20,15,30,18,6,6,30,12,4,27,7,15,19,20,18,28,11,8,6,6,4,4,7,4,25,5,9,9,21,6,4,5,30,28,23,15,13,15,25,23,14,14,16220.txt
29,13,26,9,12,8,8,8,19,1,8,4,22,19,30,4,27,13,29,5,5,27,1,30,28,20,18,29,18,8,9,11,6,28,5,18,5,3,3,9,22,4,24,28,30,30,15,9,17,16,16,3,3,3,16223.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,30,3,2,15,11,10,9,16,16,16226.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16228.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,23,24,3,3,28,24,23,15,13,6,3,12,17,15,11,0,3,2,0,0,11,10,18,15,16229.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,10,6,27,19,12,9,9,11,3,10,5,5,16,7,4,12,13,11,10,26,5,12,21,23,11,3,0,0,3,3,14,11,19,16,16233.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,17,0,9,27,16,27,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,5,3,2,5,5,11,10,18,16,16235.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16236.txt
27,13,26,1,20,1,8,8,5,1,29,24,18,3,3,10,10,4,7,8,5,27,4,30,28,20,14,23,24,9,9,14,6,9,7,1,5,25,21,12,18,14,24,28,12,30,3,2,15,16,27,5,5,5,16238.txt
0,0,0,0,0,20,20,0,22,0,0,16,30,27,16,0,0,27,18,0,10,6,11,19,12,23,24,19,0,19,0,24,13,7,0,25,23,0,13,6,0,0,0,0,0,3,0,0,3,3,10,9,16,28,16240.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,17,0,9,27,16,27,23,4,6,6,3,7,6,7,3,6,0,24,3,3,0,0,0,0,0,0,3,3,6,6,3,5,3,2,5,5,1,1,1,16,16242.txt
1,25,27,9,11,8,1,28,18,6,19,8,17,7,21,1,1,1,6,12,26,9,7,14,15,12,25,5,22,17,29,16,1,16,20,6,25,18,28,8,28,27,11,19,10,15,23,14,16,15,8,15,14,14,16244.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16247.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16249.txt
27,15,1,9,1,8,15,12,5,1,4,5,5,3,3,18,6,6,4,29,5,1,4,15,17,20,8,16,24,21,6,6,6,28,7,1,5,5,9,14,18,4,24,27,5,20,3,2,20,18,22,28,22,20,16251.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,28,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,17,0,13,6,3,12,6,6,11,5,3,2,5,5,1,1,1,18,16252.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16255.txt
0,0,0,0,0,26,19,0,23,0,0,0,0,28,16,27,9,23,16,24,10,6,27,19,12,23,24,19,3,19,0,24,13,7,0,25,23,0,13,6,0,12,21,23,11,3,0,0,3,3,10,9,16,16,16257.txt
0,0,0,0,0,20,4,0,7,0,0,16,30,27,16,6,7,7,16,10,23,4,5,6,24,2,30,2,3,2,23,24,23,8,28,24,23,15,13,6,30,12,19,14,11,13,3,2,8,7,10,9,16,16,16259.txt
0,16,2,6,7,3,19,2,22,26,14,12,12,12,2,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,5,5,3,3,4,12,13,11,10,26,3,12,18,14,11,3,3,2,3,3,6,7,10,10,16262.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,27,9,23,16,24,23,4,20,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,17,16264.txt
0,0,0,0,0,20,20,0,22,0,0,16,30,27,16,0,9,27,18,24,10,6,6,19,12,7,6,7,28,28,5,5,16,7,4,12,13,11,10,26,5,16,21,23,18,3,25,12,3,3,14,11,19,29,16266.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,5,3,2,5,5,1,1,1,16,16268.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,10,6,6,19,12,7,6,7,3,28,0,24,16,7,0,25,23,0,13,6,8,12,16,13,11,20,28,7,20,18,6,7,9,9,16269.txt
0,0,0,0,0,20,4,0,17,0,0,16,30,27,16,6,15,18,8,15,2,18,16,27,10,21,30,3,21,26,22,24,2,21,27,23,23,7,13,6,2,30,13,21,19,14,8,7,10,9,17,17,13,13,16271.txt
29,25,25,9,12,8,8,8,20,22,20,7,20,19,30,18,6,6,24,14,4,27,1,30,28,20,18,8,18,8,3,6,25,25,15,19,7,5,9,10,18,4,30,28,5,28,24,9,17,16,16,4,4,4,16273.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16277.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,5,5,3,3,4,13,14,13,10,30,3,12,6,6,11,5,2,22,5,5,1,1,1,16,16279.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,10,6,27,19,12,9,9,11,3,10,0,24,16,7,0,25,23,0,13,6,5,12,21,23,11,3,0,0,3,3,14,9,19,16,16282.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16283.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,19,3,7,6,7,3,28,5,5,13,3,4,12,13,11,10,26,0,12,3,13,11,3,12,20,3,3,6,5,5,5,16285.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,10,6,27,20,12,9,9,11,3,10,0,24,13,7,0,25,23,0,13,6,0,12,3,12,11,3,12,27,3,3,10,9,16,16,16287.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,7,21,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16289.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,5,2,22,5,5,10,9,16,16,16292.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16294.txt
1,13,26,17,11,9,1,1,18,1,19,8,17,7,21,10,10,4,25,19,13,27,4,12,17,13,29,14,16,24,10,14,6,29,29,4,5,25,21,16,11,22,10,18,24,23,20,8,20,18,21,5,5,5,16295.txt
0,13,26,9,4,8,1,1,18,3,19,8,17,7,21,10,10,29,12,29,5,27,19,12,18,11,1,14,22,24,7,13,13,7,7,1,5,30,30,13,27,15,3,3,17,20,21,26,27,23,6,7,30,23,16298.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,6,6,3,3,10,9,16,16,16300.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,6,7,11,11,16302.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,6,3,3,10,9,16,16,16303.txt
0,0,0,0,0,20,20,0,22,0,0,16,30,27,16,0,9,27,18,24,10,6,27,25,12,9,9,11,28,10,5,5,13,7,4,12,13,11,10,26,0,15,3,3,17,3,8,7,3,3,6,7,9,9,16306.txt
1,13,26,9,11,8,30,14,18,1,19,8,17,7,21,30,26,15,24,8,26,9,7,7,6,11,29,14,18,5,28,14,9,13,29,6,25,25,21,19,11,6,10,18,29,17,23,15,13,15,3,3,3,3,16309.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,7,6,11,3,6,6,3,3,10,9,16,16,16312.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,17,16314.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16315.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,19,0,9,27,16,27,12,6,6,20,14,7,6,7,3,28,19,2,13,11,18,29,15,13,15,28,0,12,3,3,11,3,12,27,3,3,10,11,16,30,16318.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16320.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16321.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,27,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,11,10,18,18,16323.txt
0,0,0,0,0,26,19,0,23,0,0,0,0,28,16,0,9,27,16,24,12,6,27,19,0,9,9,11,3,10,5,5,16,0,4,11,12,8,10,30,5,3,21,23,3,0,11,20,0,0,14,9,19,30,16326.txt
0,0,0,0,0,26,21,0,23,0,0,0,0,28,16,0,9,27,16,24,10,6,27,25,12,9,9,11,28,10,5,5,0,7,4,29,15,13,10,28,0,12,3,13,11,0,25,27,0,0,6,7,22,20,16327.txt
27,15,19,1,1,5,14,1,26,3,4,5,5,4,22,11,11,29,16,20,10,6,19,21,12,17,8,16,7,21,7,27,1,17,22,1,5,30,30,7,25,18,22,25,25,20,11,27,26,23,30,24,10,10,16330.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,6,7,9,9,16331.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,16,22,3,3,16,12,13,9,15,24,3,12,6,6,11,3,3,2,3,3,6,7,11,11,16333.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,3,6,6,3,3,3,2,3,3,6,7,7,7,16335.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16337.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,9,9,15,17,16340.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,1,1,1,15,16341.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,17,0,9,27,16,27,23,4,6,19,3,7,6,7,3,28,0,24,13,3,0,25,23,0,13,6,0,12,21,23,11,5,8,7,5,5,1,1,1,16,16344.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16345.txt
27,15,19,25,25,9,14,12,26,22,29,24,18,22,22,23,23,26,27,9,23,20,1,17,30,17,14,23,10,9,26,30,6,29,22,21,5,3,3,10,21,18,22,25,25,3,3,2,3,3,20,29,0,0,16348.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,10,6,27,20,12,22,23,18,3,18,23,24,10,7,26,22,23,15,13,6,5,12,13,8,11,3,12,20,3,3,6,7,9,9,16350.txt
1,13,26,9,11,8,8,8,18,22,19,8,17,7,21,30,10,11,30,14,4,27,12,30,28,20,29,15,22,24,10,21,20,28,7,6,27,25,21,18,11,6,10,18,29,28,23,17,16,16,4,3,3,3,16352.txt
27,15,18,9,25,5,1,12,4,14,6,30,4,21,4,4,27,15,11,1,23,4,7,6,30,5,4,6,18,7,9,30,19,13,21,1,25,29,21,3,29,6,22,25,30,29,3,2,13,15,24,23,7,7,16355.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,22,3,3,10,9,16,16,16358.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16359.txt
0,0,0,0,0,26,19,0,11,0,0,0,0,28,16,8,9,9,30,24,1,27,27,30,28,23,24,19,3,19,5,5,13,7,4,12,13,9,10,24,0,3,3,13,3,9,24,17,13,13,10,9,16,28,16361.txt
0,0,0,0,0,26,19,0,23,0,0,0,0,28,16,0,9,27,16,24,10,6,27,19,12,9,9,11,3,10,0,24,13,7,0,25,0,0,0,0,0,3,21,23,3,3,0,0,3,3,14,9,19,29,16364.txt
27,13,26,17,11,1,15,28,19,1,20,7,20,17,30,18,6,6,30,18,5,27,7,12,19,10,18,28,7,8,6,6,9,13,15,19,25,5,9,11,21,6,29,30,29,28,3,2,13,15,27,23,11,11,16365.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,17,16368.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,27,23,4,6,6,3,7,6,7,3,28,22,24,3,3,27,23,23,7,13,6,3,1,5,14,19,3,4,4,3,3,17,17,22,20,16370.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,17,0,9,27,16,27,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,5,3,22,5,5,11,10,18,16,16371.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,17,16374.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,5,3,2,5,5,10,9,16,16,16376.txt
0,0,0,0,0,26,19,0,23,0,0,0,0,28,16,0,9,27,16,24,10,6,27,20,12,9,9,11,3,10,0,24,13,7,0,25,23,0,13,6,0,12,3,13,11,5,8,7,5,5,14,9,19,30,16378.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,19,3,7,6,7,3,28,2,25,13,3,18,14,15,17,15,28,0,12,21,23,11,3,0,0,3,3,14,9,19,1,16379.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,26,24,7,27,6,24,4,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,20,3,2,20,18,10,9,16,16,16382.txt
0,16,0,6,0,3,20,0,23,26,0,12,12,12,16,0,9,27,18,24,10,6,27,25,12,22,23,18,28,18,16,22,13,7,16,12,13,9,15,24,0,15,3,8,17,3,12,12,3,3,25,5,5,5,16384.txt
0,0,0,0,0,26,19,0,11,0,0,0,0,28,16,8,9,9,12,24,5,1,27,24,23,9,9,11,3,10,2,25,13,7,18,14,15,8,15,29,0,12,3,12,11,20,1,26,23,19,12,11,17,30,16386.txt
0,0,0,0,0,26,19,0,23,0,0,0,0,28,16,0,9,27,12,24,5,1,27,24,23,9,9,11,3,10,0,24,13,11,0,25,23,0,13,6,0,12,3,9,11,20,12,27,20,18,11,10,18,1,16388.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,5,5,3,3,10,9,16,17,16390.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,26,6,6,7,3,3,2,3,3,10,9,16,17,16391.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16394.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,23,24,3,3,26,22,23,15,13,6,3,12,5,15,11,20,3,2,22,22,6,7,13,13,16396.txt
0,0,0,0,0,26,20,0,23,0,0,0,0,28,16,0,0,27,18,0,10,6,11,19,12,9,9,11,28,10,2,25,16,7,18,11,12,12,15,28,7,15,14,11,17,3,0,0,3,3,12,11,17,1,16398.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,28,3,6,14,15,10,9,16,16,16399.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,3,6,6,3,3,3,2,3,3,10,9,16,16,16403.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16405.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,10,9,16,16,16406.txt
0,0,0,0,0,20,4,0,17,0,0,16,30,27,16,17,2,25,2,2,2,18,13,2,10,2,28,2,2,2,24,24,21,18,26,22,23,16,13,6,2,13,17,14,19,2,3,2,2,2,1,1,1,16,16409.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,14,9,19,16,16413.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,6,5,5,5,16415.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,22,24,3,3,27,23,23,7,13,6,3,12,5,14,11,3,3,2,3,3,27,26,7,7,16417.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,5,3,2,5,5,10,9,16,16,16419.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,1,24,5,1,6,30,28,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,24,3,2,28,27,1,1,1,16,16421.txt
29,15,1,1,25,1,30,18,6,1,27,4,22,3,3,10,10,4,25,5,5,27,1,24,4,11,7,8,10,8,11,8,6,27,29,1,1,3,3,9,20,23,28,27,27,24,15,29,29,27,10,9,16,16,16422.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,10,6,6,19,12,7,6,7,3,28,0,24,16,7,0,25,23,0,13,6,5,12,21,23,11,3,0,0,3,3,10,9,16,30,16425.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,6,7,11,11,16428.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,7,12,0,0,19,0,0,0,0,3,0,22,24,10,0,27,23,23,7,13,6,7,12,13,12,11,0,11,13,0,0,1,1,1,30,16429.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,5,3,2,5,5,10,9,16,16,16431.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,19,3,7,6,7,3,28,16,7,13,7,16,12,13,11,15,26,0,12,3,13,11,3,9,11,3,3,10,11,16,28,16434.txt
0,0,0,0,0,26,20,0,23,0,0,0,0,28,16,0,0,27,1,0,1,24,11,24,23,9,9,11,27,10,5,5,16,7,4,26,13,9,10,24,5,15,14,11,17,1,24,9,20,18,14,21,19,30,16436.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,6,6,3,3,10,9,16,28,16437.txt
0,0,0,0,0,26,19,0,12,0,0,0,0,28,16,22,9,9,12,24,7,27,27,15,18,9,9,11,3,10,16,22,16,7,16,12,13,9,15,24,7,3,14,13,3,23,16,9,20,18,6,7,30,23,16440.txt
29,15,1,9,1,9,8,8,5,22,29,14,14,18,5,4,27,11,27,8,10,6,18,21,12,28,13,23,19,15,8,18,6,28,15,6,27,25,21,11,18,6,29,28,20,9,28,19,26,23,16,3,3,3,16441.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,0,24,3,3,0,25,23,0,13,6,3,12,6,6,11,3,3,2,3,3,6,7,7,7,16443.txt
0,0,0,0,0,20,19,0,22,0,0,16,30,27,16,0,9,27,16,24,23,4,6,6,3,7,6,7,3,28,23,24,3,3,26,22,0,15,0,0,3,3,5,15,3,5,3,2,5,5,10,9,16,17,16446.txt
