0,1,2,3,filename
5,13,5,5,10364.txt
5,13,5,10,10367.txt
5,13,5,3,10369.txt
5,13,5,3,10371.txt
5,13,5,13,10373.txt
5,13,5,5,10375.txt
5,13,5,3,10378.txt
0,13,5,3,10380.txt
5,13,5,5,10382.txt
5,13,5,3,10384.txt
5,13,5,5,10386.txt
5,13,5,3,10388.txt
5,13,5,5,10391.txt
5,13,5,3,10393.txt
5,13,5,3,10395.txt
5,13,5,26,10396.txt
5,13,5,3,10398.txt
5,13,5,5,10400.txt
5,13,5,5,10402.txt
5,13,5,3,10404.txt
5,13,5,5,10406.txt
5,13,5,3,10408.txt
5,13,5,3,10410.txt
0,13,5,3,10412.txt
5,13,5,5,10415.txt
7,3,5,3,10417.txt
5,13,5,3,10419.txt
5,13,5,5,10421.txt
8,13,5,3,10423.txt
5,13,5,13,10424.txt
5,13,5,5,10427.txt
5,13,5,3,10430.txt
5,13,5,5,10431.txt
5,13,5,5,10433.txt
5,13,5,3,10435.txt
5,13,5,6,10437.txt
5,13,5,5,10439.txt
5,10,5,3,10441.txt
5,13,5,5,10443.txt
11,13,5,3,10445.txt
5,13,5,3,10448.txt
5,13,5,3,10450.txt
5,13,5,3,10452.txt
8,13,5,3,10454.txt
5,13,5,3,10457.txt
17,13,4,0,10458.txt
5,13,5,5,10460.txt
5,13,5,5,10463.txt
5,16,5,5,10465.txt
5,13,5,5,10467.txt
5,13,5,5,10469.txt
5,13,5,5,10471.txt
5,13,5,3,10473.txt
5,13,5,3,10475.txt
5,13,5,5,10477.txt
8,13,5,3,10479.txt
5,13,5,5,10481.txt
5,13,5,3,10483.txt
5,13,5,5,10485.txt
8,13,5,3,10486.txt
5,13,5,5,10488.txt
5,13,5,3,10491.txt
5,13,5,3,10493.txt
5,13,5,5,10495.txt
5,10,5,5,10497.txt
5,13,5,3,10499.txt
8,13,5,3,10501.txt
5,13,5,3,10503.txt
5,13,5,3,10505.txt
5,13,5,5,10507.txt
5,13,5,3,10508.txt
5,13,5,5,10510.txt
5,13,5,3,10512.txt
5,13,5,6,10515.txt
5,13,5,5,10517.txt
5,13,5,6,10520.txt
5,13,5,13,10521.txt
8,13,5,3,10523.txt
5,25,0,20,10525.txt
5,13,5,5,10527.txt
5,13,5,3,10530.txt
5,13,5,5,10532.txt
5,13,5,5,10534.txt
5,13,5,5,10535.txt
5,10,5,5,10537.txt
5,13,5,3,10540.txt
5,13,5,6,10541.txt
5,13,5,5,10544.txt
5,13,5,6,10546.txt
5,13,5,5,10547.txt
8,13,5,5,10549.txt
5,13,5,5,10551.txt
5,13,5,13,10553.txt
5,13,5,6,10555.txt
5,13,5,26,10558.txt
5,9,5,5,10560.txt
8,13,5,3,10563.txt
5,13,5,5,10565.txt
5,13,5,13,10566.txt
5,13,5,17,10569.txt
5,13,5,5,10571.txt
8,13,5,3,10573.txt
5,13,5,5,10574.txt
10,13,5,3,10577.txt
5,13,5,5,10579.txt
8,13,5,3,10580.txt
5,10,5,5,10583.txt
5,13,5,3,10585.txt
5,13,5,13,10587.txt
5,13,5,3,10589.txt
5,13,5,3,10590.txt
5,13,5,3,10593.txt
5,13,5,3,10595.txt
5,13,5,3,10597.txt
5,13,5,6,10599.txt
5,13,5,5,10601.txt
5,13,5,26,10603.txt
8,13,5,17,10605.txt
5,13,5,10,10606.txt
5,13,5,15,10608.txt
5,13,5,13,10611.txt
5,13,5,5,10613.txt
5,13,5,5,10615.txt
5,13,5,3,10617.txt
5,13,5,5,10619.txt
5,13,5,13,10621.txt
8,13,5,3,10624.txt
5,13,5,5,10627.txt
8,17,5,17,10628.txt
5,13,5,5,10631.txt
5,12,5,6,10633.txt
5,13,5,6,10635.txt
5,13,5,5,10637.txt
5,13,5,3,10639.txt
5,13,5,3,10641.txt
5,13,5,5,10642.txt
5,13,5,5,10645.txt
5,13,5,3,10647.txt
5,13,5,26,10648.txt
8,13,5,5,10651.txt
5,10,5,5,10652.txt
5,13,5,5,10654.txt
3,7,5,5,10658.txt
5,13,5,3,10659.txt
10,13,5,3,10661.txt
5,10,5,5,10663.txt
5,13,5,5,10666.txt
5,13,5,5,10668.txt
5,13,5,5,10670.txt
5,13,5,3,10672.txt
8,18,5,3,10676.txt
5,13,5,3,10678.txt
5,13,5,5,10679.txt
5,13,5,6,10680.txt
5,13,5,5,10682.txt
5,13,5,5,10684.txt
8,13,5,5,10687.txt
5,13,5,5,10688.txt
5,13,5,3,10691.txt
5,10,5,5,10693.txt
5,13,5,0,10694.txt
5,13,5,5,10696.txt
8,13,5,17,10699.txt
5,13,5,6,10701.txt
5,13,5,6,10702.txt
5,13,5,6,10704.txt
5,13,5,5,10707.txt
5,13,5,3,10709.txt
8,13,5,10,10711.txt
5,13,5,5,10713.txt
11,13,5,3,10715.txt
20,7,5,5,10717.txt
5,13,5,5,10719.txt
5,13,5,3,10720.txt
0,13,5,3,10722.txt
5,13,5,5,10724.txt
5,10,5,5,10727.txt
5,13,5,6,10729.txt
5,13,5,5,10731.txt
5,13,5,5,10733.txt
8,13,5,17,10735.txt
5,13,5,3,10738.txt
5,13,5,24,10740.txt
8,13,5,19,10742.txt
8,13,5,3,10744.txt
5,13,5,5,10745.txt
5,13,5,3,10747.txt
5,13,5,3,10749.txt
0,18,4,3,10751.txt
5,13,5,3,10753.txt
5,13,5,5,10755.txt
5,13,5,5,10757.txt
5,13,5,3,10759.txt
8,13,5,10,10762.txt
5,13,5,5,10764.txt
5,13,5,13,10767.txt
8,13,5,17,10769.txt
5,13,5,3,10771.txt
5,13,5,6,10773.txt
5,13,5,5,10774.txt
5,13,5,5,10776.txt
5,13,5,3,10778.txt
5,13,5,6,10780.txt
5,13,5,3,10782.txt
5,13,5,5,10784.txt
5,13,5,5,10787.txt
5,13,5,5,10789.txt
5,13,5,5,10791.txt
8,13,5,3,10793.txt
5,13,5,6,10795.txt
5,13,5,3,10797.txt
5,13,5,5,10800.txt
5,13,5,3,10801.txt
5,13,5,3,10804.txt
5,10,5,5,10806.txt
5,13,5,3,10807.txt
8,13,5,3,10809.txt
5,13,5,5,10811.txt
5,13,5,5,10814.txt
5,13,5,3,10815.txt
5,13,5,5,10818.txt
5,13,5,3,10819.txt
5,13,5,3,10822.txt
5,13,5,13,10824.txt
5,13,5,5,10827.txt
5,13,5,3,10829.txt
5,13,5,3,10831.txt
7,13,4,10,10832.txt
5,10,5,5,10834.txt
5,13,5,5,10836.txt
5,13,5,5,10838.txt
5,13,5,3,10840.txt
8,2,5,3,10844.txt
5,13,5,5,10846.txt
5,10,5,5,10848.txt
5,10,5,6,10849.txt
5,13,5,3,10851.txt
11,13,5,3,10854.txt
5,13,5,5,10855.txt
5,13,5,3,10856.txt
5,13,5,13,10858.txt
8,13,5,3,10860.txt
5,13,5,6,10862.txt
5,13,5,6,10865.txt
5,13,5,3,10867.txt
5,13,5,5,10869.txt
5,13,5,5,10871.txt
5,13,5,5,10873.txt
5,13,5,3,10875.txt
5,13,5,5,10877.txt
5,13,5,5,10879.txt
5,13,5,5,10880.txt
5,13,5,3,10882.txt
5,13,5,6,10885.txt
5,13,5,6,10887.txt
5,13,5,5,10890.txt
5,13,5,5,10892.txt
5,13,5,5,10894.txt
5,13,5,5,10896.txt
5,13,5,5,10897.txt
5,13,5,5,10899.txt
5,13,5,5,10901.txt
5,13,5,5,10903.txt
5,13,5,3,10905.txt
5,13,5,5,10907.txt
5,13,5,3,10909.txt
8,13,5,3,10912.txt
5,13,5,3,10914.txt
5,13,5,5,10916.txt
5,13,5,3,10918.txt
8,13,5,3,10919.txt
5,13,5,3,10921.txt
5,13,5,6,10924.txt
5,13,5,5,10925.txt
5,13,5,5,10927.txt
5,13,5,5,10930.txt
5,13,5,5,10932.txt
5,13,5,6,10934.txt
8,13,5,3,10935.txt
5,13,5,6,10937.txt
5,13,5,3,10939.txt
5,13,5,5,10941.txt
5,13,5,6,10943.txt
5,13,5,3,10946.txt
0,2,5,3,10948.txt
5,13,5,3,10950.txt
5,13,5,3,10951.txt
5,13,5,5,10956.txt
5,13,5,6,10959.txt
8,13,5,3,10960.txt
5,13,5,13,10963.txt
5,13,5,3,10966.txt
5,13,5,3,10968.txt
5,13,5,5,10970.txt
5,13,5,5,10972.txt
5,13,5,3,10974.txt
5,13,5,3,10975.txt
11,13,5,3,10978.txt
5,13,5,5,10980.txt
8,2,5,3,10981.txt
5,13,5,13,10984.txt
8,13,5,3,10987.txt
5,13,5,3,10989.txt
5,13,5,6,10990.txt
5,13,5,3,10992.txt
8,13,5,3,10995.txt
5,13,5,6,10997.txt
8,13,5,12,10999.txt
5,13,5,3,11001.txt
5,13,5,3,11003.txt
5,13,5,3,11005.txt
13,13,5,16,11007.txt
5,13,5,5,11009.txt
5,13,5,5,11011.txt
5,13,5,13,11013.txt
5,13,5,3,11014.txt
5,13,5,6,11017.txt
8,13,5,3,11020.txt
5,13,5,5,11021.txt
8,13,5,3,11022.txt
5,13,5,13,11024.txt
5,13,5,5,11026.txt
5,13,5,3,11028.txt
5,13,5,5,11030.txt
5,13,5,6,11033.txt
5,13,5,5,11035.txt
5,13,5,5,11037.txt
13,13,5,24,11040.txt
8,13,5,3,11042.txt
0,2,4,3,11043.txt
8,13,5,3,11047.txt
5,13,5,13,11048.txt
8,13,5,5,11051.txt
10,10,5,7,11053.txt
5,13,5,3,11055.txt
5,13,5,5,11057.txt
5,13,5,6,11059.txt
5,13,5,6,11060.txt
8,2,5,3,11062.txt
5,13,5,5,11064.txt
5,13,5,3,11066.txt
5,13,5,3,11069.txt
13,29,0,0,11071.txt
5,13,5,5,11073.txt
5,13,5,6,11075.txt
5,13,5,3,11077.txt
8,13,5,3,11079.txt
8,13,5,5,11081.txt
5,13,5,5,11083.txt
5,13,5,6,11085.txt
5,10,5,3,11086.txt
5,13,5,6,11088.txt
5,10,5,5,11090.txt
8,13,5,3,11092.txt
5,13,5,5,11094.txt
5,13,5,6,11097.txt
5,13,5,5,11098.txt
5,10,5,5,11101.txt
5,13,5,5,11103.txt
11,13,5,7,11105.txt
5,13,5,6,11107.txt
8,13,5,13,11108.txt
5,13,5,6,11110.txt
5,13,5,3,11112.txt
11,13,5,3,11114.txt
5,13,5,3,11116.txt
5,10,5,5,11118.txt
5,13,5,3,11120.txt
5,13,5,5,11122.txt
5,13,5,3,11125.txt
6,3,5,3,11127.txt
8,13,5,3,11128.txt
8,13,5,17,11132.txt
5,13,5,3,11134.txt
5,13,5,5,11136.txt
5,13,5,5,11137.txt
5,13,5,3,11139.txt
5,13,5,3,11142.txt
5,13,5,5,11144.txt
8,13,5,3,11146.txt
5,13,5,3,11149.txt
5,13,5,3,11150.txt
0,13,4,3,11152.txt
5,10,5,5,11153.txt
10,13,5,3,11157.txt
5,13,5,3,11159.txt
5,13,5,3,11161.txt
5,13,5,3,11163.txt
5,13,5,5,11165.txt
5,13,5,5,11167.txt
5,13,5,6,11169.txt
5,13,5,13,11170.txt
10,13,5,6,11172.txt
5,13,5,6,11174.txt
5,13,5,6,11178.txt
5,13,5,3,11182.txt
5,13,5,5,11184.txt
5,13,5,5,11186.txt
5,13,5,3,11188.txt
5,13,5,5,11189.txt
5,13,5,5,11191.txt
5,13,5,5,11193.txt
5,13,5,5,11196.txt
5,13,5,5,11198.txt
5,13,5,5,11200.txt
5,13,5,5,11202.txt
5,13,5,5,11203.txt
5,13,5,6,11205.txt
5,13,5,3,11208.txt
5,13,5,6,11209.txt
5,13,5,3,11211.txt
5,13,5,3,11213.txt
10,13,5,3,11215.txt
5,13,5,6,11217.txt
5,13,5,5,11219.txt
5,13,5,5,11221.txt
5,13,5,5,11223.txt
11,13,5,14,11225.txt
5,13,5,3,11227.txt
5,13,5,3,11229.txt
5,13,5,3,11231.txt
5,10,5,5,11233.txt
5,13,5,5,11235.txt
8,13,5,3,11237.txt
5,13,5,3,11239.txt
5,10,5,5,11241.txt
5,13,5,6,11243.txt
5,13,5,5,11245.txt
5,13,5,3,11248.txt
5,13,5,5,11251.txt
5,13,5,5,11253.txt
5,13,5,3,11256.txt
5,13,5,5,11257.txt
5,13,5,5,11259.txt
10,10,5,6,11261.txt
5,13,5,5,11264.txt
5,13,5,3,11266.txt
5,13,5,5,11267.txt
0,2,4,3,11269.txt
5,13,5,3,11271.txt
10,13,5,3,11273.txt
5,13,5,5,11275.txt
5,13,5,13,11277.txt
5,13,5,5,11279.txt
5,13,5,5,11282.txt
5,13,5,3,11284.txt
5,13,5,5,11286.txt
5,13,5,13,11288.txt
5,13,5,5,11290.txt
5,13,5,5,11293.txt
5,13,5,5,11295.txt
5,13,5,3,11297.txt
5,13,5,13,11299.txt
5,13,5,6,11300.txt
5,13,5,22,11302.txt
5,13,5,3,11305.txt
5,13,5,5,11306.txt
5,13,5,3,11309.txt
5,13,5,5,11311.txt
5,13,5,5,11313.txt
8,13,5,3,11315.txt
5,13,5,5,11316.txt
5,13,5,5,11319.txt
5,13,5,3,11321.txt
5,13,5,3,11323.txt
5,13,5,5,11324.txt
5,13,5,5,11326.txt
5,13,5,6,11328.txt
5,13,5,13,11330.txt
5,13,5,5,11332.txt
8,13,5,3,11334.txt
5,13,5,5,11336.txt
0,13,5,3,11339.txt
8,13,5,3,11341.txt
5,13,5,5,11343.txt
8,13,5,3,11344.txt
5,13,5,6,11346.txt
8,13,5,3,11348.txt
8,13,5,3,11352.txt
5,13,5,5,11353.txt
5,13,5,5,11354.txt
5,13,5,3,11356.txt
5,13,5,5,11358.txt
5,13,5,3,11360.txt
5,13,5,6,11363.txt
5,13,5,3,11366.txt
5,13,5,5,11368.txt
5,13,5,5,11370.txt
8,13,5,16,11372.txt
5,13,5,3,11374.txt
8,13,5,3,11376.txt
5,14,5,5,11377.txt
5,13,5,5,11380.txt
8,17,5,3,11383.txt
5,13,5,6,11385.txt
5,13,5,5,11387.txt
5,13,5,5,11389.txt
5,13,5,3,11391.txt
8,18,5,3,11393.txt
5,13,5,3,11394.txt
5,13,5,3,11396.txt
5,13,5,6,11399.txt
5,13,5,13,11401.txt
5,13,5,3,11402.txt
5,13,5,3,11405.txt
5,13,5,5,11406.txt
5,13,5,3,11408.txt
5,13,5,5,11410.txt
5,13,5,10,11412.txt
5,13,5,6,11414.txt
5,13,5,5,11417.txt
5,13,5,5,11419.txt
5,13,5,3,11421.txt
5,13,5,5,11423.txt
8,13,5,5,11425.txt
5,13,5,13,11427.txt
5,13,5,5,11429.txt
5,13,5,13,11431.txt
5,13,5,3,11433.txt
5,13,5,5,11435.txt
5,13,5,5,11436.txt
5,13,5,6,11438.txt
8,13,5,5,11441.txt
5,13,5,6,11443.txt
5,10,5,6,11445.txt
5,13,5,13,11447.txt
5,13,5,3,11449.txt
5,13,5,5,11451.txt
5,13,5,5,11453.txt
5,13,5,5,11454.txt
5,13,5,5,11457.txt
5,13,5,5,11459.txt
5,13,5,5,11461.txt
5,13,5,5,11463.txt
5,12,5,5,11466.txt
8,13,5,3,11468.txt
8,13,5,3,11470.txt
8,13,5,3,11472.txt
8,13,5,17,11474.txt
8,13,5,4,11476.txt
5,13,5,13,11478.txt
5,13,5,5,11480.txt
5,13,5,3,11482.txt
5,13,5,5,11484.txt
5,13,5,5,11486.txt
5,13,5,6,11488.txt
5,13,5,5,11490.txt
5,13,5,5,11491.txt
5,15,6,16,11493.txt
5,10,5,3,11495.txt
5,13,5,3,11497.txt
5,13,5,3,11499.txt
5,13,5,5,11501.txt
5,10,5,5,11503.txt
5,13,5,3,11506.txt
5,13,5,3,11508.txt
5,13,5,5,11510.txt
5,13,5,3,11512.txt
5,13,5,5,11516.txt
5,13,5,5,11518.txt
5,13,5,3,11520.txt
5,13,5,5,11521.txt
5,13,5,3,11523.txt
5,13,4,24,11526.txt
5,13,5,6,11527.txt
5,13,5,6,11529.txt
5,13,5,5,11531.txt
5,13,5,3,11532.txt
5,13,5,3,11534.txt
5,13,5,3,11537.txt
5,13,5,3,11539.txt
5,12,5,5,11540.txt
5,13,5,6,11542.txt
5,10,5,6,11544.txt
5,13,5,5,11547.txt
5,12,5,5,11548.txt
5,13,5,13,11550.txt
5,13,5,3,11552.txt
8,13,5,17,11554.txt
5,13,5,6,11558.txt
5,13,5,13,11560.txt
8,13,5,24,11561.txt
5,13,5,5,11563.txt
5,13,5,6,11565.txt
5,13,5,5,11567.txt
5,13,5,5,11569.txt
5,13,5,5,11571.txt
5,13,5,6,11573.txt
11,13,5,7,11575.txt
5,13,5,3,11577.txt
5,13,5,5,11579.txt
5,13,5,5,11582.txt
5,13,5,5,11584.txt
0,2,5,3,11586.txt
5,13,5,13,11588.txt
11,13,5,6,11589.txt
8,13,5,3,11591.txt
5,10,5,5,11593.txt
8,13,5,3,11596.txt
8,13,5,22,11598.txt
5,10,5,5,11600.txt
5,13,5,6,11601.txt
5,13,5,5,11603.txt
5,13,5,3,11605.txt
5,13,5,5,11607.txt
5,13,5,5,11608.txt
5,13,5,5,11610.txt
5,13,5,13,11612.txt
5,13,5,3,11614.txt
5,13,5,5,11616.txt
5,13,5,5,11619.txt
5,13,5,3,11621.txt
5,13,5,25,11623.txt
5,13,5,5,11625.txt
5,13,5,5,11627.txt
5,13,5,3,11628.txt
5,13,5,6,11630.txt
5,13,5,3,11632.txt
5,13,5,26,11634.txt
5,13,5,13,11636.txt
5,13,5,13,11638.txt
5,13,5,3,11640.txt
5,13,5,13,11643.txt
5,13,5,5,11644.txt
5,13,5,3,11646.txt
5,13,5,3,11649.txt
5,13,5,5,11651.txt
5,13,5,3,11652.txt
5,13,5,6,11654.txt
5,13,5,5,11656.txt
5,13,5,3,11658.txt
5,13,5,13,11660.txt
5,13,5,5,11662.txt
5,13,5,3,11664.txt
5,13,5,6,11666.txt
5,13,5,3,11668.txt
5,13,5,14,11670.txt
5,13,5,6,11672.txt
8,13,5,17,11674.txt
5,13,5,3,11676.txt
5,12,5,24,11678.txt
5,13,5,13,11680.txt
5,13,5,6,11683.txt
5,13,5,5,11684.txt
5,13,5,3,11686.txt
11,13,5,3,11688.txt
5,13,5,5,11691.txt
5,13,5,16,11693.txt
5,13,5,3,11694.txt
5,13,5,3,11696.txt
5,13,5,13,11699.txt
5,13,5,5,11701.txt
5,13,5,3,11703.txt
5,13,5,3,11705.txt
5,13,5,5,11707.txt
5,13,5,6,11708.txt
5,13,5,5,11710.txt
5,13,5,3,11712.txt
5,13,5,5,11715.txt
5,13,5,5,11717.txt
8,13,5,17,11719.txt
5,13,5,3,11722.txt
5,13,5,5,11724.txt
10,13,5,13,11726.txt
8,13,5,3,11728.txt
5,13,5,5,11729.txt
5,13,5,5,11732.txt
5,13,5,5,11734.txt
5,13,5,5,11736.txt
5,13,5,5,11738.txt
8,2,5,3,11740.txt
5,13,5,13,11743.txt
5,13,5,5,11744.txt
5,13,5,5,11746.txt
5,13,5,5,11748.txt
5,10,5,5,11751.txt
5,13,5,5,11753.txt
5,13,5,5,11755.txt
5,13,5,6,11757.txt
5,13,5,3,11759.txt
5,13,5,14,11761.txt
5,13,5,3,11762.txt
5,13,5,5,11764.txt
5,13,5,5,11767.txt
7,13,5,20,11769.txt
5,13,5,5,11771.txt
5,13,5,5,11774.txt
5,13,5,3,11776.txt
5,13,5,3,11778.txt
5,13,5,3,11780.txt
5,13,5,3,11782.txt
5,13,5,5,11784.txt
5,13,5,5,11786.txt
5,13,5,13,11787.txt
5,13,5,6,11789.txt
5,13,5,5,11791.txt
5,13,5,5,11793.txt
5,13,5,3,11796.txt
5,13,5,3,11798.txt
5,13,5,6,11800.txt
5,13,5,3,11802.txt
5,13,5,5,11805.txt
5,13,5,3,11807.txt
1,5,2,2,11808.txt
5,13,5,15,11810.txt
5,13,5,13,11813.txt
8,13,5,5,11815.txt
5,13,5,5,11817.txt
5,13,5,5,11818.txt
5,13,5,5,11820.txt
5,13,5,13,11822.txt
5,13,5,3,11824.txt
5,13,5,3,11826.txt
5,13,5,5,11828.txt
5,13,5,3,11832.txt
5,13,5,3,11835.txt
5,13,5,3,11837.txt
5,13,5,3,11839.txt
19,13,5,3,11842.txt
5,13,5,6,11844.txt
13,30,0,16,11846.txt
5,13,5,3,11848.txt
5,13,5,3,11849.txt
5,13,5,5,11852.txt
10,10,5,6,11854.txt
5,13,5,3,11857.txt
5,13,5,6,11859.txt
5,13,5,6,11861.txt
5,13,5,5,11863.txt
5,13,5,5,11865.txt
5,13,5,5,11867.txt
5,13,5,6,11869.txt
5,13,5,5,11871.txt
5,13,5,5,11873.txt
5,13,5,3,11875.txt
5,13,5,3,11877.txt
5,13,5,5,11879.txt
5,13,5,5,11881.txt
5,13,5,3,11882.txt
5,13,5,6,11884.txt
5,13,5,5,11886.txt
5,13,5,5,11888.txt
5,13,5,5,11891.txt
5,13,5,13,11892.txt
5,13,5,5,11894.txt
8,13,4,29,11897.txt
5,13,5,5,11899.txt
5,13,5,3,11900.txt
5,13,5,5,11902.txt
5,13,5,5,11906.txt
5,13,5,3,11907.txt
5,13,5,3,11910.txt
8,13,5,3,11912.txt
5,13,5,5,11915.txt
5,13,5,3,11917.txt
5,13,5,3,11919.txt
5,13,5,3,11921.txt
11,13,5,3,11922.txt
5,13,5,5,11924.txt
5,13,5,3,11927.txt
5,13,5,5,11929.txt
5,13,5,5,11930.txt
5,13,5,3,11932.txt
5,13,5,5,11934.txt
5,13,5,3,11936.txt
5,13,5,13,11938.txt
2,6,2,2,11940.txt
5,13,5,3,11943.txt
8,13,5,5,11944.txt
5,13,5,5,11946.txt
5,10,5,5,11948.txt
8,13,5,17,11950.txt
5,13,5,5,11952.txt
5,13,5,5,11954.txt
5,13,5,3,11956.txt
5,13,5,5,11958.txt
5,13,5,3,11960.txt
5,13,5,5,11962.txt
5,13,5,6,11964.txt
5,13,5,3,11966.txt
8,13,5,3,11968.txt
5,13,5,5,11970.txt
8,13,5,17,11972.txt
5,13,5,5,11974.txt
8,27,5,10,11977.txt
5,13,5,3,11979.txt
5,13,5,5,11981.txt
5,13,5,5,11983.txt
5,13,5,13,11985.txt
5,13,5,3,11987.txt
2,22,2,2,11989.txt
5,13,5,13,11992.txt
5,13,5,6,11993.txt
5,13,5,5,11996.txt
5,13,5,5,11998.txt
5,13,5,5,12000.txt
5,16,5,5,12004.txt
5,13,5,5,12006.txt
5,13,5,5,12008.txt
10,13,5,6,12011.txt
5,13,5,5,12013.txt
5,13,5,6,12014.txt
5,13,5,6,12016.txt
8,13,5,27,12018.txt
5,13,5,13,12020.txt
8,3,5,3,12022.txt
5,13,5,13,12026.txt
5,13,5,3,12028.txt
5,13,5,6,12030.txt
5,13,5,6,12033.txt
5,13,5,6,12036.txt
5,13,5,5,12038.txt
5,13,5,5,12040.txt
5,10,5,5,12042.txt
5,13,5,5,12044.txt
5,13,5,5,12046.txt
8,13,5,6,12048.txt
5,13,5,6,12050.txt
5,13,5,5,12052.txt
5,13,5,5,12054.txt
5,13,5,5,12056.txt
5,13,5,5,12058.txt
5,13,5,5,12061.txt
8,13,5,17,12063.txt
5,13,5,5,12065.txt
5,13,5,5,12066.txt
5,13,5,5,12068.txt
8,13,5,5,12071.txt
5,13,5,5,12073.txt
5,13,5,6,12074.txt
5,13,5,3,12076.txt
5,13,5,5,12080.txt
0,2,5,3,12082.txt
5,13,5,5,12084.txt
5,13,5,5,12087.txt
5,13,5,13,12090.txt
5,13,5,3,12092.txt
5,13,5,5,12094.txt
5,13,5,3,12096.txt
5,13,5,5,12098.txt
5,13,5,3,12100.txt
8,13,5,17,12102.txt
5,13,5,5,12104.txt
5,13,5,5,12105.txt
5,10,5,5,12107.txt
5,13,5,3,12109.txt
5,13,5,6,12112.txt
5,13,5,5,12114.txt
5,13,5,5,12116.txt
5,13,5,5,12118.txt
5,13,5,0,12120.txt
5,13,5,5,12122.txt
5,13,5,5,12124.txt
5,13,5,6,12126.txt
5,13,5,5,12128.txt
5,13,5,3,12132.txt
5,13,5,5,12134.txt
5,13,5,5,12136.txt
5,13,5,5,12138.txt
5,13,5,6,12140.txt
5,13,5,13,12143.txt
8,13,5,3,12145.txt
5,13,5,3,12147.txt
13,13,5,24,12148.txt
5,13,5,6,12150.txt
5,13,5,5,12152.txt
5,10,5,6,12154.txt
5,13,5,6,12156.txt
5,13,5,13,12158.txt
5,13,5,5,12161.txt
5,13,5,6,12163.txt
5,13,5,3,12165.txt
5,13,5,5,12166.txt
5,13,5,3,12169.txt
5,13,5,6,12170.txt
5,13,5,13,12172.txt
5,13,5,3,12174.txt
5,13,5,3,12177.txt
8,13,5,3,12180.txt
5,13,5,3,12182.txt
8,13,5,16,12184.txt
5,13,5,3,12186.txt
5,13,5,6,12188.txt
5,13,5,5,12189.txt
5,13,5,5,12191.txt
8,3,5,3,12194.txt
5,13,5,3,12197.txt
5,13,5,3,12198.txt
5,13,5,13,12200.txt
10,13,5,21,12202.txt
5,13,5,6,12205.txt
5,10,5,0,12206.txt
8,13,5,3,12208.txt
5,13,5,3,12211.txt
5,13,5,3,12212.txt
5,13,5,5,12214.txt
5,13,5,5,12217.txt
5,13,5,3,12219.txt
5,13,5,3,12221.txt
5,13,5,6,12222.txt
5,13,5,6,12225.txt
5,13,5,5,12227.txt
5,13,5,13,12229.txt
5,13,5,5,12230.txt
5,13,5,5,12232.txt
5,13,5,3,12235.txt
5,13,5,3,12237.txt
5,13,5,3,12239.txt
5,13,5,13,12240.txt
5,13,5,5,12243.txt
5,13,5,3,12245.txt
5,13,5,13,12247.txt
5,13,5,5,12249.txt
5,13,5,3,12251.txt
5,13,5,3,12255.txt
5,13,5,3,12257.txt
5,13,5,3,12260.txt
5,13,5,5,12262.txt
5,13,5,3,12264.txt
5,13,5,13,12266.txt
5,13,5,6,12268.txt
5,13,5,3,12269.txt
5,13,5,5,12271.txt
2,22,2,2,12274.txt
5,13,5,3,12276.txt
5,13,5,5,12278.txt
8,13,5,3,12280.txt
5,13,5,3,12282.txt
5,13,5,5,12285.txt
5,13,5,5,12287.txt
5,13,5,5,12290.txt
5,13,5,6,12292.txt
5,13,5,5,12293.txt
5,13,5,5,12296.txt
5,13,5,5,12299.txt
5,13,5,6,12301.txt
8,13,5,17,12302.txt
5,13,5,5,12304.txt
5,13,5,5,12308.txt
5,13,5,5,12310.txt
5,13,5,3,12312.txt
5,13,5,6,12314.txt
8,13,5,22,12315.txt
5,13,5,5,12317.txt
5,13,5,6,12319.txt
10,13,5,3,12321.txt
5,13,5,6,12323.txt
5,13,5,6,12325.txt
11,13,5,13,12327.txt
5,13,5,3,12329.txt
5,13,5,13,12332.txt
5,13,5,5,12334.txt
5,13,5,5,12338.txt
5,13,5,3,12340.txt
5,13,5,5,12342.txt
8,13,5,17,12344.txt
5,13,5,5,12348.txt
5,10,5,5,12349.txt
5,13,5,5,12352.txt
5,13,5,5,12354.txt
5,13,5,5,12356.txt
5,13,5,6,12358.txt
5,13,5,5,12361.txt
5,13,5,6,12363.txt
13,13,5,24,12364.txt
5,13,5,10,12366.txt
5,10,5,5,12368.txt
5,13,5,3,12372.txt
5,13,5,5,12375.txt
10,13,5,7,12377.txt
5,13,5,5,12381.txt
5,13,5,13,12384.txt
5,13,5,5,12386.txt
5,13,5,5,12388.txt
5,13,5,3,12389.txt
5,13,5,13,12391.txt
5,13,5,6,12394.txt
5,13,5,5,12396.txt
5,13,5,5,12399.txt
5,13,5,3,12402.txt
5,10,5,3,12404.txt
5,13,5,5,12405.txt
5,13,5,6,12407.txt
5,13,5,5,12409.txt
5,13,5,3,12411.txt
5,13,5,5,12413.txt
5,13,5,5,12415.txt
5,13,5,6,12418.txt
8,13,5,17,12420.txt
5,13,5,3,12422.txt
5,13,5,5,12424.txt
5,13,5,5,12426.txt
5,13,5,6,12428.txt
5,13,5,3,12431.txt
5,13,5,5,12434.txt
5,10,5,5,12436.txt
5,13,5,3,12439.txt
5,13,5,5,12440.txt
5,13,5,5,12442.txt
