0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,filename
1,3,1,1,10,0,1,1,0,0,1,7,4,5,3,3,2,3,2,2,2,2,2,2,3,20,11,10,6,14,6,11,14,6,7,6,7,6,13,6,6,6,10,6,7,7,7,5,12,4,4,2,2,2,2,2,0,15603.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,4,3,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,6,11,12,6,10,6,7,1,1,6,6,6,7,9,7,7,7,5,3,4,2,1,1,2,2,2,0,15604.txt
1,3,1,1,8,0,1,1,4,0,1,7,5,3,5,3,2,3,2,2,2,3,2,2,3,20,13,12,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,0,15607.txt
5,1,1,1,5,0,4,1,5,15,1,7,4,4,5,4,2,3,2,4,2,2,2,2,3,23,4,3,8,8,2,2,3,18,3,9,9,2,2,8,8,2,8,8,8,8,10,7,4,5,0,1,1,0,1,0,1,15609.txt
1,1,1,1,8,0,1,18,4,0,1,7,10,3,5,4,2,3,2,2,2,3,2,2,3,12,4,3,11,8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1,15611.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,5,5,3,2,3,2,2,2,3,2,2,3,20,13,10,6,12,9,12,12,22,10,1,1,1,1,6,6,6,10,7,10,7,7,1,1,4,2,2,2,1,1,2,0,15613.txt
1,1,1,1,10,0,1,1,0,0,0,0,5,1,2,2,0,0,0,0,0,0,0,0,0,29,0,3,2,8,2,2,11,15,3,2,0,2,2,2,0,2,0,0,0,0,11,0,14,1,1,0,0,0,0,1,1,15615.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,4,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,14,6,11,12,13,10,10,7,6,13,6,6,8,6,9,6,7,6,1,3,4,2,2,1,2,2,2,1,15617.txt
1,3,1,1,8,0,1,12,4,0,1,7,4,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,6,7,6,15,6,17,13,9,6,11,7,10,7,6,7,6,5,4,4,4,2,2,1,1,2,0,15619.txt
1,3,1,1,10,0,1,1,4,0,1,7,4,5,5,5,2,3,2,2,2,3,2,2,3,20,13,12,6,6,6,11,12,6,1,10,7,6,13,6,6,1,1,2,1,1,1,1,1,4,2,2,2,2,2,2,0,15621.txt
1,3,1,1,8,0,1,3,4,0,1,7,5,3,5,4,2,3,2,2,2,2,2,2,3,20,11,10,6,14,11,11,13,13,15,6,7,13,13,6,11,6,7,6,7,6,7,5,6,4,4,2,2,2,2,2,1,15623.txt
1,3,1,1,8,0,1,1,4,0,1,7,5,3,5,4,2,3,2,2,2,2,2,2,3,20,11,10,6,12,11,6,12,22,15,6,17,6,13,6,6,7,6,9,6,4,4,5,3,4,2,2,2,2,2,2,0,15625.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,5,5,5,2,3,2,2,2,2,2,2,3,20,11,10,6,14,11,11,7,6,15,6,7,10,10,6,6,8,7,9,10,7,7,5,4,4,4,2,2,2,2,2,0,15627.txt
4,1,1,1,8,0,1,1,4,0,1,7,5,3,5,4,2,3,0,0,0,0,0,0,0,29,0,3,8,8,2,2,3,17,3,2,10,2,2,9,0,2,8,8,8,8,8,7,4,1,2,0,0,0,0,0,2,15629.txt
1,3,1,1,6,0,1,1,4,0,1,7,4,4,5,3,2,3,2,2,2,2,2,2,3,20,13,10,6,15,6,6,12,7,8,7,8,6,9,7,1,7,6,7,6,6,6,5,2,4,2,1,1,2,2,2,0,15633.txt
1,3,1,1,5,0,7,15,4,0,1,7,5,3,5,4,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,11,13,23,7,6,17,9,9,6,11,6,7,6,10,7,7,5,11,4,4,2,2,1,1,2,0,15634.txt
5,1,1,1,5,0,1,23,4,21,1,7,10,3,5,3,2,3,2,4,2,2,2,2,3,29,4,3,8,8,2,2,11,20,3,9,9,2,2,8,8,2,8,8,8,8,1,7,2,5,2,0,1,1,1,0,2,15636.txt
1,3,1,1,10,0,1,1,0,0,1,7,5,5,3,4,2,3,2,2,2,2,2,2,3,20,11,10,6,6,6,11,12,6,10,10,7,6,13,6,6,6,10,6,7,6,7,5,1,4,2,2,2,2,2,2,0,15637.txt
5,1,1,1,3,0,1,1,4,0,1,7,5,3,5,4,2,3,2,4,2,2,2,2,3,29,4,3,8,8,2,2,3,17,3,9,9,2,2,8,0,2,8,8,8,8,8,7,6,6,1,0,0,1,1,0,2,15639.txt
1,3,1,1,8,0,1,8,4,0,1,7,5,3,5,3,2,3,2,2,2,3,2,2,3,20,13,6,6,9,1,1,1,12,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,4,2,2,2,2,2,2,0,15641.txt
1,3,1,1,3,0,6,15,6,0,1,7,10,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,10,9,11,8,9,12,10,10,17,9,13,6,11,1,1,1,1,1,1,1,1,0,0,2,2,1,1,1,1,15645.txt
1,3,1,1,8,0,1,1,4,0,1,7,5,3,5,3,2,3,2,2,2,3,2,2,3,20,13,12,6,6,11,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,0,15647.txt
1,3,1,1,8,0,1,1,4,0,1,7,8,3,5,3,2,3,2,2,2,2,2,2,3,20,13,10,10,15,11,12,12,13,10,1,1,1,1,6,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,15649.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,12,14,11,11,7,5,10,10,7,8,8,6,6,5,1,1,1,1,1,1,1,4,2,2,2,2,2,1,1,15650.txt
1,3,1,1,8,0,5,16,6,0,1,7,10,5,3,4,2,6,2,2,2,2,2,2,3,27,6,5,5,5,5,5,6,9,2,5,6,5,5,5,5,5,5,5,1,1,1,1,2,2,2,2,2,2,2,1,1,15653.txt
4,1,1,1,8,0,7,1,4,0,1,7,5,3,5,5,2,3,2,4,2,3,2,2,3,4,4,3,8,8,2,2,3,17,3,9,10,2,2,8,0,2,8,2,2,2,2,1,2,1,2,0,0,0,0,0,1,15655.txt
1,3,1,1,8,0,1,3,4,0,1,7,5,5,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,11,13,6,15,10,7,13,13,6,11,6,7,6,7,6,4,5,12,4,4,2,2,2,2,2,0,15656.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,4,5,3,2,3,2,2,2,2,2,2,3,20,11,10,10,15,11,6,7,13,15,6,17,6,9,6,6,7,6,7,6,6,6,5,11,4,4,1,1,2,2,2,1,15658.txt
5,1,1,1,8,0,1,1,4,0,1,7,4,4,5,3,2,3,2,4,2,2,2,2,3,29,4,3,8,2,2,2,3,20,3,9,9,2,2,8,0,2,8,8,8,8,8,0,13,0,0,1,1,1,1,0,2,15660.txt
1,3,1,1,10,0,1,1,0,0,1,7,4,4,3,3,2,3,2,2,2,3,2,2,3,20,13,10,6,6,6,11,12,6,10,10,7,8,8,1,1,6,7,6,1,1,1,1,1,4,2,1,1,2,2,2,0,15661.txt
1,1,1,1,8,0,1,18,4,0,1,7,10,5,5,3,2,3,2,2,2,2,2,2,3,29,4,3,8,8,2,2,11,20,3,9,10,2,2,9,0,2,8,10,8,8,11,7,6,1,2,0,0,0,0,0,0,15664.txt
4,1,1,1,8,0,1,15,4,0,1,7,5,3,5,4,2,3,2,2,2,2,2,2,3,29,4,3,8,2,2,2,3,20,3,9,10,2,2,10,0,2,8,8,8,8,8,7,13,1,1,0,0,0,0,0,2,15666.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,4,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,14,11,11,7,13,15,6,7,6,9,6,6,7,7,9,7,6,6,5,4,4,2,2,1,2,2,2,1,15668.txt
4,1,1,1,8,0,1,11,4,0,1,7,5,3,5,3,2,3,2,2,2,2,2,2,3,29,4,3,8,8,2,2,11,20,3,9,10,2,2,10,0,2,8,8,8,8,8,8,7,1,1,0,0,0,1,0,2,15669.txt
1,3,1,1,8,0,3,1,5,0,1,7,4,4,3,3,2,8,2,2,2,2,2,2,3,20,11,10,6,6,11,11,12,6,15,6,7,8,8,6,6,6,7,6,7,7,7,5,6,4,2,1,1,2,2,2,0,15671.txt
1,3,1,1,10,0,1,6,4,0,1,7,4,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,9,9,6,9,12,12,6,16,13,13,6,11,6,7,6,10,6,7,6,11,4,4,2,2,2,2,2,0,15673.txt
4,1,1,1,10,0,6,1,4,0,1,7,4,4,5,3,2,3,2,4,2,2,2,2,3,30,4,3,8,8,2,2,3,18,3,9,10,2,2,8,0,2,8,8,8,8,8,0,13,1,1,1,1,1,1,0,1,15676.txt
1,3,1,1,8,0,1,3,4,0,1,7,11,3,3,3,2,4,2,2,2,3,2,2,3,20,9,8,12,9,11,1,1,3,10,6,7,13,13,6,11,5,7,9,6,7,5,1,2,2,4,2,2,2,2,1,1,15677.txt
5,1,1,1,8,0,1,1,4,0,1,7,4,4,5,3,2,3,2,4,2,2,2,2,3,29,4,3,8,2,2,2,3,20,3,2,9,2,2,8,0,2,8,8,8,8,8,7,4,6,1,1,1,0,0,0,2,15680.txt
1,3,1,1,8,0,1,1,4,0,1,7,10,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,12,6,12,12,22,10,10,17,6,1,1,1,6,7,2,1,1,1,2,2,4,2,2,2,1,1,2,0,15682.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,11,14,6,7,6,7,6,13,6,6,6,7,6,7,7,7,5,11,4,4,2,2,2,1,2,0,15684.txt
1,3,1,1,8,0,6,1,4,0,1,7,5,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,14,11,11,12,13,10,10,7,13,6,6,11,6,10,6,7,1,1,1,2,4,2,2,2,2,2,2,1,15685.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,4,5,3,2,3,2,2,2,2,2,2,3,26,18,9,5,13,12,5,15,10,14,5,6,10,10,5,5,5,5,5,5,5,5,6,11,4,4,1,1,2,2,1,1,15688.txt
1,3,1,1,8,0,6,1,6,0,1,7,10,4,5,4,2,3,2,2,2,2,2,2,3,20,7,6,6,9,11,8,9,12,12,6,16,3,3,7,4,4,4,4,4,5,5,4,0,4,0,1,1,1,1,2,1,15690.txt
4,1,1,1,8,0,1,1,4,0,1,7,10,3,5,3,2,3,2,4,2,2,2,2,3,19,4,3,8,8,2,2,11,20,3,9,10,2,2,10,0,2,8,8,8,8,8,0,13,1,1,0,0,0,0,0,2,15692.txt
1,3,1,1,10,0,1,1,0,0,1,7,4,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,6,11,7,6,15,6,7,11,11,6,6,6,7,6,7,7,7,5,6,4,4,2,2,2,2,2,0,15693.txt
1,1,1,1,8,0,1,6,4,0,1,7,5,5,5,3,2,3,2,2,2,2,2,2,3,23,4,3,8,8,2,2,3,21,3,9,18,2,2,9,0,2,8,8,8,8,8,0,4,1,1,0,0,1,1,0,0,15696.txt
5,1,1,3,8,0,1,1,4,23,1,1,5,3,5,4,5,3,2,4,2,2,2,2,4,29,12,3,8,2,2,2,10,20,9,8,9,2,2,8,8,2,8,8,8,8,13,7,13,7,5,3,3,0,1,0,1,15698.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,4,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,6,12,12,6,10,6,17,13,9,6,11,6,6,7,6,7,6,5,1,4,2,2,1,2,2,2,0,15700.txt
1,3,1,1,8,0,1,8,4,0,1,7,4,3,5,3,2,3,2,2,2,3,2,2,3,20,13,12,6,15,11,12,7,22,10,10,17,7,7,7,7,7,1,2,2,2,2,1,1,4,2,2,2,2,2,2,0,15702.txt
1,3,1,1,10,0,1,1,0,0,1,7,10,5,5,3,2,3,2,2,2,3,2,2,3,20,11,10,6,14,6,11,12,6,10,10,7,7,7,6,6,7,1,6,1,1,1,1,1,4,2,2,2,2,2,2,0,15703.txt
4,1,1,1,10,0,1,13,4,17,1,7,4,3,5,3,2,3,2,4,2,2,2,2,3,19,4,3,8,2,2,2,11,20,3,9,10,2,2,8,0,2,8,8,8,8,8,0,0,1,1,0,0,0,0,1,1,15706.txt
1,3,1,1,8,0,1,1,4,0,1,7,5,5,5,3,2,3,2,2,2,2,2,2,3,20,11,10,10,15,6,6,12,13,10,6,7,6,13,6,6,8,6,7,6,7,1,1,1,4,2,2,2,2,2,1,1,15708.txt
1,3,1,1,10,0,1,1,4,0,1,7,5,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,10,15,6,6,7,12,7,6,17,6,9,7,7,7,10,7,6,5,5,6,11,4,4,2,2,2,2,1,1,15711.txt
1,1,1,1,8,0,1,1,4,0,1,7,10,3,5,3,2,3,2,2,2,3,2,2,3,29,4,3,8,8,2,2,3,20,3,9,10,2,2,9,0,2,8,8,1,1,1,1,1,1,2,0,0,0,0,0,1,15712.txt
5,1,1,3,8,0,7,1,4,6,1,1,5,3,5,4,5,3,2,4,2,2,2,2,4,29,12,3,8,8,2,2,10,17,9,8,9,2,2,8,8,2,8,8,8,8,9,7,13,7,5,3,3,0,0,0,1,15713.txt
5,1,1,1,8,0,1,1,4,0,1,7,4,3,5,4,2,3,2,4,2,2,2,2,3,18,4,3,8,2,2,2,3,20,3,9,9,2,2,8,0,2,8,8,8,8,8,0,13,6,1,0,0,0,0,0,2,15715.txt
1,3,1,1,10,0,1,1,4,0,1,7,10,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,12,6,6,12,22,12,6,16,6,9,6,6,6,7,7,10,6,6,5,2,4,4,2,2,2,2,2,0,15719.txt
1,1,1,1,8,0,1,1,4,0,1,7,5,3,5,5,2,3,2,2,2,2,2,2,3,29,4,3,2,2,2,2,11,15,3,9,0,2,2,2,0,2,0,0,0,0,11,0,14,1,1,0,1,0,0,1,1,15721.txt
1,3,1,1,3,0,1,1,0,0,1,7,5,3,5,3,2,3,2,2,2,3,2,2,3,20,7,6,6,9,9,12,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,2,2,2,0,15724.txt
1,1,1,1,8,0,1,12,4,0,1,7,4,3,5,3,2,3,2,2,2,2,2,2,3,18,4,3,8,2,2,2,3,14,3,9,18,2,2,9,0,2,8,10,8,8,0,7,9,1,1,0,1,0,0,0,0,15726.txt
5,1,1,3,8,0,1,1,4,6,1,1,5,3,5,4,5,3,2,4,2,2,2,2,4,29,12,3,8,8,2,2,10,20,3,8,9,2,2,8,8,2,8,8,8,8,1,0,2,7,2,3,3,0,0,0,1,15727.txt
4,1,1,1,14,0,6,1,6,0,1,7,5,4,5,3,2,3,2,2,2,5,2,2,3,29,4,3,8,8,2,2,3,20,3,2,10,2,2,10,0,2,8,8,8,8,1,1,1,1,2,1,1,0,0,0,2,15729.txt
1,3,1,1,4,0,1,4,4,0,1,7,5,3,5,4,2,3,2,2,2,3,2,2,3,20,13,12,6,12,11,12,12,22,10,10,1,1,1,7,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,0,15731.txt
1,1,1,1,10,0,1,1,4,0,1,7,5,4,5,3,2,3,2,2,2,2,2,2,3,29,4,3,8,8,2,2,3,17,3,9,10,2,2,10,0,2,8,8,8,8,8,0,2,1,2,1,1,0,1,0,1,15734.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,6,7,6,15,6,17,6,13,6,7,6,10,7,6,7,7,5,11,4,4,2,2,2,1,2,0,15735.txt
1,3,1,1,3,0,7,1,4,0,1,7,5,3,3,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,11,13,23,15,6,7,6,13,6,6,6,7,6,7,7,7,5,7,4,4,2,2,2,2,2,0,15737.txt
1,1,1,1,11,0,8,1,5,0,1,7,5,4,5,4,2,3,2,2,2,2,2,2,3,1,4,3,11,8,2,2,11,18,3,9,1,1,1,9,0,2,8,10,0,8,11,0,4,1,0,1,1,1,1,0,1,15739.txt
4,1,1,1,10,0,8,1,5,0,1,7,4,4,5,3,2,3,2,2,2,2,2,2,3,23,4,3,8,8,2,2,3,18,3,9,10,2,2,10,0,2,8,8,8,8,8,0,13,1,0,1,1,1,1,0,2,15741.txt
1,3,1,1,8,0,7,3,4,0,1,7,5,3,3,3,2,4,2,2,2,2,2,2,3,20,13,10,12,15,11,12,12,5,2,1,1,1,1,6,11,5,6,1,1,1,1,6,1,2,2,2,2,2,2,1,1,15742.txt
1,3,1,1,8,0,1,6,4,0,1,7,4,4,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,12,11,6,14,12,12,6,16,9,6,6,11,8,7,9,4,4,4,4,4,4,4,2,1,2,2,2,0,15745.txt
1,1,1,1,8,0,7,1,4,0,1,7,5,3,5,3,2,3,2,2,2,2,2,2,3,29,4,3,8,8,2,2,3,17,3,9,13,2,2,9,0,2,8,8,8,8,8,8,9,1,1,0,0,0,0,0,0,15746.txt
1,3,1,1,8,0,1,18,4,0,1,7,5,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,12,11,12,7,22,10,10,17,13,13,6,7,6,10,7,6,1,1,2,1,4,2,2,2,2,2,2,0,15749.txt
5,1,1,1,8,0,1,1,4,15,1,5,5,3,5,5,2,3,2,4,2,2,2,2,2,29,4,3,8,8,2,2,11,17,3,9,9,2,2,8,8,2,8,8,8,8,1,8,2,5,5,3,0,0,0,0,2,15751.txt
1,3,1,1,3,0,1,1,4,0,1,7,4,4,3,3,2,3,2,2,2,3,2,2,3,20,13,12,6,6,6,11,12,23,1,10,7,6,1,6,6,6,10,2,1,1,1,1,1,4,0,1,1,2,2,2,0,15753.txt
1,3,1,1,8,0,1,1,4,0,1,7,5,3,5,4,2,3,2,2,2,2,2,2,3,20,11,10,6,12,11,6,13,22,12,10,16,9,13,6,6,8,10,9,10,7,7,6,11,4,2,2,2,2,2,2,0,15755.txt
5,1,1,1,8,0,7,1,4,0,1,7,5,3,5,3,2,3,2,4,2,2,2,2,3,11,4,3,8,8,2,2,3,17,3,2,1,1,1,8,0,2,8,8,8,8,8,8,0,6,1,0,0,1,1,0,1,15757.txt
1,3,1,1,10,0,1,1,0,0,1,7,4,4,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,14,6,11,7,6,7,6,7,9,6,6,6,0,10,6,7,7,7,5,7,4,4,1,1,2,2,2,0,15760.txt
1,3,1,1,8,0,1,1,4,0,1,7,5,5,5,4,2,3,2,2,2,3,2,2,3,20,13,12,6,14,11,12,12,1,1,10,17,6,13,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,0,15761.txt
1,3,1,1,10,0,1,1,0,0,1,7,5,3,5,3,2,3,2,2,2,0,0,0,0,20,0,6,10,9,6,8,9,12,12,6,16,6,13,6,6,8,6,9,6,5,5,4,12,4,4,2,2,2,1,1,1,15763.txt
1,3,1,1,8,0,1,3,4,0,1,7,4,4,3,3,2,5,2,2,2,2,2,2,3,20,13,10,12,14,11,1,1,5,2,1,1,1,1,6,11,1,1,1,1,1,1,1,1,4,2,1,1,2,2,1,1,15764.txt
1,3,1,1,8,0,1,1,4,0,1,7,10,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,11,12,6,10,10,7,1,1,6,6,8,10,9,7,7,7,5,2,4,2,2,1,2,1,2,0,15768.txt
1,3,1,1,8,0,3,1,5,0,1,7,4,4,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,12,11,6,7,22,12,6,17,6,13,6,6,8,7,9,10,7,4,5,11,4,0,1,1,2,2,2,0,15769.txt
1,3,1,1,8,0,7,1,4,0,1,7,4,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,6,11,7,23,10,10,7,6,13,6,6,6,10,7,6,6,6,5,2,4,2,2,2,2,2,2,0,15771.txt
4,1,1,1,5,0,1,1,4,0,1,7,10,3,5,3,2,3,2,2,2,2,2,2,3,29,4,3,8,8,2,2,11,21,3,9,13,2,2,9,0,2,8,8,8,8,8,8,3,1,1,0,0,0,0,0,0,15773.txt
1,3,1,1,0,0,6,1,9,0,1,7,1,4,3,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,6,11,14,6,10,10,7,10,10,6,6,0,7,6,7,7,7,5,3,0,0,1,1,2,2,2,0,15775.txt
1,3,1,1,3,0,1,3,4,0,1,7,10,5,3,3,2,4,2,2,2,3,2,2,3,20,11,12,12,15,11,11,13,5,2,6,7,3,3,6,4,5,4,4,4,5,5,4,11,2,4,2,2,2,2,1,1,15777.txt
1,3,1,1,8,0,6,15,6,24,1,7,4,3,5,3,2,3,2,2,2,4,2,2,3,27,18,9,5,13,12,5,15,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,15779.txt
4,1,1,1,8,0,1,24,4,0,1,7,5,3,5,5,2,3,2,4,2,2,2,2,3,29,4,3,8,2,2,2,11,20,3,9,10,2,2,8,0,2,8,8,8,8,8,7,2,1,1,0,0,0,0,0,2,15781.txt
1,3,1,1,8,0,7,1,4,0,1,7,5,3,5,4,2,3,2,2,2,3,2,2,3,20,13,10,6,6,6,11,12,6,10,10,7,1,1,1,1,6,10,2,2,2,2,1,1,4,2,2,2,2,2,2,0,15782.txt
1,3,1,1,3,0,1,1,4,0,1,7,5,3,5,4,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,11,13,23,15,10,7,6,13,6,6,6,7,6,7,7,7,5,5,0,0,2,2,1,1,2,0,15785.txt
1,3,1,1,3,0,1,1,4,0,1,7,4,4,5,5,2,3,2,2,2,3,2,2,3,20,11,10,6,6,11,12,12,22,10,10,17,6,6,6,6,1,1,1,1,1,1,1,1,4,0,1,1,2,2,2,0,15788.txt
1,3,1,1,4,0,1,18,4,0,1,7,10,3,5,4,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,11,14,23,15,10,7,13,9,6,11,6,7,6,10,6,6,5,4,4,4,2,2,2,2,2,0,15789.txt
1,3,1,1,8,0,1,15,4,0,1,7,5,5,5,4,2,3,2,2,2,2,2,2,3,20,9,8,12,9,11,8,9,15,12,6,16,13,9,7,7,5,4,4,4,5,5,4,12,4,4,2,2,2,1,1,1,15791.txt
1,3,1,1,8,0,1,1,4,0,1,7,10,3,5,3,2,3,2,2,2,3,2,2,3,20,13,12,6,12,11,12,2,22,1,10,16,1,1,6,6,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,0,15793.txt
1,3,1,1,8,0,1,1,4,0,1,7,5,3,5,4,2,3,2,2,2,3,2,2,3,20,13,12,6,6,11,11,12,6,10,10,17,13,13,6,11,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,0,15795.txt
1,3,1,1,8,0,1,1,4,0,1,7,5,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,12,11,12,14,22,10,6,16,6,13,6,11,8,7,9,10,6,7,6,12,4,4,2,2,1,1,2,0,15797.txt
1,3,1,1,8,0,1,15,4,0,1,7,4,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,6,11,7,6,7,6,17,13,13,6,11,6,6,6,6,7,6,5,11,4,4,2,1,2,2,2,0,15799.txt
1,3,1,1,8,0,1,1,4,0,1,7,5,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,12,9,12,13,22,10,10,16,6,13,6,11,6,10,6,6,7,7,6,6,4,2,2,2,1,1,2,0,15802.txt
5,1,3,3,10,0,7,1,0,2,3,8,5,3,4,3,3,3,2,4,2,2,4,2,4,29,19,11,8,8,8,9,16,16,9,12,9,14,2,8,8,2,8,8,8,8,9,8,13,7,2,3,3,0,0,1,1,15803.txt
4,1,1,1,8,0,7,1,4,0,1,7,4,3,5,5,2,3,2,4,2,2,2,2,3,29,4,3,8,8,2,2,3,17,3,9,2,2,2,8,2,2,2,8,8,8,8,7,13,1,1,0,0,0,0,0,2,15807.txt
5,1,1,3,8,0,7,1,6,11,2,2,4,1,2,2,0,0,0,0,0,0,0,0,0,29,0,3,8,8,2,2,11,17,3,2,9,2,2,8,8,2,8,8,8,8,9,8,5,7,5,1,1,0,0,0,2,15809.txt
5,1,2,3,10,0,1,1,4,6,1,1,5,3,5,4,5,3,2,4,2,2,2,2,4,29,12,3,8,8,8,9,10,17,9,8,9,2,2,8,8,2,8,8,8,8,9,8,4,7,5,3,3,0,1,0,2,15810.txt
1,3,1,1,8,0,1,18,4,0,1,7,5,3,5,4,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,11,12,6,10,10,7,9,6,6,11,6,10,6,1,1,1,1,1,4,2,2,2,2,2,2,0,15811.txt
1,3,1,1,8,0,1,18,4,0,1,7,5,3,5,4,2,3,2,2,2,2,2,2,3,20,11,10,6,12,9,12,13,12,12,6,16,13,13,6,7,6,6,7,6,1,1,2,2,4,4,2,2,2,2,2,0,15814.txt
1,3,1,1,8,0,1,1,4,0,1,7,10,3,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,11,7,23,15,6,7,6,9,6,6,6,7,6,7,6,6,5,5,4,4,2,2,2,2,2,0,15816.txt
1,3,1,1,3,0,1,3,4,0,1,7,2,3,3,4,2,7,2,2,2,3,2,2,3,20,13,12,12,14,11,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,15819.txt
1,3,1,1,8,0,1,3,4,0,1,7,5,3,5,3,2,3,2,2,2,3,2,2,3,20,9,8,12,9,11,8,9,3,10,1,1,1,1,6,1,5,7,1,1,1,1,6,2,2,2,2,2,2,2,1,1,15821.txt
1,3,1,1,4,0,1,1,4,0,1,7,5,5,5,3,2,3,2,2,2,2,2,2,3,20,11,10,6,6,11,11,14,23,10,6,7,6,13,6,6,6,7,6,7,7,6,1,2,4,2,2,2,2,1,2,0,15822.txt
1,3,1,1,8,0,1,1,4,0,1,7,4,4,5,3,2,3,2,2,2,3,2,2,3,20,11,10,10,15,11,6,7,13,10,6,17,10,10,6,6,8,7,9,1,1,1,5,2,4,3,1,1,2,2,1,1,15824.txt
3,1,5,3,8,0,6,1,3,2,3,1,4,4,4,4,3,3,2,4,2,2,4,2,4,29,19,11,8,8,8,9,16,16,9,12,9,14,2,8,8,2,8,8,8,8,9,7,7,7,0,1,1,0,0,0,2,15828.txt
5,1,1,1,10,0,1,1,4,0,1,7,10,3,5,3,2,3,2,4,2,2,2,2,3,29,4,3,8,8,2,2,3,20,3,9,9,2,2,10,0,2,8,8,8,8,8,0,4,6,1,0,0,0,0,0,2,15830.txt
1,1,1,1,7,0,1,1,4,0,1,7,10,4,5,3,2,3,2,2,2,2,2,2,3,29,4,3,8,8,2,2,11,21,3,9,18,2,2,9,0,2,8,8,8,8,8,0,9,1,0,0,1,1,1,0,0,15831.txt
1,3,1,1,8,0,1,3,4,0,1,7,10,3,5,3,2,3,2,2,2,2,2,2,3,20,13,10,6,6,11,11,12,6,10,10,7,9,6,6,11,6,10,6,7,1,1,1,2,4,2,2,2,2,2,2,0,15833.txt
1,1,1,1,8,0,1,1,4,0,1,7,5,3,5,3,2,3,2,2,2,2,2,2,3,29,4,3,8,8,2,2,11,20,3,9,10,2,2,10,0,2,8,10,0,1,1,1,1,1,2,0,0,0,0,1,1,15835.txt
