0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,filename
0,0,0,0,3,0,0,5,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16628.txt
0,0,3,0,4,0,0,5,0,2,4,0,0,0,8,10,0,0,0,0,2,9,2,7,2,16630.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16633.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16635.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16637.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16640.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16642.txt
0,0,0,0,4,0,0,5,0,25,0,0,0,5,8,0,5,0,12,0,17,9,10,7,14,16643.txt
0,0,3,0,4,0,0,5,0,2,0,0,0,8,0,10,0,0,0,0,2,9,2,7,2,16646.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,16648.txt
0,0,0,0,4,4,0,5,0,2,0,0,0,0,8,0,11,0,0,0,2,9,2,2,2,16650.txt
0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16652.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,7,14,4,5,3,11,12,16653.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16656.txt
3,6,2,7,2,2,0,5,0,25,2,1,0,3,2,2,2,1,1,5,6,2,1,1,1,16659.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,16662.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16664.txt
0,0,3,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16666.txt
0,0,0,0,3,4,0,5,0,2,0,0,0,0,8,0,11,0,0,0,2,9,2,2,2,16668.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16670.txt
0,0,3,0,3,4,0,0,0,2,0,0,0,16,5,11,7,9,3,8,2,9,2,2,2,16672.txt
6,7,0,0,3,3,3,0,4,2,0,6,0,6,5,5,0,4,0,7,2,12,2,2,7,16673.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16676.txt
0,7,0,0,3,4,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,16679.txt
0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16681.txt
0,7,0,0,3,0,0,0,0,2,4,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16683.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,16686.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16687.txt
0,0,0,0,8,0,0,0,0,18,0,0,0,0,0,0,11,0,0,0,8,9,10,7,2,16689.txt
0,7,0,0,3,0,3,0,0,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,16692.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,5,5,11,5,0,7,2,12,2,2,2,16694.txt
0,7,0,0,3,4,0,0,0,2,0,6,0,0,6,5,11,0,0,9,2,3,2,2,2,16695.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16699.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16700.txt
0,7,0,0,3,4,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,10,2,2,2,16703.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16704.txt
0,7,0,0,3,0,0,5,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,16708.txt
0,0,3,0,6,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,8,9,10,7,2,16709.txt
0,0,3,0,6,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,8,9,10,7,2,16710.txt
0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16712.txt
0,0,3,0,3,0,0,5,0,2,0,6,0,2,2,6,11,9,2,9,10,9,2,2,2,16715.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16716.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,8,0,0,0,0,0,2,9,2,2,2,16719.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16721.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16722.txt
0,0,0,0,4,4,0,5,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16725.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16728.txt
0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,16729.txt
6,7,0,0,3,0,3,4,4,2,0,6,0,6,5,5,0,4,0,7,2,8,2,2,7,16731.txt
0,7,3,0,3,0,3,5,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,16734.txt
0,0,0,0,4,4,0,5,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16736.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,8,0,11,0,0,0,2,9,2,2,2,16737.txt
0,0,3,0,3,4,0,0,0,2,0,0,0,4,1,0,1,1,2,1,1,2,1,1,1,16740.txt
0,7,0,0,3,0,0,5,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16742.txt
0,0,0,0,3,0,0,5,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16743.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16745.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16747.txt
0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,11,0,0,0,8,9,10,7,2,16749.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,5,0,9,2,14,2,2,2,16751.txt
0,0,3,0,3,0,0,0,0,2,0,0,0,7,0,6,5,0,0,0,10,9,2,2,2,16754.txt
0,0,3,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16757.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16758.txt
0,7,0,0,3,0,0,5,0,2,0,6,0,0,6,5,0,0,0,0,2,10,2,2,2,16759.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16762.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,16765.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,7,14,4,5,3,10,12,16766.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16769.txt
5,0,3,0,0,0,0,0,0,15,0,0,0,3,1,2,2,0,1,3,4,5,3,3,3,16771.txt
0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16773.txt
0,7,3,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,16774.txt
0,0,0,0,3,0,0,5,0,2,0,0,0,0,8,0,11,0,0,0,2,9,2,2,2,16777.txt
0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16778.txt
0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,7,2,16780.txt
0,0,0,0,3,4,0,5,0,2,0,6,0,0,8,0,0,0,0,0,2,9,2,2,2,16783.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,16785.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,16786.txt
0,0,0,0,4,0,0,5,0,2,0,0,0,8,0,0,11,0,0,0,2,9,2,7,2,16789.txt
0,7,0,0,3,4,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,16790.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16792.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16795.txt
0,0,0,0,4,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,16798.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16799.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16801.txt
0,7,0,0,3,0,3,5,4,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,16803.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16805.txt
0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16807.txt
8,5,2,4,2,1,0,0,0,2,0,0,0,8,0,7,5,1,1,0,2,9,2,2,2,16810.txt
0,0,0,0,10,0,0,0,0,30,0,0,0,8,0,0,11,0,0,0,8,9,8,7,2,16811.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,16813.txt
0,0,0,0,4,4,0,0,0,25,0,0,0,15,0,11,5,0,12,0,12,9,2,7,2,16816.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16817.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,16820.txt
0,0,0,0,4,0,0,5,0,2,0,0,0,0,8,0,0,0,0,0,2,9,2,2,2,16821.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,16824.txt
9,10,3,0,3,0,0,5,0,2,0,8,0,0,6,5,11,9,11,9,9,9,2,2,2,16825.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,10,2,2,2,16827.txt
0,0,3,0,8,0,0,0,0,25,0,0,0,0,0,6,5,0,12,0,12,9,10,7,2,16829.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,9,2,3,2,2,2,16831.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16833.txt
0,0,3,0,4,4,0,0,0,2,0,0,0,0,0,6,11,0,0,0,10,9,2,2,2,16836.txt
3,6,4,7,15,2,0,0,0,2,3,1,0,7,8,3,2,1,1,5,6,7,5,5,5,16838.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16840.txt
0,0,0,0,3,0,0,0,0,2,4,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16842.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,0,2,3,2,2,2,16843.txt
0,0,3,0,3,0,0,0,0,2,0,6,0,0,0,10,11,0,8,14,4,5,3,10,12,16845.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16848.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,8,0,17,0,0,0,2,9,2,2,2,16849.txt
0,0,0,0,3,4,0,0,0,2,4,7,0,0,5,0,11,9,0,8,2,9,2,2,2,16853.txt
0,7,0,0,3,4,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16856.txt
0,9,0,0,3,0,0,5,0,2,0,6,0,0,5,5,0,6,0,16,2,10,6,2,8,16858.txt
0,7,3,0,3,0,0,5,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16860.txt
0,11,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16861.txt
0,0,3,0,4,0,0,0,0,2,0,0,0,0,0,0,28,0,0,0,2,9,2,2,2,16863.txt
0,0,0,0,4,0,0,5,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16866.txt
0,0,3,0,3,0,0,5,0,2,0,6,0,0,8,0,0,0,0,0,2,9,2,2,2,16868.txt
0,0,3,0,3,0,0,0,0,2,0,8,0,20,0,1,25,0,6,5,6,7,5,5,1,16870.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16872.txt
0,7,0,0,3,4,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,16873.txt
0,7,0,0,3,0,0,5,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16875.txt
0,0,3,0,4,4,0,5,0,2,0,0,0,17,0,9,5,0,0,0,10,9,2,2,2,16878.txt
0,0,3,0,3,0,0,5,0,2,0,6,0,0,8,0,11,0,0,0,2,9,2,2,2,16879.txt
0,0,3,0,4,0,0,0,0,2,0,0,0,8,0,11,11,0,11,0,8,9,2,2,2,16882.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,8,0,0,0,0,0,2,9,2,2,2,16885.txt
0,0,3,0,3,0,2,1,1,1,1,5,2,1,1,16,11,1,1,0,2,9,2,2,1,16886.txt
0,0,3,0,4,0,0,0,0,2,0,0,0,8,0,7,0,0,0,0,2,9,2,2,2,16888.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,0,0,0,2,3,2,2,2,16890.txt
0,7,3,0,3,0,0,5,0,2,0,6,0,0,6,5,0,0,7,14,4,5,3,10,12,16892.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16895.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16896.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16898.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16900.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,16903.txt
0,7,3,0,3,0,0,0,0,2,0,6,0,0,6,5,27,0,0,0,2,9,2,2,2,16904.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16906.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,8,0,0,11,0,0,0,2,9,2,2,2,16909.txt
0,0,3,0,4,4,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16911.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,8,0,0,0,0,0,2,9,2,2,2,16913.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,7,2,16916.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16918.txt
0,0,3,0,3,0,0,0,0,2,0,0,0,5,15,1,2,9,0,1,1,1,1,1,1,16921.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,11,0,7,14,4,5,3,11,12,16923.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16926.txt
0,0,0,0,8,4,0,5,0,14,0,0,0,0,8,0,27,0,0,0,8,9,10,7,10,16929.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,7,10,16930.txt
0,0,3,0,4,4,0,0,0,2,0,0,0,0,0,7,11,0,0,0,2,9,2,2,2,16934.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16936.txt
0,0,3,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16938.txt
0,0,0,0,3,4,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16939.txt
0,0,0,0,3,0,0,5,0,2,0,6,0,0,0,0,27,0,0,0,2,9,2,2,2,16942.txt
0,7,0,0,3,0,0,5,0,2,0,6,0,0,6,5,11,0,0,0,2,10,2,2,2,16944.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16946.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16948.txt
0,0,3,0,3,4,0,0,0,2,0,0,0,16,11,6,10,9,0,8,10,9,2,2,2,16949.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16951.txt
6,7,0,0,3,3,3,4,4,2,0,6,0,6,6,5,0,4,0,7,2,12,2,2,7,16953.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16955.txt
0,0,0,0,4,4,0,5,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16958.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16959.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16963.txt
0,7,0,0,3,3,3,0,4,2,0,6,0,6,6,5,0,5,0,7,2,12,2,2,2,16965.txt
0,0,3,0,3,0,0,0,0,2,0,0,0,0,0,14,11,0,11,0,2,9,2,2,2,16966.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16968.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,8,0,11,0,0,0,2,9,2,2,2,16972.txt
0,0,3,0,4,0,0,5,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16974.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,15,0,6,11,0,0,0,2,9,2,2,2,16976.txt
0,0,3,0,3,0,0,0,0,2,0,6,0,0,0,10,5,0,0,0,10,9,2,2,2,16978.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,16980.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,16982.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,16984.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,16986.txt
6,7,0,0,3,0,3,4,4,2,0,6,0,6,5,5,0,4,0,7,2,12,2,2,7,16988.txt
0,0,3,0,4,4,0,0,0,2,0,0,0,0,0,0,5,0,0,0,2,9,2,7,2,16991.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,16993.txt
0,0,3,0,10,0,0,0,0,18,0,0,0,0,0,10,11,0,0,0,8,9,8,7,2,16995.txt
0,0,3,0,3,0,0,0,0,2,0,6,0,0,0,6,11,0,0,0,2,9,2,2,2,16996.txt
0,0,0,0,3,0,0,5,0,2,0,6,0,0,8,0,11,0,0,0,2,9,2,2,2,16999.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,17002.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,17004.txt
0,7,0,0,3,0,3,0,0,2,0,6,0,0,6,5,11,0,0,9,2,10,2,2,2,17006.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,7,2,17008.txt
0,0,3,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,11,0,2,9,2,2,2,17010.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,17013.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,17015.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,17018.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,17020.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,11,0,0,0,0,2,9,2,2,2,17022.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,17023.txt
0,0,0,0,3,4,0,5,0,2,0,6,0,0,8,0,11,0,0,0,2,9,2,2,2,17025.txt
0,0,0,0,3,0,0,5,0,2,0,0,0,0,8,0,11,0,0,0,8,9,2,2,2,17027.txt
0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,2,10,17032.txt
0,0,0,0,3,4,0,5,0,2,4,6,0,0,0,0,0,0,0,0,2,9,2,2,2,17034.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,17035.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,17037.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,17039.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,17042.txt
0,7,0,0,3,0,0,5,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,17044.txt
0,8,3,0,4,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,2,9,2,2,2,17046.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,0,8,0,11,0,0,0,2,9,2,2,2,17048.txt
0,0,3,0,4,4,0,0,0,2,0,0,0,0,0,6,5,0,0,0,10,9,9,2,2,17049.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,17050.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,0,8,0,11,0,0,0,2,9,2,2,2,17052.txt
0,7,0,0,3,0,0,0,0,2,0,8,0,0,6,5,0,0,0,0,2,9,2,2,2,17055.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,17057.txt
0,0,0,0,3,0,0,0,0,2,4,0,0,0,0,0,11,0,0,0,2,9,2,2,2,17059.txt
0,7,0,0,3,0,3,0,0,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,17061.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,17063.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,17065.txt
0,0,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,7,2,17066.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,17069.txt
0,7,3,0,3,0,0,0,0,2,0,6,0,17,6,5,18,0,0,0,10,3,9,2,2,17071.txt
0,7,3,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,17072.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,9,2,3,2,2,2,17074.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,17077.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,17078.txt
0,0,3,0,4,0,0,5,0,2,0,0,0,19,8,9,24,0,0,0,8,9,2,2,2,17081.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,17083.txt
0,0,3,0,3,0,0,0,0,2,0,10,0,0,0,6,5,0,0,0,10,9,2,2,2,17084.txt
0,0,3,0,4,4,0,0,0,2,0,0,0,0,0,9,11,0,0,0,10,9,2,7,2,17087.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,17089.txt
0,0,0,0,4,0,0,5,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,17090.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,17092.txt
0,7,3,0,3,0,3,0,4,2,0,6,0,0,6,5,11,0,0,10,2,3,2,2,2,17094.txt
0,0,0,0,3,0,0,5,0,2,0,6,0,0,0,10,0,0,0,0,9,9,2,2,2,17096.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,17098.txt
0,8,0,0,3,4,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,17100.txt
0,0,0,0,3,4,0,0,0,2,4,0,0,0,0,0,11,0,0,0,2,9,2,2,10,17102.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,9,2,2,2,17105.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,17107.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,8,0,11,0,0,0,2,9,2,2,2,17109.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,17111.txt
0,0,0,0,3,4,0,0,0,2,0,6,0,0,8,0,0,0,0,0,2,9,2,2,2,17112.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,2,9,2,2,2,17114.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,17117.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,2,17119.txt
0,0,0,0,3,0,0,0,0,2,0,0,0,0,8,0,11,0,0,9,2,9,2,2,2,17122.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,17124.txt
0,7,0,0,3,4,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,17126.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,8,0,11,0,0,0,2,9,2,2,2,17128.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,17130.txt
0,7,3,0,3,4,0,5,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,17132.txt
0,0,0,0,3,4,0,0,0,2,0,6,0,0,0,0,11,0,0,0,2,9,2,2,9,17134.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,17136.txt
0,7,0,0,3,0,0,0,0,2,0,6,0,0,6,5,0,0,0,0,2,9,2,2,2,17138.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,0,0,0,0,2,3,2,2,2,17140.txt
0,0,0,0,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,2,9,2,2,2,17142.txt
0,7,0,0,3,4,0,0,0,2,0,6,0,0,6,5,11,0,0,0,2,9,2,2,2,17144.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,6,6,5,11,5,0,9,2,3,2,2,2,17146.txt
0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,9,2,2,2,17147.txt
0,7,0,0,3,0,3,0,4,2,0,6,0,0,6,5,0,0,0,0,2,3,2,2,2,17149.txt
