0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,filename
22,30,11,23,6,1,6,22,22,17,13,19,15,9,1,11,13,15,12,7,1,11,25,13,26,21,14,13,16,21,2,2,23,30,2,1,1,17,1,1,17,17,19,17,15,5,27,7,24,28,27,3,3,3,26,28,16,15,19,26,15114.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,28,0,30,24,10,0,0,18,10,22,4,14,13,16,21,2,2,23,30,2,13,13,11,21,12,16,4,15,15,27,4,26,4,11,12,8,3,3,3,7,16,14,16,14,17,15117.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,2,0,0,9,1,0,9,12,1,13,10,2,2,23,30,2,0,0,2,0,2,26,28,26,1,1,0,0,0,9,2,8,3,3,3,26,1,1,1,5,6,15119.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,28,0,0,24,2,22,13,18,16,0,7,14,13,16,13,7,6,8,7,8,10,10,2,2,2,29,19,11,11,4,14,15,2,9,15,2,3,3,3,11,3,3,3,3,17,15121.txt
13,8,24,1,27,8,3,3,29,29,12,10,18,18,13,6,6,6,14,9,11,27,12,17,1,23,5,5,4,5,28,23,26,9,10,15,15,14,19,22,28,22,28,29,16,28,10,25,6,20,30,9,22,13,11,22,7,0,17,16,15123.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,28,0,0,18,1,0,4,5,5,21,7,12,30,30,18,12,0,29,2,30,2,26,28,26,1,1,28,10,23,27,8,24,19,8,12,20,29,7,13,26,13,15125.txt
4,29,30,30,13,18,30,25,16,21,27,28,17,23,30,26,17,23,22,30,20,24,25,30,19,8,12,11,5,4,13,30,30,13,23,23,19,16,27,23,21,24,21,22,17,30,23,30,30,6,30,19,28,30,26,23,25,25,5,6,15129.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,11,2,0,0,17,25,0,23,5,5,26,7,19,30,30,15,23,0,0,2,0,2,13,11,23,30,12,28,10,25,6,20,12,9,9,10,30,30,8,13,18,29,15131.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,10,2,6,13,16,0,0,9,12,1,13,10,4,4,4,4,4,8,8,0,2,0,0,0,0,0,0,18,17,19,13,2,2,0,8,9,4,1,1,1,5,1,15133.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,24,2,22,6,18,21,0,4,14,13,16,21,2,2,23,30,2,8,8,2,10,2,13,23,23,16,12,14,23,10,13,21,2,3,3,3,20,3,3,3,3,17,15135.txt
17,29,16,9,13,28,12,23,11,24,21,30,8,23,7,26,26,27,21,30,16,16,27,28,9,4,20,25,21,26,18,28,30,17,12,27,20,13,21,13,14,4,17,20,10,23,14,18,11,12,10,20,20,21,26,13,14,18,13,12,15137.txt
22,8,11,1,16,27,30,3,16,21,16,9,22,19,18,5,12,5,21,30,20,21,25,1,23,20,14,13,16,21,2,2,23,30,2,20,21,23,24,27,26,28,26,1,1,29,29,20,13,2,29,5,5,5,19,3,3,3,29,28,15139.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,12,0,4,0,0,30,16,20,12,16,25,20,0,0,2,0,2,4,4,4,4,29,27,25,19,24,28,8,7,28,30,25,13,0,15,3,9,15141.txt
0,0,0,0,0,21,9,8,0,0,0,0,0,23,29,28,0,0,24,2,0,0,18,0,6,21,3,3,3,21,2,2,24,2,2,23,12,19,12,27,0,0,0,0,0,30,29,28,24,28,11,3,3,3,20,28,22,10,3,17,15143.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,0,0,8,2,22,13,17,1,0,19,22,26,26,26,20,21,11,22,14,29,8,5,10,5,2,24,2,27,2,25,29,30,28,26,27,19,28,17,27,22,13,27,29,26,15145.txt
0,0,13,3,25,0,0,0,30,19,26,13,0,0,0,16,11,16,5,24,29,14,8,1,0,5,22,25,21,15,20,11,16,24,13,0,0,2,0,2,26,28,26,1,1,20,19,29,24,28,14,19,28,29,20,15,14,16,10,9,15147.txt
5,29,1,9,13,20,15,23,11,2,14,17,8,23,29,25,29,28,12,7,1,16,25,21,23,16,25,20,8,20,17,30,30,16,20,14,14,16,21,20,14,4,17,20,29,4,26,19,24,28,10,20,9,10,25,0,8,13,26,13,15149.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,2,2,0,0,2,12,0,19,9,8,4,5,4,4,4,4,4,0,0,3,0,3,12,4,12,12,12,18,17,19,16,17,27,10,12,14,4,22,10,10,17,16,15151.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,0,0,0,9,1,0,9,12,1,13,10,2,2,23,30,2,0,0,2,0,2,26,28,26,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,6,15154.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,30,15,10,0,0,9,1,0,2,2,2,2,2,2,2,23,30,2,0,0,27,0,4,1,29,1,1,1,0,0,0,4,4,0,2,2,2,2,2,2,2,0,0,15157.txt
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,3,5,3,0,0,8,1,0,2,2,2,2,2,3,3,3,3,3,0,0,2,0,2,26,28,26,1,1,15,10,15,3,3,14,2,2,2,2,2,2,2,0,0,15159.txt
1,8,11,1,16,8,16,3,29,16,10,5,1,18,13,9,12,9,19,9,11,12,12,24,28,8,12,1,28,4,9,9,9,8,1,15,15,15,18,30,8,8,8,8,8,20,19,25,6,20,5,0,29,23,16,1,1,1,6,6,15161.txt
22,8,11,1,16,10,16,19,16,16,13,5,22,19,29,5,12,5,12,7,14,11,25,1,20,9,12,1,13,10,12,30,30,18,14,20,21,16,12,17,26,28,26,1,1,28,10,20,2,8,3,0,11,12,26,1,1,1,5,6,15163.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,4,10,0,0,8,11,0,13,4,6,26,8,22,11,12,25,24,0,0,2,0,2,4,12,4,4,11,3,3,3,4,4,8,26,14,16,5,28,24,6,13,29,15165.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,15,0,0,0,9,16,0,30,9,8,4,5,19,13,14,15,12,0,0,2,0,2,12,19,12,12,25,0,0,0,11,12,25,10,12,14,4,13,10,13,3,29,15166.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,21,0,4,22,23,30,26,14,29,30,11,20,0,0,2,0,2,4,19,4,4,25,26,24,5,13,15,12,20,24,24,20,24,0,13,3,9,15169.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,24,2,0,0,18,11,0,4,14,13,16,21,2,2,23,30,2,0,0,2,0,2,4,19,4,4,4,5,27,4,4,4,8,3,3,3,0,3,3,3,3,17,15170.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,30,24,10,0,0,18,21,0,4,14,13,16,21,2,2,23,30,2,0,0,5,0,5,4,19,4,4,25,23,14,17,11,12,8,4,4,4,0,22,19,15,14,17,15172.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,11,0,4,14,13,16,21,2,2,23,30,2,0,0,2,0,2,15,4,14,14,29,5,27,4,4,4,8,3,3,3,0,3,3,3,3,17,15175.txt
0,0,0,0,0,22,9,8,0,0,0,0,0,0,0,28,0,30,24,4,0,0,18,21,0,4,14,13,16,21,2,2,23,30,2,0,0,3,0,3,4,19,4,4,25,5,27,4,17,18,8,3,3,3,20,3,3,3,14,17,15176.txt
22,8,11,1,16,28,30,3,16,2,16,9,18,19,18,5,12,5,12,7,25,11,25,1,28,20,17,17,26,17,14,11,16,11,23,13,13,11,24,20,26,28,26,1,1,0,0,0,27,2,20,0,16,30,20,15,22,16,20,27,15180.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,10,4,6,13,16,21,0,12,24,20,4,5,4,4,4,4,4,10,10,2,2,2,12,11,12,12,12,18,17,19,13,15,24,10,8,12,4,19,7,13,3,12,15181.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,4,10,0,0,16,21,0,4,4,21,30,6,17,11,16,16,20,0,0,30,0,4,14,14,17,20,28,4,26,5,28,26,8,20,14,16,8,14,24,27,3,29,15183.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,11,24,28,0,0,19,4,0,2,2,2,24,2,2,2,23,30,2,0,30,30,29,4,4,4,4,4,29,25,23,20,3,3,6,2,2,2,2,17,11,12,8,17,15188.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,10,0,0,9,1,0,9,12,1,13,10,2,2,23,30,2,0,0,2,0,2,26,28,26,1,1,0,0,0,13,2,8,3,3,3,20,1,1,1,5,6,15192.txt
0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,11,0,4,14,13,16,21,2,2,23,30,2,0,29,2,30,2,15,4,14,14,11,5,27,4,4,4,8,3,3,3,5,13,14,15,11,17,15193.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,11,28,0,0,17,28,0,30,22,25,21,15,19,30,30,15,19,0,0,2,0,2,13,11,23,30,10,24,14,25,6,20,10,20,24,24,27,13,13,13,18,29,15196.txt
0,0,0,0,0,21,20,8,0,0,0,0,0,0,0,29,0,30,24,10,0,0,19,16,0,4,14,13,16,21,2,2,23,30,2,0,0,0,0,0,29,19,11,11,24,5,27,19,11,12,8,3,3,3,20,3,3,3,14,17,15197.txt
0,3,0,19,22,0,22,30,0,0,0,0,0,14,3,29,0,0,2,2,24,13,2,0,0,7,9,8,4,5,4,4,4,4,4,10,10,2,2,2,0,0,0,0,0,4,26,4,27,15,2,9,12,14,4,28,10,10,0,0,15199.txt
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,2,15,0,0,0,9,1,0,9,12,1,13,10,9,9,9,8,1,0,0,2,0,2,26,28,26,1,1,20,19,2,9,2,14,0,20,21,13,1,1,1,5,6,15202.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,15,0,0,0,9,1,0,4,14,13,16,21,2,2,23,30,2,0,29,5,30,5,26,28,26,1,1,0,0,0,13,2,8,3,3,3,20,3,3,3,3,17,15204.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,5,2,0,0,16,1,0,4,17,17,21,17,14,29,29,11,12,0,0,2,0,2,26,28,26,1,1,27,25,4,7,2,24,0,24,24,4,22,18,18,3,13,15207.txt
0,0,0,0,0,12,0,0,14,28,5,23,3,0,0,8,3,8,15,27,0,0,9,1,8,25,17,17,30,17,20,27,30,25,19,0,0,6,0,6,26,28,26,1,1,0,0,0,27,8,8,16,24,24,20,24,0,16,25,29,15208.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,5,10,0,0,8,1,0,24,17,17,30,17,20,10,16,24,19,0,0,2,0,2,26,28,26,1,1,27,25,19,11,12,8,16,24,24,20,8,0,15,25,29,15210.txt
0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,3,7,3,2,3,0,0,2,16,0,6,9,8,4,5,4,4,4,4,4,0,29,0,30,0,12,11,12,12,12,18,17,5,16,17,20,10,12,14,8,28,10,14,17,16,15212.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,2,0,0,9,1,0,9,12,1,13,10,9,9,9,8,1,0,0,2,0,2,26,28,26,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,6,15214.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,24,2,0,0,18,0,0,17,14,13,16,21,2,2,23,30,2,0,0,2,0,2,0,0,0,0,0,5,27,3,7,8,2,3,3,3,0,3,3,3,3,17,15215.txt
0,0,0,0,0,12,0,0,14,13,5,23,3,0,0,3,8,3,4,3,0,0,16,28,4,5,5,5,21,7,14,15,30,11,12,0,0,6,0,6,4,12,4,4,10,0,0,0,11,12,9,7,14,16,6,13,24,28,9,24,15217.txt
0,28,0,0,18,13,22,30,6,26,28,11,27,28,3,16,15,24,8,28,24,13,16,21,8,20,0,0,26,22,19,30,30,15,23,29,8,30,11,4,13,11,23,30,23,13,23,30,30,6,20,19,26,28,25,30,22,13,19,20,15219.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,10,0,0,9,1,0,9,12,1,13,10,9,9,9,8,1,0,29,3,30,3,1,1,1,1,1,0,0,0,4,4,8,19,28,30,5,1,1,1,5,6,15222.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,0,0,0,9,1,0,9,12,1,13,10,9,9,9,8,1,0,0,2,0,2,26,28,26,1,1,0,0,0,4,4,14,19,8,12,5,1,1,1,5,6,15223.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,7,5,4,0,0,16,1,0,9,12,1,13,10,9,9,9,8,1,0,0,2,0,2,26,28,26,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,6,15227.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,24,2,0,0,18,1,0,9,12,1,13,10,2,2,23,30,2,0,0,2,0,2,26,28,26,1,1,5,27,5,13,2,2,3,3,3,22,1,1,1,5,6,15230.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,1,0,19,14,13,16,21,2,2,23,30,2,0,0,2,0,2,26,28,26,1,1,5,27,4,7,2,10,3,3,3,25,24,14,13,3,17,15231.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,30,24,10,0,0,18,1,0,9,12,1,13,10,9,9,9,8,1,0,0,27,0,4,26,28,26,1,1,0,0,0,9,2,8,12,20,21,7,1,1,1,5,6,15235.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,1,0,4,14,13,16,21,2,2,23,30,2,0,0,2,0,2,26,28,26,1,1,22,7,11,24,28,8,3,3,3,13,0,15,15,11,17,15236.txt
17,24,1,9,6,10,2,2,1,25,13,2,8,1,28,11,13,28,12,7,16,1,1,21,7,25,18,0,30,17,14,11,16,11,20,13,13,14,20,12,4,11,4,4,26,27,25,19,10,11,8,19,26,28,25,13,0,7,14,29,15238.txt
22,8,11,1,16,28,16,3,16,16,16,5,22,19,21,5,12,5,20,29,14,11,25,1,28,9,12,1,13,10,2,2,24,2,2,20,26,19,12,27,26,28,26,1,1,30,10,25,6,20,29,4,4,4,27,1,1,1,5,6,15241.txt
0,0,13,4,25,0,0,0,30,19,26,16,0,0,0,24,15,18,24,24,30,30,18,28,14,4,5,5,21,7,20,12,16,22,12,0,0,2,26,2,29,13,30,11,10,4,26,4,11,12,7,19,9,10,11,30,8,27,10,29,15243.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,0,0,0,9,1,0,9,12,1,13,10,9,9,9,8,1,0,0,2,0,2,26,28,26,1,1,0,0,0,4,4,14,3,3,3,5,1,1,1,5,6,15244.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,0,0,9,1,0,9,12,1,13,10,9,9,9,8,1,0,0,2,0,2,26,28,26,1,1,20,19,2,27,8,14,3,3,3,27,1,1,1,5,6,15246.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,5,10,0,0,8,1,0,4,6,20,30,6,14,21,16,11,20,0,0,3,0,3,26,28,26,1,1,27,25,19,11,12,8,7,8,12,7,29,7,15,26,13,15250.txt
5,10,1,9,6,20,2,2,1,2,14,17,8,21,10,19,13,4,12,7,1,10,10,3,10,3,4,6,6,8,14,11,16,11,20,4,4,11,21,1,4,4,4,4,29,3,3,6,12,10,8,7,14,16,0,13,24,16,13,29,15252.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,1,0,9,12,1,13,10,2,2,23,30,2,0,0,2,0,2,26,28,26,1,1,14,10,17,17,18,8,5,5,5,28,1,1,1,5,6,15254.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,11,0,16,14,13,16,21,2,2,23,30,2,0,0,2,0,2,12,23,12,12,11,5,27,19,10,11,12,3,3,3,3,0,8,7,3,17,15257.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,24,4,0,0,18,21,0,19,30,29,26,28,4,4,4,4,4,0,0,2,0,2,4,11,4,4,18,28,21,15,24,28,12,20,24,24,26,28,22,13,24,3,15258.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,1,0,7,14,13,16,21,2,2,23,30,2,0,0,2,0,2,26,28,26,1,1,5,27,3,4,4,12,3,3,3,5,3,3,3,14,17,15260.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,24,25,0,0,18,11,0,4,18,0,21,17,14,11,16,11,12,0,0,2,0,2,4,4,4,4,29,27,25,19,4,4,8,8,24,24,5,13,14,16,26,29,15262.txt
17,24,1,9,6,10,12,23,11,24,13,17,8,21,13,19,16,4,12,7,16,16,29,4,9,2,2,2,2,2,3,3,3,3,3,4,4,13,21,12,5,6,6,6,6,3,3,4,4,4,14,2,2,2,2,2,2,2,8,29,15265.txt
17,24,1,11,14,20,15,25,28,2,1,17,20,23,25,4,4,4,12,7,1,10,10,11,10,7,17,17,26,17,16,27,30,15,23,13,13,16,15,27,13,19,16,19,26,0,0,0,4,4,26,15,24,24,5,15,22,18,20,22,15268.txt
0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,24,7,11,4,0,0,16,28,0,24,17,17,17,17,14,11,16,11,20,0,29,2,30,2,4,11,4,4,10,18,17,19,4,4,8,19,28,30,5,24,0,16,26,9,15269.txt
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,8,7,10,4,0,0,16,16,0,5,17,17,21,17,4,4,4,4,4,0,0,2,0,2,4,19,4,4,13,18,17,4,13,15,2,20,24,24,11,22,13,15,26,12,15270.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,0,0,0,9,1,0,9,12,1,13,10,9,9,9,8,1,0,0,2,0,2,26,28,26,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,6,15272.txt
0,8,16,0,24,28,9,8,0,14,17,9,18,1,28,23,21,20,3,10,13,1,1,12,7,10,14,13,16,21,2,2,23,30,2,23,20,14,16,1,4,14,4,4,29,12,10,25,6,20,20,3,3,3,8,6,24,8,19,20,15274.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,15,25,0,0,9,1,0,5,18,0,21,17,14,12,16,11,12,0,0,2,0,2,26,28,26,1,1,0,0,0,4,4,8,7,20,21,5,16,14,15,13,29,15277.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,1,0,4,20,25,21,26,2,2,23,30,2,0,0,2,0,2,26,28,26,1,1,12,14,25,6,20,8,5,5,5,29,8,14,16,14,12,15279.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,1,0,5,14,13,16,21,2,2,23,30,2,0,0,0,0,0,1,1,1,1,1,5,27,4,4,4,8,3,3,3,0,29,7,15,14,17,15281.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,11,24,5,0,0,19,11,0,13,14,13,16,21,2,2,23,30,2,0,0,3,0,3,15,4,14,14,12,5,27,4,4,4,8,3,3,3,0,3,3,3,11,4,15283.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,7,24,4,22,13,18,3,0,13,14,13,16,21,2,2,23,30,2,2,10,2,2,2,4,19,4,4,4,5,27,3,0,0,4,3,3,3,0,24,22,6,3,17,15284.txt
0,0,13,4,25,0,0,0,9,8,6,7,0,0,0,29,0,0,24,10,8,8,19,16,0,4,14,13,16,21,2,2,23,30,2,0,0,0,0,0,15,19,14,14,13,28,29,17,17,18,7,4,4,4,16,3,3,3,27,17,15286.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,15,0,0,0,9,1,0,9,12,1,13,10,9,9,9,8,1,0,0,2,0,2,26,28,26,1,1,23,10,2,27,8,10,3,3,3,18,1,1,1,5,6,15288.txt
0,0,0,0,0,13,0,0,18,27,5,23,3,0,3,2,2,2,15,0,23,13,9,1,4,5,5,5,21,7,14,29,29,14,12,29,8,6,11,6,21,2,21,2,17,0,0,0,4,4,9,7,10,12,5,9,9,18,3,11,15290.txt
0,0,0,0,0,0,27,0,0,30,0,0,25,8,6,27,30,30,3,10,0,0,18,21,29,21,14,13,16,12,7,6,8,6,8,6,25,2,0,29,29,21,11,11,13,4,26,4,9,15,2,3,3,3,25,15,13,27,21,26,15292.txt
22,0,0,2,0,0,6,22,2,0,0,0,0,0,0,28,0,30,15,0,22,6,9,1,0,9,12,1,13,10,9,9,9,8,1,5,5,2,6,2,26,28,26,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,5,6,15294.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,10,10,0,0,16,11,0,5,25,20,21,18,14,11,16,11,19,0,0,2,0,2,4,13,4,4,28,27,25,19,11,12,8,20,8,12,7,29,7,16,9,29,15296.txt
0,3,0,19,21,12,4,4,18,28,5,23,3,28,3,2,2,2,15,0,23,13,9,30,4,8,8,7,28,4,27,20,22,29,30,10,10,6,11,6,2,2,2,2,2,1,1,1,1,1,14,1,1,1,1,5,5,5,5,1,15298.txt
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,11,0,4,5,5,7,7,28,23,26,0,10,0,0,2,0,2,13,11,23,30,13,19,18,3,4,4,8,0,8,12,0,22,7,0,3,29,15300.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,18,16,0,19,14,13,16,21,2,2,23,30,2,0,0,2,0,2,4,19,4,4,25,5,27,5,13,2,2,3,3,3,20,3,3,3,3,17,15302.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,10,0,0,9,18,0,23,4,6,26,8,20,11,16,24,24,0,0,2,0,2,15,30,14,14,24,0,0,0,24,28,8,20,14,16,20,28,24,16,13,29,15305.txt
0,3,0,19,21,12,4,4,14,4,5,23,3,14,3,3,14,3,15,3,23,13,9,2,4,5,16,26,21,26,27,20,22,29,30,10,10,6,10,6,2,2,2,2,2,0,0,0,4,4,12,16,19,20,5,15,22,18,9,13,15308.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,11,4,22,13,16,21,0,7,17,17,26,17,14,21,16,11,17,29,8,2,10,2,4,19,4,4,26,26,24,5,24,28,8,20,24,24,7,28,18,15,26,9,15310.txt
22,24,1,30,7,18,15,3,16,2,22,27,18,25,7,26,25,28,19,30,19,25,11,1,24,20,3,3,3,21,2,2,2,2,2,14,14,11,19,16,25,26,25,24,30,14,21,25,6,20,17,4,4,4,20,3,3,3,21,26,15311.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,30,24,10,0,0,18,28,0,4,25,20,8,6,22,11,16,25,20,0,0,0,0,0,4,11,4,4,10,26,24,5,10,11,8,20,9,10,20,13,8,16,26,29,15316.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,24,2,0,0,18,10,0,7,14,13,16,21,2,2,23,30,2,0,0,2,0,2,4,19,4,4,12,5,27,4,7,8,9,3,3,3,25,15,18,18,3,17,15317.txt
0,0,0,0,0,12,0,0,14,4,5,23,3,0,0,2,2,2,15,0,0,0,9,1,4,9,8,7,13,10,27,20,22,29,30,0,0,6,0,6,26,28,26,1,1,1,1,1,1,1,14,1,1,1,1,5,5,5,5,6,15320.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,0,0,0,9,11,0,7,14,13,16,21,2,2,23,30,2,0,0,3,0,3,4,4,4,4,14,0,0,0,4,4,0,3,3,3,5,28,0,28,3,17,15321.txt
3,29,24,28,7,29,30,3,29,21,23,9,1,25,22,26,28,15,21,29,11,27,12,0,6,26,15,14,9,14,4,4,4,4,4,15,15,15,18,18,0,0,0,0,0,20,19,25,6,20,5,13,24,24,28,12,26,9,2,2,15322.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,24,10,0,0,19,11,0,4,7,20,8,18,14,11,16,11,20,0,0,0,0,0,4,4,4,4,14,27,25,19,4,4,8,7,9,10,3,13,8,16,3,13,15326.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,30,5,10,0,0,16,21,0,5,17,17,21,22,20,12,16,25,12,0,0,2,0,2,4,19,4,4,13,15,15,29,11,12,8,20,24,24,7,13,14,15,25,29,15328.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,10,0,0,9,1,0,4,14,13,16,21,2,2,23,30,2,0,0,0,0,0,26,28,26,1,1,12,10,17,14,14,14,3,3,3,8,13,8,16,13,17,15332.txt
22,30,11,2,2,1,6,22,2,17,2,19,2,2,1,18,13,12,12,7,4,4,6,1,3,13,0,0,19,16,20,27,29,25,14,1,1,7,1,8,26,28,26,1,1,0,0,0,5,6,4,20,20,21,13,24,15,13,25,29,15334.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,18,4,28,0,0,16,21,0,20,0,0,26,17,5,12,16,5,23,0,0,2,0,2,4,18,4,4,29,27,25,19,24,28,8,26,28,30,15,28,14,15,25,29,15335.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,0,0,0,9,1,0,2,2,2,2,2,2,2,23,30,2,0,0,2,0,2,26,28,26,1,1,0,0,0,4,4,14,2,2,2,2,2,2,2,0,0,15337.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,12,0,0,17,28,0,5,22,25,21,26,20,12,16,23,12,0,0,2,0,2,4,19,4,4,10,15,14,24,11,12,8,20,24,24,7,13,14,15,18,29,15338.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,5,10,0,0,8,1,0,5,21,30,21,15,9,9,9,8,1,0,29,2,30,2,26,28,26,1,1,4,26,26,9,2,8,19,13,15,7,15,14,16,11,29,15340.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,10,0,0,9,28,0,4,14,13,16,21,2,2,23,30,2,0,0,2,0,2,4,10,4,4,10,12,10,25,6,20,8,4,4,4,16,13,9,16,14,17,15342.txt
22,0,0,2,0,0,6,22,2,0,0,0,0,0,0,28,0,30,15,0,0,0,9,1,0,9,12,1,13,10,9,9,9,8,1,0,0,2,0,2,26,28,26,1,1,0,0,0,9,2,8,3,3,3,8,1,1,1,5,6,15345.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,5,10,0,0,8,1,0,9,12,1,13,10,9,9,9,8,1,0,0,2,0,2,26,28,26,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,5,6,15349.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,15,0,0,0,9,25,0,5,14,13,16,21,2,2,23,30,2,0,0,2,0,2,4,21,4,4,18,15,14,25,6,20,8,4,4,4,7,15,20,24,11,17,15351.txt
0,0,13,3,25,0,0,0,30,8,26,6,0,0,8,28,0,30,24,10,8,8,18,1,0,27,14,13,16,21,2,2,23,30,2,5,5,2,6,2,8,8,8,8,8,24,29,17,24,28,30,5,5,5,16,15,14,15,28,26,15353.txt
