0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,filename
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12585.txt
2,0,0,0,2,0,0,0,0,3,0,0,0,2,1,1,1,12587.txt
1,0,0,0,0,0,0,0,0,3,0,3,0,1,1,1,1,12589.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,12591.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12593.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,12595.txt
1,2,0,0,7,0,0,0,0,0,0,3,0,2,1,1,1,12597.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,12598.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,12600.txt
0,2,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,12602.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,12604.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12606.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,12609.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12610.txt
0,2,2,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12612.txt
3,0,0,0,2,0,0,0,0,3,0,0,0,2,4,1,1,12614.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12617.txt
0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,12618.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12622.txt
1,2,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12624.txt
0,0,2,0,2,0,0,0,0,2,0,3,0,2,1,1,1,12625.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12626.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12629.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12630.txt
1,0,0,0,2,0,0,0,0,0,0,0,0,2,4,1,1,12634.txt
0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,1,1,12635.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12637.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,12639.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12642.txt
1,2,0,0,2,0,0,0,0,3,0,3,0,1,4,1,1,12643.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,12644.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12647.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12649.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,12651.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12653.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12655.txt
2,0,0,0,2,0,0,0,0,3,0,0,0,1,4,1,1,12656.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,12658.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12660.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,0,12663.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12664.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,12666.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12668.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12671.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12672.txt
0,0,0,0,8,0,0,0,1,0,0,3,0,1,1,1,1,12674.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,12676.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,2,4,1,1,12679.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12682.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,12683.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12685.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,12686.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,12691.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12692.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12694.txt
1,0,0,0,0,0,0,0,0,3,0,3,0,1,1,1,1,12696.txt
1,2,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,12697.txt
1,2,0,0,3,0,0,0,0,3,0,3,0,1,1,1,1,12699.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12702.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12705.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,2,0,1,1,12707.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,12708.txt
0,0,0,0,2,0,0,0,1,2,0,3,0,1,1,1,1,12711.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12713.txt
1,0,0,0,2,0,0,1,1,3,0,1,1,2,4,1,1,12715.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12716.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12718.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12720.txt
0,2,0,0,7,0,0,0,0,0,0,3,0,2,1,1,1,12723.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12725.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12728.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12729.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12731.txt
0,0,0,0,4,0,0,0,0,0,0,3,0,2,1,1,1,12733.txt
1,0,0,0,2,0,0,0,0,0,0,1,1,2,4,1,1,12736.txt
0,0,0,0,3,0,0,0,0,2,0,3,0,1,1,1,1,12737.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12740.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12741.txt
0,2,2,1,2,0,0,0,0,2,0,3,0,1,4,1,1,12744.txt
1,0,0,0,0,0,0,0,0,3,0,3,0,1,1,1,1,12746.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,12748.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,12749.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12751.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12752.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12755.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12757.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12759.txt
1,2,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,12760.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,12763.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12766.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,1,4,1,1,12767.txt
0,1,2,1,2,0,0,0,0,2,0,3,0,1,1,1,1,12771.txt
2,0,0,0,2,0,0,0,0,3,0,0,0,2,1,1,1,12773.txt
1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,12775.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12777.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,12778.txt
3,0,0,0,2,0,0,0,0,3,0,0,0,2,4,1,1,12780.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12783.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12785.txt
0,0,2,0,2,0,0,0,0,2,0,3,0,2,4,1,1,12787.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,12790.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12792.txt
1,0,0,0,0,0,0,0,0,3,0,3,0,2,1,1,1,12793.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12797.txt
0,0,0,0,2,0,0,0,0,2,0,3,1,1,4,1,1,12798.txt
1,0,0,0,8,0,0,0,0,3,0,3,0,2,1,1,1,12800.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,12801.txt
2,0,0,0,2,0,0,0,0,3,0,0,0,2,1,1,1,12804.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12806.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,12808.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12810.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12812.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12814.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,2,1,1,1,12817.txt
1,2,0,0,4,0,0,0,0,3,0,3,0,2,1,1,1,12821.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12824.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12825.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12827.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12829.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12831.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12832.txt
1,2,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,12835.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12837.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,12839.txt
1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,12841.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12842.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12844.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,12847.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12849.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,12850.txt
1,0,0,0,2,0,0,0,0,3,0,0,0,2,4,1,1,12854.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12856.txt
1,0,0,0,7,0,0,0,0,3,0,3,0,2,1,1,1,12858.txt
0,0,2,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12860.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12862.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,12863.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,12866.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,12867.txt
1,2,0,0,3,0,0,0,0,3,0,3,0,2,1,1,1,12871.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,12872.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,1,4,1,1,12874.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,12875.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12877.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,12880.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,12882.txt
0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,12883.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,12885.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12888.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12889.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,12892.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12893.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12895.txt
1,0,0,0,0,0,0,0,0,3,0,3,0,2,1,1,1,12898.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12899.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12903.txt
0,0,0,0,4,0,0,0,0,0,0,3,0,2,1,1,1,12905.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12907.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12911.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12912.txt
1,2,0,0,0,0,0,0,0,3,0,3,0,1,1,1,1,12915.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,12917.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,12919.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12921.txt
0,0,0,0,3,0,0,0,0,2,0,3,0,2,1,1,1,12924.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12925.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12928.txt
0,0,2,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12930.txt
1,0,0,0,2,0,0,0,0,0,0,0,0,1,4,1,1,12931.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12934.txt
1,2,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,12935.txt
1,0,0,0,5,0,0,0,0,3,0,3,0,1,1,1,1,12937.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,12941.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12943.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12946.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12948.txt
0,0,2,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12949.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,12953.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12954.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12956.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,12959.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12961.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,12963.txt
0,0,0,0,0,0,0,0,1,2,0,3,0,1,1,1,1,12965.txt
1,0,0,0,8,0,0,0,0,3,0,3,0,2,1,0,0,12966.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,12969.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12970.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12972.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,12975.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12977.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,12978.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12980.txt
0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,12982.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12985.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,12986.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,12989.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,12990.txt
0,2,0,0,7,0,0,0,0,0,0,3,0,1,1,1,1,12992.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,12995.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,2,1,1,12996.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,12998.txt
0,0,0,0,2,0,0,0,0,2,0,3,3,2,4,1,1,13000.txt
0,0,0,0,3,0,0,0,0,2,0,3,0,1,1,1,1,13001.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13004.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13006.txt
1,2,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13007.txt
0,2,3,0,2,0,0,0,0,2,0,3,0,2,1,1,1,13009.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13013.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,13014.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,13016.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,13020.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,13021.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13023.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13025.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13029.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,13031.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13033.txt
0,0,0,0,7,0,0,0,0,2,0,3,0,1,1,1,1,13035.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13038.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13039.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,13042.txt
1,0,0,0,0,0,0,0,0,3,0,3,0,1,1,1,1,13045.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13046.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13050.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13051.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13052.txt
0,0,0,0,2,0,0,0,0,0,0,1,1,2,4,1,1,13055.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13056.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,13058.txt
0,1,2,2,2,0,0,2,0,2,2,3,0,1,3,3,3,13061.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13062.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,13065.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,13067.txt
1,0,0,0,0,0,0,0,0,3,0,3,0,1,1,1,1,13068.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13070.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,13072.txt
0,0,2,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13075.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,13077.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13079.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13082.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13083.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13085.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,13088.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,2,4,0,0,13090.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,13091.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13093.txt
0,2,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,13096.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13098.txt
1,2,0,0,2,0,0,0,0,3,0,3,0,1,1,1,1,13102.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,13103.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13105.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13107.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13109.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13111.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,13114.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13115.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,13117.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13120.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13122.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,13124.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13126.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13128.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13129.txt
0,0,2,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13132.txt
0,0,2,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13133.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13136.txt
0,0,0,0,2,0,0,1,1,2,0,3,0,1,1,1,1,13138.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13140.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,13141.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13144.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13146.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,13148.txt
0,1,2,3,2,3,2,3,2,2,3,2,2,1,5,4,6,13149.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13151.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,13154.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,13156.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13158.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13159.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13161.txt
2,0,0,0,2,0,0,0,0,3,0,0,0,1,1,1,1,13162.txt
1,0,0,0,2,0,0,0,0,0,0,0,0,1,4,1,1,13165.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,1,1,1,13167.txt
2,0,0,0,2,0,0,0,0,3,0,0,0,1,1,1,1,13168.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13171.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13172.txt
0,0,0,0,2,0,0,0,0,2,1,3,0,1,4,1,1,13175.txt
0,0,0,0,2,0,0,1,1,0,0,3,0,2,4,1,1,13177.txt
1,0,0,0,2,0,0,0,0,3,0,3,0,2,1,1,1,13179.txt
2,0,0,0,3,0,0,0,0,3,0,0,0,1,1,1,1,13181.txt
0,2,0,0,2,0,0,0,0,2,0,3,3,1,4,1,1,13183.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13185.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13187.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13189.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13191.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,13192.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13195.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13196.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13198.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13200.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13202.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13204.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,13207.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13209.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13211.txt
1,2,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13214.txt
0,1,2,3,2,3,2,3,2,2,2,2,2,1,5,4,3,13215.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,13217.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13220.txt
0,1,2,3,2,3,2,3,2,2,3,2,2,1,5,4,6,13221.txt
1,0,0,0,2,0,0,0,0,0,0,0,0,2,4,1,1,13224.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13227.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13229.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,13231.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13233.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13234.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13237.txt
0,3,2,1,1,0,0,0,0,2,0,3,0,1,4,2,5,13238.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13240.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13243.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,1,1,1,13244.txt
1,0,0,0,0,0,0,0,0,3,0,3,0,2,1,1,1,13247.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13249.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13251.txt
1,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13253.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,13255.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13257.txt
0,2,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,13259.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,1,13261.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13262.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13264.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13266.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,13268.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13270.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13272.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13274.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,2,4,1,1,13276.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13278.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,13281.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13283.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13285.txt
0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,1,13287.txt
0,1,2,2,2,0,0,3,0,2,3,3,2,1,5,4,6,13288.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13290.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13292.txt
0,0,0,0,2,0,0,0,0,0,0,3,0,1,4,1,1,13294.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13297.txt
0,2,0,0,2,0,0,0,0,2,0,3,0,2,4,1,1,13299.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,1,1,1,13301.txt
0,0,0,0,2,0,0,0,0,2,0,3,0,1,4,1,1,13303.txt
1,0,0,0,2,0,0,0,0,0,0,3,3,1,4,1,1,13305.txt
