0,1,2,3,4,5,filename
11,8,11,16,23,18,5890.txt
3,8,11,16,24,17,5892.txt
3,8,21,24,18,17,5894.txt
11,8,11,16,27,18,5896.txt
3,8,22,24,18,18,5898.txt
3,8,11,24,27,17,5901.txt
3,8,11,24,27,20,5904.txt
3,8,16,16,24,17,5906.txt
11,8,11,24,18,18,5908.txt
3,19,11,16,14,18,5910.txt
3,8,11,24,24,17,5912.txt
11,8,11,26,22,18,5914.txt
11,8,11,23,18,18,5916.txt
11,8,11,24,27,18,5918.txt
3,19,22,24,14,17,5919.txt
3,8,11,24,23,18,5921.txt
11,8,11,24,18,18,5924.txt
11,8,11,16,18,21,5925.txt
3,8,11,24,27,18,5928.txt
11,8,11,23,27,18,5929.txt
3,19,22,24,27,18,5931.txt
11,8,11,24,22,28,5933.txt
3,19,11,24,27,18,5935.txt
3,8,11,24,24,18,5938.txt
3,19,11,24,14,17,5941.txt
3,8,11,24,24,17,5943.txt
3,19,11,24,18,18,5945.txt
11,19,11,16,14,18,5948.txt
11,19,8,30,8,29,5950.txt
3,8,16,24,18,21,5952.txt
3,8,8,30,8,8,5954.txt
3,8,11,24,27,24,5956.txt
3,8,11,24,27,18,5958.txt
14,19,11,24,14,18,5960.txt
11,8,11,24,18,17,5961.txt
12,30,8,30,8,8,5965.txt
9,15,16,16,27,18,5966.txt
3,8,11,24,18,18,5969.txt
3,19,11,16,23,18,5971.txt
11,8,11,26,18,18,5972.txt
11,8,11,23,20,18,5974.txt
3,8,16,24,18,18,5977.txt
3,8,11,24,23,22,5978.txt
11,8,11,23,27,17,5981.txt
3,8,11,24,18,17,5982.txt
11,8,11,24,23,18,5984.txt
3,8,22,24,24,12,5987.txt
11,8,16,16,27,18,5988.txt
11,8,11,16,24,18,5990.txt
11,8,22,24,24,17,5992.txt
3,19,11,24,18,18,5997.txt
11,8,11,24,18,17,5999.txt
3,8,11,24,18,18,6000.txt
11,8,16,16,27,18,6002.txt
3,19,11,16,14,18,6004.txt
12,8,16,24,23,24,6006.txt
3,19,22,24,24,17,6008.txt
11,8,11,26,18,18,6010.txt
3,8,11,24,23,18,6012.txt
11,8,11,23,18,18,6014.txt
11,8,11,16,21,17,6017.txt
2,14,5,9,6,10,6020.txt
3,8,11,16,20,18,6022.txt
11,8,11,23,20,18,6025.txt
3,8,11,24,22,18,6028.txt
3,19,11,16,14,18,6030.txt
9,15,22,23,27,18,6031.txt
11,8,11,24,18,18,6035.txt
3,19,22,24,14,18,6037.txt
3,8,16,24,23,18,6039.txt
3,8,11,24,22,18,6042.txt
3,8,22,24,23,18,6045.txt
11,8,11,16,18,18,6047.txt
9,15,23,20,27,12,6048.txt
3,8,11,24,27,17,6051.txt
3,8,11,24,18,18,6052.txt
3,8,16,24,28,18,6054.txt
3,8,11,16,27,18,6056.txt
11,19,22,16,14,18,6060.txt
11,8,11,24,27,18,6062.txt
3,8,16,24,24,18,6065.txt
11,8,11,24,24,18,6068.txt
9,15,11,16,28,18,6070.txt
3,8,11,24,27,18,6072.txt
9,17,22,24,20,18,6073.txt
3,8,11,24,18,18,6078.txt
3,8,11,24,24,18,6079.txt
11,8,11,23,27,18,6081.txt
3,8,11,24,18,18,6085.txt
3,8,11,24,22,18,6087.txt
3,8,11,24,18,18,6089.txt
4,16,12,17,13,18,6091.txt
3,8,11,24,23,18,6093.txt
11,8,11,24,18,18,6095.txt
3,8,16,16,23,18,6097.txt
3,8,11,24,18,18,6100.txt
11,8,22,26,18,28,6103.txt
3,8,11,24,23,18,6105.txt
3,8,16,24,27,15,6107.txt
3,8,11,24,22,18,6108.txt
11,8,18,24,27,18,6110.txt
3,19,11,24,27,18,6114.txt
4,16,12,17,13,18,6116.txt
9,15,11,24,24,17,6118.txt
3,8,11,24,18,18,6120.txt
11,8,11,23,27,17,6122.txt
11,8,11,16,27,17,6124.txt
3,8,11,20,24,28,6125.txt
3,8,11,24,27,18,6129.txt
9,15,16,16,18,18,6132.txt
12,8,11,24,27,18,6133.txt
11,19,16,24,14,17,6135.txt
3,8,11,24,23,18,6137.txt
3,8,11,24,18,18,6139.txt
3,8,11,24,20,18,6142.txt
3,8,11,24,18,18,6145.txt
2,14,5,9,6,10,6148.txt
2,14,5,9,6,10,6151.txt
3,8,11,24,18,18,6153.txt
11,8,11,24,24,18,6155.txt
3,8,11,24,18,18,6157.txt
3,8,11,16,24,18,6159.txt
3,8,22,24,27,18,6161.txt
11,8,16,26,22,18,6163.txt
11,8,11,16,18,18,6165.txt
3,8,16,16,20,17,6167.txt
3,8,11,24,18,18,6169.txt
3,8,11,24,18,18,6171.txt
3,8,11,24,24,18,6173.txt
3,8,11,24,27,17,6177.txt
3,22,8,30,8,8,6179.txt
9,15,16,16,27,18,6181.txt
11,8,11,26,23,18,6184.txt
3,8,11,24,23,18,6185.txt
3,8,11,24,23,18,6187.txt
3,19,22,24,14,18,6190.txt
3,8,22,24,27,15,6191.txt
3,8,11,24,24,15,6195.txt
11,8,11,23,23,18,6197.txt
3,8,11,24,18,17,6198.txt
3,8,16,16,18,18,6201.txt
11,8,22,23,20,18,6203.txt
3,8,11,24,28,18,6206.txt
11,8,22,23,18,18,6209.txt
3,8,11,24,18,18,6211.txt
3,8,16,24,14,18,6212.txt
3,8,11,24,18,17,6214.txt
3,8,11,24,23,18,6217.txt
9,17,11,24,22,18,6220.txt
3,8,11,24,24,17,6222.txt
3,8,11,24,27,17,6223.txt
11,30,11,24,27,18,6225.txt
11,8,21,16,27,18,6227.txt
11,8,11,24,18,18,6230.txt
3,8,11,24,27,18,6231.txt
3,8,11,24,29,18,6234.txt
11,8,16,26,18,18,6237.txt
3,19,16,16,14,17,6239.txt
11,8,11,24,18,18,6242.txt
3,19,11,24,14,17,6243.txt
12,8,11,24,18,18,6245.txt
4,16,12,17,13,17,6248.txt
3,8,11,24,18,24,6249.txt
11,8,11,24,20,17,6252.txt
11,8,11,16,27,18,6255.txt
3,8,11,24,24,18,6258.txt
2,14,5,9,0,9,6259.txt
3,8,11,16,27,18,6262.txt
3,8,11,24,27,18,6264.txt
9,17,11,24,24,24,6265.txt
3,8,11,24,27,24,6267.txt
3,28,22,24,14,18,6268.txt
3,19,11,24,14,18,6270.txt
3,8,11,24,27,18,6272.txt
3,8,11,16,27,17,6275.txt
11,8,11,23,24,18,6276.txt
3,8,11,24,23,18,6279.txt
3,19,11,24,14,18,6281.txt
11,8,30,0,27,0,6284.txt
3,8,22,24,20,18,6286.txt
11,8,11,16,23,18,6289.txt
3,19,11,24,27,18,6292.txt
3,8,11,16,24,17,6294.txt
3,8,16,24,27,24,6295.txt
3,8,11,24,22,17,6298.txt
12,19,8,30,8,8,6301.txt
11,8,11,23,27,17,6303.txt
3,22,22,24,27,17,6305.txt
11,8,21,26,18,18,6308.txt
11,19,11,26,14,18,6310.txt
3,19,11,24,14,18,6313.txt
3,19,16,24,14,18,6314.txt
3,8,11,24,27,18,6317.txt
3,8,11,24,27,24,6319.txt
11,8,11,24,22,18,6320.txt
3,8,11,24,18,18,6323.txt
3,8,11,24,27,18,6325.txt
3,8,11,16,18,18,6327.txt
3,8,11,24,18,17,6329.txt
3,19,22,24,14,18,6331.txt
11,8,22,26,22,18,6333.txt
3,22,11,16,14,18,6334.txt
3,8,11,24,18,18,6336.txt
3,8,11,24,27,18,6338.txt
3,8,11,24,24,18,6341.txt
11,8,11,23,27,18,6344.txt
8,18,22,24,20,17,6346.txt
12,22,11,24,14,18,6351.txt
11,8,11,24,22,18,6353.txt
3,8,16,24,18,18,6355.txt
3,19,16,16,14,18,6357.txt
3,8,21,24,18,18,6359.txt
3,8,11,24,18,18,6361.txt
3,8,11,16,24,18,6363.txt
3,8,11,16,24,18,6366.txt
11,8,11,26,23,17,6368.txt
3,8,16,16,28,18,6372.txt
11,19,22,23,24,18,6373.txt
11,19,11,24,14,18,6376.txt
3,8,30,0,12,0,6380.txt
3,8,16,24,27,18,6384.txt
9,15,22,24,0,12,6386.txt
3,8,16,16,27,18,6387.txt
3,8,11,24,22,22,6389.txt
3,8,11,24,27,18,6393.txt
3,8,11,24,18,17,6395.txt
11,8,16,16,29,15,6397.txt
3,19,11,24,18,18,6398.txt
11,8,11,26,20,24,6401.txt
3,8,19,24,27,18,6404.txt
14,19,22,24,14,18,6406.txt
11,8,11,24,27,18,6408.txt
3,8,11,24,23,18,6410.txt
3,8,11,24,18,18,6414.txt
3,8,11,24,27,18,6416.txt
3,8,11,24,24,18,6418.txt
3,8,11,24,27,18,6419.txt
3,8,11,16,24,18,6422.txt
3,8,11,16,24,18,6424.txt
3,19,7,11,7,7,6425.txt
3,8,22,24,18,18,6428.txt
3,8,11,24,23,18,6429.txt
11,19,22,23,14,18,6431.txt
11,8,19,24,18,18,6436.txt
3,19,11,24,24,18,6437.txt
3,8,16,16,22,18,6439.txt
3,8,22,24,27,18,6441.txt
3,8,16,24,22,18,6444.txt
11,8,11,24,18,18,6446.txt
11,8,16,16,27,17,6448.txt
9,17,16,19,24,12,6450.txt
3,8,22,24,22,24,6454.txt
3,8,11,24,23,18,6457.txt
11,8,8,7,8,8,6459.txt
11,19,11,23,18,24,6460.txt
3,8,11,16,27,18,6462.txt
11,8,11,24,18,18,6464.txt
3,8,11,24,23,18,6466.txt
3,8,11,24,18,18,6468.txt
3,8,16,24,18,17,6472.txt
3,8,11,24,18,18,6473.txt
9,15,11,23,18,17,6476.txt
3,8,11,24,23,18,6478.txt
14,19,11,24,14,24,6480.txt
11,8,16,24,27,18,6482.txt
2,14,4,8,6,4,6484.txt
11,8,11,23,27,24,6485.txt
3,8,11,24,27,18,6487.txt
11,8,11,16,22,18,6490.txt
11,19,16,24,18,24,6492.txt
3,19,21,24,14,18,6494.txt
11,19,16,16,14,22,6496.txt
3,8,21,24,27,17,6498.txt
11,8,11,16,27,18,6501.txt
3,22,16,16,27,17,6503.txt
3,19,16,24,27,18,6505.txt
3,22,11,24,27,17,6506.txt
3,8,11,24,18,18,6508.txt
3,19,11,24,14,17,6510.txt
11,8,11,23,20,18,6512.txt
3,8,22,24,27,18,6514.txt
12,19,11,24,14,24,6516.txt
3,8,11,24,18,18,6520.txt
3,8,11,24,18,18,6522.txt
12,19,11,24,14,18,6525.txt
11,8,11,24,18,18,6527.txt
9,17,11,24,18,18,6529.txt
3,19,11,16,18,18,6530.txt
3,8,11,24,18,18,6533.txt
3,19,11,24,14,18,6535.txt
3,8,11,24,18,18,6537.txt
3,8,11,24,18,18,6540.txt
3,8,11,24,20,24,6543.txt
3,8,11,24,18,18,6546.txt
2,14,5,9,6,10,6548.txt
11,19,21,23,18,18,6549.txt
3,8,11,24,29,24,6553.txt
3,8,11,24,24,18,6554.txt
0,1,12,14,13,18,6557.txt
3,8,11,24,24,18,6558.txt
3,8,11,24,24,18,6561.txt
3,8,11,24,24,17,6563.txt
11,8,22,23,20,17,6565.txt
11,8,11,26,18,17,6566.txt
11,8,11,16,18,18,6568.txt
3,19,11,24,18,18,6571.txt
3,8,11,24,18,18,6573.txt
3,8,11,24,27,18,6574.txt
3,8,11,24,18,18,6577.txt
11,8,11,24,18,17,6579.txt
2,14,5,9,6,10,6580.txt
3,8,11,24,24,18,6582.txt
3,8,11,24,20,18,6585.txt
3,8,11,24,18,18,6586.txt
3,8,16,24,22,24,6589.txt
11,8,11,16,18,17,6592.txt
9,15,11,24,27,17,6596.txt
11,19,11,24,23,18,6598.txt
3,8,11,24,18,18,6600.txt
3,8,11,24,20,18,6601.txt
9,17,16,16,24,18,6604.txt
3,8,11,24,18,18,6607.txt
3,8,11,24,24,18,6609.txt
3,8,11,24,27,18,6611.txt
3,8,11,24,24,17,6613.txt
9,15,11,22,21,18,6616.txt
1,3,5,9,6,10,6618.txt
2,14,5,9,0,9,6621.txt
9,15,21,16,27,18,6622.txt
3,8,11,24,27,18,6624.txt
3,8,16,16,27,18,6626.txt
3,8,11,16,24,17,6630.txt
12,27,11,24,14,20,6631.txt
3,8,11,16,16,18,6633.txt
3,8,11,24,18,18,6639.txt
3,8,11,24,27,17,6641.txt
11,8,11,23,27,17,6642.txt
11,8,11,16,27,18,6646.txt
3,8,11,16,28,17,6648.txt
11,19,11,24,18,18,6650.txt
3,8,16,24,18,17,6651.txt
3,8,11,24,22,18,6655.txt
3,8,11,24,27,18,6656.txt
3,8,11,24,18,18,6659.txt
6,7,2,4,3,2,6662.txt
3,8,22,24,24,15,6663.txt
3,8,11,16,24,18,6665.txt
3,8,11,16,22,18,6668.txt
11,8,11,24,20,18,6669.txt
3,8,11,24,29,18,6671.txt
3,22,22,24,18,21,6675.txt
3,22,22,24,20,28,6677.txt
11,8,22,23,27,24,6678.txt
9,15,11,16,22,18,6681.txt
3,8,11,24,18,18,6683.txt
11,8,11,24,24,18,6685.txt
11,8,11,23,18,18,6688.txt
14,8,11,24,27,18,6690.txt
3,8,16,16,27,17,6693.txt
3,8,11,24,20,18,6695.txt
3,8,11,24,18,18,6697.txt
3,19,11,24,14,18,6699.txt
11,8,11,23,27,18,6701.txt
3,19,11,24,23,18,6704.txt
3,8,11,24,27,17,6707.txt
3,8,11,24,23,18,6709.txt
3,8,11,16,23,18,6710.txt
3,19,11,24,14,18,6714.txt
11,8,11,16,27,17,6715.txt
2,14,5,9,6,10,6717.txt
3,8,11,24,18,18,6720.txt
4,16,12,17,13,18,6722.txt
11,8,27,27,30,30,6725.txt
11,19,11,16,24,20,6726.txt
3,8,19,24,27,18,6729.txt
3,19,11,24,24,18,6730.txt
9,17,19,24,27,18,6733.txt
3,8,11,24,29,18,6736.txt
3,8,11,16,24,18,6738.txt
3,8,11,24,24,18,6741.txt
3,19,19,24,18,18,6743.txt
11,8,11,24,0,18,6744.txt
11,19,11,16,27,18,6747.txt
4,9,12,14,13,17,6748.txt
3,8,11,24,24,18,6751.txt
11,8,11,24,18,18,6753.txt
3,8,11,24,18,18,6755.txt
3,8,11,24,24,18,6756.txt
3,8,11,24,18,18,6759.txt
3,8,7,11,7,7,6761.txt
11,8,11,24,28,18,6763.txt
3,8,11,24,18,18,6765.txt
3,8,11,24,27,17,6766.txt
9,17,11,24,27,18,6769.txt
3,8,11,24,22,18,6771.txt
11,8,11,24,18,18,6775.txt
11,19,16,24,14,21,6776.txt
3,8,11,24,22,17,6779.txt
11,8,11,24,27,17,6780.txt
1,3,5,9,6,5,6782.txt
11,8,11,26,18,17,6784.txt
9,15,11,16,28,17,6787.txt
3,8,11,24,27,18,6789.txt
3,8,11,24,27,24,6791.txt
3,8,11,24,27,17,6793.txt
3,8,11,16,20,18,6794.txt
3,8,11,24,27,18,6796.txt
9,17,16,24,27,28,6798.txt
11,8,11,24,24,18,6800.txt
3,19,11,16,24,18,6802.txt
3,8,11,16,16,18,6805.txt
3,8,11,24,18,18,6808.txt
3,8,11,24,18,24,6809.txt
11,8,21,24,27,18,6811.txt
3,8,11,24,24,18,6814.txt
11,8,11,23,18,18,6817.txt
11,8,11,24,18,18,6818.txt
3,8,11,24,18,18,6819.txt
11,8,11,23,20,18,6821.txt
3,8,11,24,18,17,6824.txt
3,8,11,24,18,18,6826.txt
3,19,21,24,14,17,6828.txt
11,8,19,24,18,21,6831.txt
3,8,11,24,18,17,6832.txt
3,19,22,24,14,18,6833.txt
11,8,11,24,18,17,6836.txt
11,22,22,24,23,18,6838.txt
3,8,11,21,24,24,6840.txt
3,22,19,24,27,18,6843.txt
3,8,21,24,18,18,6845.txt
11,8,11,24,18,18,6847.txt
11,19,11,26,27,18,6848.txt
11,8,11,24,18,18,6850.txt
3,19,11,24,18,18,6852.txt
11,8,11,26,18,18,6853.txt
4,16,12,17,13,18,6855.txt
11,8,11,23,18,18,6857.txt
11,8,11,24,18,17,6859.txt
3,8,11,24,24,18,6861.txt
11,8,11,16,18,18,6864.txt
3,19,11,16,14,18,6866.txt
3,8,11,24,18,18,6868.txt
3,8,11,24,27,18,6870.txt
3,8,16,16,22,18,6872.txt
11,19,11,26,14,18,6874.txt
3,8,11,24,18,24,6877.txt
11,8,11,24,18,17,6878.txt
11,19,11,16,18,18,6881.txt
3,8,11,24,18,18,6883.txt
11,8,11,24,18,17,6885.txt
3,8,11,24,27,18,6889.txt
3,8,11,24,18,24,6891.txt
3,8,11,24,18,18,6893.txt
3,19,11,24,18,24,6895.txt
3,19,11,24,14,18,6897.txt
3,8,16,24,18,17,6899.txt
3,8,21,24,18,18,6900.txt
12,19,8,30,8,29,6902.txt
3,8,11,24,23,18,6904.txt
3,19,11,24,18,18,6906.txt
3,8,11,24,18,18,6907.txt
3,19,11,24,14,18,6909.txt
11,8,22,24,18,17,6912.txt
3,19,11,24,14,17,6913.txt
11,8,16,24,18,18,6916.txt
3,19,11,24,14,17,6918.txt
3,8,11,24,18,18,6921.txt
3,8,11,24,27,18,6924.txt
11,8,11,24,18,18,6926.txt
11,8,11,26,18,18,6928.txt
3,8,11,24,23,18,6930.txt
11,8,11,24,18,18,6932.txt
9,17,22,24,23,18,6934.txt
3,8,11,24,23,18,6935.txt
3,20,22,24,18,18,6937.txt
9,17,11,16,24,18,6939.txt
3,8,11,24,18,18,6942.txt
3,8,11,16,22,18,6944.txt
3,19,22,24,14,18,6945.txt
11,19,16,24,18,24,6947.txt
3,8,11,24,18,17,6949.txt
11,19,11,24,14,18,6952.txt
11,8,11,24,24,18,6953.txt
3,8,11,24,18,18,6955.txt
3,8,11,24,18,18,6957.txt
3,8,11,24,18,21,6959.txt
3,8,11,24,20,18,6961.txt
11,8,11,24,18,18,6963.txt
3,8,16,24,18,18,6965.txt
11,19,22,24,14,18,6967.txt
3,8,11,24,18,18,6969.txt
3,8,11,24,18,17,6971.txt
12,22,8,7,8,8,6973.txt
3,8,11,24,18,18,6975.txt
3,8,11,24,18,20,6977.txt
3,8,11,24,18,17,6979.txt
3,8,11,24,18,18,6981.txt
11,8,22,23,20,18,6983.txt
3,19,19,24,14,24,6984.txt
3,8,11,24,18,18,6986.txt
11,8,11,24,18,17,6988.txt
3,19,11,24,14,17,6990.txt
3,8,11,24,18,24,6992.txt
3,8,11,24,23,18,6994.txt
3,8,11,24,24,18,6996.txt
3,8,11,24,27,18,6998.txt
3,19,11,24,20,18,7000.txt
3,8,11,24,18,18,7002.txt
11,8,11,23,27,18,7004.txt
3,8,11,24,18,18,7006.txt
11,8,11,23,27,18,7008.txt
3,19,11,24,14,17,7010.txt
3,8,22,24,24,18,7012.txt
3,8,21,24,18,17,7014.txt
11,8,11,23,24,18,7016.txt
3,8,11,24,18,18,7018.txt
11,8,11,24,18,21,7020.txt
3,8,11,24,18,18,7023.txt
3,8,11,24,18,18,7025.txt
11,8,11,26,18,24,7027.txt
3,8,11,24,18,18,7029.txt
11,19,22,24,24,18,7031.txt
3,8,11,24,18,23,7033.txt
3,8,22,24,18,18,7035.txt
12,25,16,24,14,18,7037.txt
3,19,16,24,14,18,7039.txt
3,19,22,24,14,18,7041.txt
3,8,11,24,23,18,7043.txt
3,8,11,24,18,18,7045.txt
11,8,22,26,18,18,7047.txt
3,8,11,16,24,18,7049.txt
3,8,11,24,18,18,7050.txt
11,8,11,26,18,18,7052.txt
11,19,11,24,24,18,7054.txt
11,8,11,24,18,21,7056.txt
3,19,11,24,23,18,7058.txt
3,8,11,24,18,18,7060.txt
11,8,11,26,18,17,7062.txt
11,8,11,16,18,18,7064.txt
3,19,11,24,14,18,7066.txt
3,8,11,24,18,17,7068.txt
3,19,16,24,14,18,7071.txt
3,8,11,24,18,18,7074.txt
3,8,11,24,24,18,7075.txt
3,19,16,24,18,18,7078.txt
11,8,11,23,18,18,7080.txt
11,8,11,24,18,18,7081.txt
3,8,11,24,18,18,7083.txt
11,19,16,24,14,21,7085.txt
3,19,11,24,18,18,7087.txt
11,8,11,24,18,18,7089.txt
3,8,11,24,18,18,7091.txt
3,8,11,24,18,18,7093.txt
3,22,16,24,18,17,7095.txt
3,8,11,24,27,18,7097.txt
3,8,11,24,27,18,7099.txt
3,8,11,24,18,18,7101.txt
3,8,11,24,18,18,7103.txt
3,8,11,24,18,18,7105.txt
3,8,11,16,18,18,7108.txt
3,8,11,24,20,18,7110.txt
3,19,11,24,18,18,7112.txt
3,8,11,24,18,18,7114.txt
3,8,11,24,18,18,7116.txt
4,16,12,17,13,17,7118.txt
3,8,11,16,28,17,7120.txt
3,8,11,24,22,18,7121.txt
11,8,11,24,23,18,7123.txt
3,8,11,24,18,18,7125.txt
3,8,11,24,18,18,7127.txt
3,19,11,24,18,18,7129.txt
3,8,22,24,18,18,7131.txt
3,8,11,16,27,18,7133.txt
3,8,11,16,18,18,7135.txt
3,8,11,24,18,18,7137.txt
11,8,11,24,18,18,7140.txt
11,22,11,4,17,18,7142.txt
3,26,11,24,18,18,7143.txt
3,8,11,24,18,18,7146.txt
3,8,11,24,24,18,7148.txt
11,8,11,23,18,18,7151.txt
11,8,11,23,18,18,7152.txt
3,8,11,21,24,18,7154.txt
3,8,16,24,18,18,7156.txt
3,8,11,24,18,18,7158.txt
3,8,11,24,18,18,7162.txt
3,8,11,24,18,18,7164.txt
3,19,11,24,24,18,7166.txt
3,8,11,24,24,18,7168.txt
3,19,11,24,14,18,7170.txt
11,19,16,24,14,18,7172.txt
3,8,11,24,18,17,7174.txt
11,19,11,23,21,18,7176.txt
3,8,11,24,18,18,7178.txt
11,8,11,16,18,17,7180.txt
9,15,11,24,27,18,7182.txt
11,8,16,23,18,18,7184.txt
11,8,11,23,27,23,7186.txt
3,8,11,16,24,18,7188.txt
3,8,11,24,18,17,7190.txt
11,19,22,24,14,17,7192.txt
3,19,11,24,14,18,7195.txt
11,8,11,23,18,18,7197.txt
3,22,22,24,27,18,7200.txt
3,19,11,24,24,18,7202.txt
9,17,11,24,20,28,7203.txt
3,19,22,24,14,18,7206.txt
11,8,21,24,18,18,7208.txt
11,8,11,23,27,18,7210.txt
11,8,11,23,27,18,7212.txt
3,8,11,24,18,18,7213.txt
11,8,11,23,27,23,7216.txt
3,19,11,24,18,18,7218.txt
11,8,11,26,18,18,7220.txt
11,8,11,24,18,24,7222.txt
3,8,11,24,18,17,7224.txt
11,8,11,24,18,22,7226.txt
3,8,11,24,20,18,7227.txt
12,22,16,24,18,17,7229.txt
3,19,22,24,14,17,7232.txt
3,8,11,24,24,18,7234.txt
3,8,11,24,18,17,7236.txt
11,8,11,24,18,18,7238.txt
3,8,11,24,27,18,7240.txt
3,8,11,24,18,22,7241.txt
11,8,11,23,18,18,7244.txt
3,19,11,24,14,18,7246.txt
11,19,11,24,14,24,7247.txt
11,8,11,26,18,18,7250.txt
3,8,11,24,18,18,7251.txt
3,8,11,24,27,18,7253.txt
3,8,11,24,27,18,7255.txt
3,8,8,30,8,8,7257.txt
3,8,11,24,27,18,7259.txt
11,8,11,23,18,18,7261.txt
3,8,11,16,18,18,7263.txt
11,8,11,24,18,18,7265.txt
11,8,11,24,18,18,7268.txt
3,8,11,24,18,24,7270.txt
11,8,30,0,27,0,7272.txt
3,8,11,24,27,18,7273.txt
11,8,11,23,18,18,7275.txt
3,8,22,21,20,12,7278.txt
11,19,21,24,14,17,7279.txt
3,8,11,16,18,18,7280.txt
9,15,22,24,18,17,7283.txt
3,8,22,24,18,18,7284.txt
3,8,11,24,24,18,7287.txt
9,17,11,24,18,13,7289.txt
3,19,22,24,14,18,7291.txt
11,8,11,24,18,18,7293.txt
3,8,11,24,24,18,7295.txt
11,19,21,26,18,28,7297.txt
11,8,11,24,18,17,7299.txt
11,8,11,24,18,17,7301.txt
3,8,11,16,18,18,7303.txt
3,8,11,24,24,18,7305.txt
9,15,11,16,20,18,7307.txt
11,8,11,24,18,18,7309.txt
3,19,11,24,18,17,7311.txt
3,8,11,24,18,18,7313.txt
3,8,11,24,18,20,7315.txt
11,8,22,24,18,18,7317.txt
11,8,11,24,18,18,7319.txt
3,8,11,24,28,18,7321.txt
3,19,22,24,14,18,7324.txt
11,19,16,24,14,18,7325.txt
11,8,11,24,18,18,7326.txt
3,8,19,24,20,17,7328.txt
4,16,12,17,13,28,7331.txt
4,16,12,17,13,28,7333.txt
3,8,11,16,18,17,7334.txt
11,8,11,23,24,18,7336.txt
3,8,11,24,18,18,7339.txt
11,8,11,24,24,18,7341.txt
11,8,11,24,22,24,7343.txt
3,8,11,24,18,17,7344.txt
11,8,11,24,18,18,7346.txt
3,8,11,24,18,18,7349.txt
3,8,11,24,18,18,7351.txt
11,28,11,26,14,17,7353.txt
11,8,11,24,18,18,7354.txt
11,8,11,16,20,18,7356.txt
3,8,11,24,29,28,7359.txt
11,8,11,23,20,18,7360.txt
3,8,11,24,18,18,7362.txt
11,8,11,24,23,18,7364.txt
3,8,11,24,18,18,7366.txt
3,8,11,24,18,18,7368.txt
3,8,16,24,24,18,7371.txt
11,19,22,26,18,18,7373.txt
3,8,11,24,20,18,7375.txt
3,8,11,24,18,17,7376.txt
11,19,11,26,14,23,7379.txt
11,8,11,26,27,18,7380.txt
3,8,11,24,18,18,7382.txt
11,8,27,27,7,7,7386.txt
3,8,11,24,18,18,7387.txt
3,8,21,24,27,18,7389.txt
11,8,11,24,18,18,7390.txt
3,8,11,24,27,18,7392.txt
3,8,11,24,18,17,7394.txt
3,8,11,24,18,18,7397.txt
3,8,11,24,18,18,7399.txt
3,8,11,24,18,21,7401.txt
6,7,2,1,3,2,7402.txt
3,19,22,24,14,18,7405.txt
11,19,22,23,14,24,7407.txt
3,19,11,24,24,18,7409.txt
3,8,16,24,27,18,7411.txt
11,8,11,24,18,17,7413.txt
11,8,11,16,23,18,7415.txt
3,19,11,24,14,18,7417.txt
3,8,11,24,18,17,7419.txt
3,8,11,24,18,18,7422.txt
11,19,11,24,18,18,7424.txt
3,8,11,24,18,17,7425.txt
3,19,11,24,27,18,7428.txt
3,8,11,24,18,18,7430.txt
3,22,11,16,18,22,7432.txt
3,8,11,24,23,18,7433.txt
3,8,22,24,18,18,7435.txt
3,8,11,24,18,18,7437.txt
3,8,11,24,0,18,7440.txt
3,8,11,24,27,18,7442.txt
11,8,11,24,18,18,7443.txt
3,8,11,16,18,18,7445.txt
3,8,11,16,18,18,7447.txt
3,19,22,24,14,21,7448.txt
3,8,11,24,27,18,7451.txt
3,8,11,24,18,18,7453.txt
3,8,11,24,27,18,7455.txt
3,8,11,24,18,18,7457.txt
11,8,11,24,24,18,7459.txt
3,8,11,24,18,24,7462.txt
11,8,11,26,18,28,7465.txt
3,8,11,24,18,17,7467.txt
3,8,11,24,18,18,7469.txt
3,8,21,24,18,18,7471.txt
3,19,22,24,14,24,7472.txt
3,8,11,24,18,18,7474.txt
11,19,11,23,24,18,7476.txt
11,8,11,24,18,18,7478.txt
3,8,11,24,24,18,7479.txt
3,8,11,24,18,18,7483.txt
5,7,1,5,3,2,7486.txt
3,8,11,24,27,18,7489.txt
11,19,21,16,18,18,7490.txt
3,8,11,24,18,18,7492.txt
11,8,11,24,18,18,7496.txt
12,8,16,24,14,18,7497.txt
3,8,11,24,18,18,7499.txt
3,8,11,24,18,18,7501.txt
3,8,11,24,18,17,7503.txt
3,8,11,24,18,18,7505.txt
3,19,11,24,27,24,7507.txt
3,8,11,24,18,18,7509.txt
3,8,11,24,16,18,7511.txt
3,19,22,24,14,18,7513.txt
11,8,11,23,18,18,7515.txt
3,19,22,24,14,17,7518.txt
3,8,11,24,18,18,7519.txt
3,8,11,24,18,18,7521.txt
3,8,11,16,28,18,7523.txt
3,8,16,24,18,18,7526.txt
9,17,11,24,18,18,7529.txt
3,8,11,24,18,18,7530.txt
3,8,11,24,18,18,7532.txt
3,8,11,24,18,18,7534.txt
3,8,16,24,23,18,7538.txt
11,8,11,16,18,18,7539.txt
3,19,22,24,14,18,7542.txt
3,8,11,16,24,18,7544.txt
11,8,22,24,18,17,7546.txt
3,8,11,24,18,18,7548.txt
11,8,11,24,18,17,7550.txt
