0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,filename
21,21,10,29,20,30,0,30,30,27,0,23,0,29,28,27,0,0,5552.txt
21,21,10,0,27,30,0,30,30,0,29,23,0,29,0,27,0,0,5553.txt
21,21,26,0,22,30,0,30,30,0,0,23,0,29,0,27,0,0,5557.txt
21,21,26,29,20,30,0,30,30,26,0,23,0,28,0,27,0,0,5559.txt
21,21,26,29,20,30,0,30,30,29,29,23,0,29,28,27,0,0,5561.txt
21,27,19,29,22,25,0,30,26,26,29,29,28,28,29,0,26,0,5562.txt
21,21,15,20,20,30,30,27,25,25,29,30,0,29,28,27,0,29,5564.txt
21,21,10,29,20,30,0,29,25,0,29,23,0,29,28,27,0,29,5567.txt
9,14,15,12,19,11,15,12,12,12,16,18,18,15,19,20,21,21,5569.txt
21,21,26,0,27,30,0,30,25,0,0,23,0,29,28,27,0,0,5571.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5574.txt
21,16,2,20,12,26,15,26,27,24,27,18,30,28,0,26,26,0,5576.txt
21,21,10,29,22,30,27,30,30,0,29,26,0,28,0,27,0,0,5577.txt
21,27,19,29,20,30,0,30,26,0,0,29,0,28,0,27,26,0,5580.txt
21,21,10,29,20,30,0,30,26,26,0,23,0,28,29,27,0,0,5582.txt
0,27,10,0,20,25,0,30,26,0,0,29,28,0,29,0,26,0,5583.txt
21,21,18,29,20,30,30,30,30,26,29,30,0,29,0,27,0,0,5586.txt
21,20,2,20,12,28,15,30,26,24,0,18,28,28,0,27,0,0,5588.txt
0,12,12,6,6,22,14,22,20,21,7,6,6,6,6,6,6,6,5589.txt
21,21,26,0,20,30,0,25,30,0,0,23,0,29,29,29,0,26,5591.txt
21,21,15,20,29,30,30,25,25,25,26,30,0,29,28,29,0,30,5594.txt
21,21,10,29,20,30,0,30,30,26,0,23,0,28,0,27,0,0,5596.txt
21,21,10,0,20,30,0,30,30,0,30,23,0,29,29,27,0,0,5597.txt
21,21,26,29,20,30,0,30,26,26,29,23,0,28,0,27,26,29,5599.txt
21,21,10,29,20,30,0,30,30,0,30,23,0,29,0,27,0,0,5602.txt
21,21,10,29,20,30,0,30,25,0,0,23,0,29,28,27,0,0,5603.txt
21,21,26,29,20,30,0,25,30,29,26,23,0,29,0,29,0,26,5605.txt
21,27,10,29,20,30,0,30,26,0,0,29,0,28,0,27,26,0,5607.txt
21,21,10,0,20,30,0,30,26,0,0,23,0,28,0,27,26,0,5610.txt
21,21,10,29,20,30,0,30,30,0,29,23,0,29,0,27,0,29,5613.txt
21,29,2,20,12,28,15,30,25,24,0,18,29,28,28,0,28,0,5614.txt
26,21,10,29,20,30,0,30,30,29,29,23,0,29,28,27,0,29,5617.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,28,27,0,0,5619.txt
21,21,10,29,20,30,0,30,30,26,0,30,0,29,0,27,0,0,5621.txt
21,21,10,29,20,30,0,25,30,28,26,23,0,29,0,29,0,26,5623.txt
21,21,15,20,29,30,30,27,25,25,29,30,0,29,28,27,0,29,5626.txt
21,25,18,29,22,25,30,30,27,26,0,24,28,0,0,0,26,0,5628.txt
21,21,10,29,20,30,0,30,30,26,29,30,0,29,0,27,0,0,5629.txt
21,30,26,29,22,25,0,30,26,0,0,29,28,0,0,0,26,0,5631.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,30,0,26,5633.txt
21,14,15,12,19,11,15,12,12,12,16,18,18,15,19,20,21,21,5635.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5638.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5639.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5641.txt
21,21,10,29,22,30,27,30,30,26,0,23,0,29,0,27,0,0,5643.txt
21,21,19,29,20,30,0,30,30,26,0,23,0,29,0,27,0,0,5645.txt
21,27,26,29,20,25,0,30,25,0,29,29,28,0,28,0,26,29,5646.txt
21,21,10,0,26,30,27,25,30,0,0,23,0,29,28,29,0,26,5648.txt
26,0,11,29,0,30,0,30,30,0,0,0,0,29,0,27,0,0,5651.txt
21,21,10,0,27,30,27,30,30,0,29,23,0,29,30,27,0,26,5652.txt
26,21,26,0,22,30,27,30,30,0,0,23,0,29,0,27,0,0,5654.txt
21,21,26,0,22,30,0,30,30,0,0,23,0,29,0,27,0,0,5657.txt
21,21,26,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5659.txt
21,21,10,29,20,30,0,30,30,0,30,23,0,29,0,27,0,0,5661.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5664.txt
21,27,26,29,22,25,0,30,26,26,29,29,28,28,29,0,26,29,5665.txt
21,21,10,0,28,30,0,25,30,0,0,23,0,29,0,29,0,26,5669.txt
21,21,20,0,26,30,0,30,30,0,29,23,0,29,0,27,0,29,5672.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5673.txt
21,27,10,29,20,25,0,30,26,0,0,29,0,28,0,27,26,0,5675.txt
0,21,26,0,20,30,0,30,30,0,0,24,0,29,0,27,0,26,5678.txt
20,0,12,15,15,22,12,22,22,21,7,6,6,6,25,6,23,6,5679.txt
21,21,10,0,20,30,0,30,30,0,29,23,0,29,0,27,0,29,5682.txt
21,21,26,0,20,30,0,30,25,0,29,23,0,29,28,27,0,0,5683.txt
21,21,10,29,20,30,0,30,30,26,0,23,0,29,0,27,0,0,5685.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5688.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,5691.txt
21,20,15,20,28,30,30,30,25,24,0,30,0,29,28,27,0,0,5693.txt
21,21,15,20,28,30,14,25,30,25,26,30,0,29,29,29,0,26,5694.txt
21,20,15,20,21,29,30,30,25,24,0,29,28,27,28,0,0,0,5696.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5699.txt
0,0,11,29,0,30,0,30,30,27,0,0,0,29,0,27,0,0,5701.txt
21,29,25,20,29,28,30,29,25,24,29,29,28,28,28,0,28,0,5703.txt
21,21,10,29,20,30,0,30,26,0,0,23,0,28,0,27,26,0,5704.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,29,27,0,0,5707.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,5709.txt
21,30,19,29,20,25,0,30,27,0,0,29,28,0,29,25,26,0,5711.txt
21,30,19,29,20,25,0,30,27,0,30,29,28,0,29,0,26,0,5712.txt
21,21,20,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5714.txt
21,26,10,29,20,25,0,30,26,26,29,29,28,0,29,0,26,29,5717.txt
21,21,10,29,27,30,0,30,30,26,0,30,0,29,0,27,0,0,5719.txt
26,21,10,0,20,30,0,30,30,0,29,23,0,29,30,27,0,26,5721.txt
26,30,10,0,20,25,0,30,27,0,0,29,28,0,0,25,26,0,5724.txt
21,14,2,12,12,11,15,12,12,12,16,18,18,15,19,20,21,21,5725.txt
26,0,11,0,0,30,0,29,25,0,0,0,0,28,28,27,0,0,5728.txt
21,21,23,29,30,30,0,25,30,27,29,30,0,29,0,29,0,26,5729.txt
21,21,19,29,20,30,0,30,26,26,0,23,0,28,0,27,0,0,5733.txt
21,16,25,20,18,26,15,26,26,24,27,18,30,28,29,26,30,0,5735.txt
21,21,10,29,20,30,0,30,30,0,29,23,0,29,0,27,0,0,5737.txt
21,21,26,0,20,30,0,30,30,0,29,23,0,29,0,27,0,0,5740.txt
0,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,5742.txt
21,21,10,29,20,30,0,30,30,27,29,23,0,29,0,27,0,0,5744.txt
21,21,19,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5747.txt
26,20,15,20,21,28,30,29,25,24,29,29,28,29,28,27,0,0,5749.txt
21,25,19,26,20,25,0,30,27,0,0,29,28,0,0,25,26,0,5750.txt
21,21,19,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5753.txt
21,21,19,29,27,30,27,30,30,27,0,23,0,29,0,27,0,0,5755.txt
26,21,26,0,28,30,27,25,30,0,26,23,0,29,0,29,0,26,5757.txt
26,10,17,13,10,10,8,9,9,9,14,12,2,12,4,11,2,10,5758.txt
21,16,2,20,12,26,15,26,25,24,27,18,29,29,28,26,0,0,5761.txt
21,21,10,29,20,30,0,25,30,29,0,23,0,29,0,29,0,26,5762.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5764.txt
26,30,19,29,20,25,0,30,27,26,29,29,28,0,0,0,26,29,5766.txt
21,21,19,0,20,30,14,25,30,28,26,23,0,29,0,29,0,26,5769.txt
21,30,19,0,20,25,0,30,27,0,0,29,28,0,0,25,26,0,5771.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,28,0,27,0,0,5773.txt
21,21,10,0,20,30,0,25,30,0,30,23,0,29,0,29,0,26,5775.txt
21,0,11,29,0,25,0,30,26,0,30,0,0,28,29,0,26,0,5777.txt
21,27,10,29,20,30,0,30,26,26,0,29,0,28,29,27,26,29,5778.txt
25,23,26,21,20,25,0,30,27,0,29,29,28,0,29,25,26,28,5780.txt
21,30,30,29,20,25,30,30,27,26,0,29,28,0,0,0,26,0,5784.txt
26,23,10,29,20,25,0,30,27,26,29,29,29,0,0,25,26,28,5786.txt
26,21,26,29,20,30,0,30,30,0,0,23,0,29,28,27,0,0,5788.txt
21,18,10,0,13,0,0,30,26,0,0,23,0,28,0,27,26,0,5789.txt
21,21,24,29,20,30,0,30,30,26,29,30,0,29,0,27,0,29,5792.txt
4,14,7,12,12,11,21,12,12,12,16,18,18,15,19,20,21,21,5794.txt
0,21,26,29,20,30,0,30,26,26,0,24,0,28,0,27,0,0,5796.txt
21,27,10,0,13,25,0,30,26,0,29,29,28,0,29,0,26,0,5797.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,30,0,26,5799.txt
21,21,19,29,28,30,27,25,30,29,0,30,0,29,30,30,0,26,5801.txt
21,21,10,29,20,30,0,30,26,26,0,23,0,28,0,27,0,0,5803.txt
21,21,10,29,20,30,0,30,30,0,29,23,0,29,0,27,0,0,5805.txt
21,30,26,29,20,25,0,30,25,26,0,29,28,0,28,0,26,0,5807.txt
21,21,10,29,22,30,0,30,25,26,30,23,0,29,28,27,0,0,5810.txt
21,21,19,0,22,0,27,30,26,0,0,23,0,28,0,27,26,0,5811.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5813.txt
26,21,26,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,5816.txt
21,21,26,0,20,30,0,30,30,0,29,23,0,29,28,27,0,0,5818.txt
26,21,26,0,20,30,0,30,30,0,29,23,0,29,0,27,0,29,5820.txt
21,27,10,29,20,25,0,30,26,26,0,29,28,0,0,0,26,0,5821.txt
21,21,15,20,29,30,30,30,30,24,0,30,0,29,0,27,0,0,5824.txt
26,21,26,29,22,30,27,30,26,0,30,23,0,28,0,27,26,0,5827.txt
21,21,10,0,20,30,0,30,25,0,0,23,0,29,28,27,0,0,5828.txt
21,21,19,0,20,30,0,30,26,0,30,23,0,28,29,27,26,0,5831.txt
26,20,15,20,21,30,30,30,30,24,29,29,28,29,0,27,0,29,5835.txt
21,21,10,29,20,30,0,30,30,26,29,23,0,29,0,27,0,29,5836.txt
21,21,10,29,20,30,0,30,30,26,29,23,0,29,0,27,0,29,5838.txt
0,30,26,29,22,25,0,30,27,0,0,29,28,0,28,0,26,0,5840.txt
21,30,10,29,20,25,0,30,25,0,0,29,28,0,28,25,26,0,5843.txt
21,27,26,29,20,25,0,30,26,26,0,29,28,0,29,0,26,0,5844.txt
21,21,10,0,20,30,0,30,30,0,30,23,0,29,0,27,0,0,5848.txt
21,27,19,0,20,25,0,30,26,0,0,29,0,28,29,27,26,0,5850.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5852.txt
21,18,10,0,20,0,0,30,30,0,0,23,0,29,0,27,0,0,5853.txt
21,21,10,29,20,30,0,30,30,26,0,23,0,29,0,27,0,0,5856.txt
26,27,10,29,20,30,0,30,26,26,29,30,0,28,0,27,0,29,5857.txt
21,8,15,4,4,3,2,2,2,2,12,11,11,11,2,10,10,20,5860.txt
21,21,10,0,22,30,0,30,26,0,0,23,0,28,0,27,26,0,5862.txt
21,21,19,0,20,30,0,30,26,0,29,23,0,28,0,27,26,0,5863.txt
21,21,10,29,20,30,0,30,30,0,30,23,0,29,0,27,0,0,5865.txt
26,21,10,29,20,30,0,30,30,26,29,23,0,29,29,27,0,29,5867.txt
21,27,26,29,20,30,0,30,26,26,0,29,0,28,0,27,26,0,5870.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5871.txt
21,4,10,4,4,3,2,2,2,2,12,11,11,11,12,10,10,20,5874.txt
21,21,26,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5876.txt
21,28,15,20,27,30,30,30,25,25,0,29,0,29,28,27,0,0,5877.txt
21,27,10,0,20,25,0,30,26,0,0,29,28,0,0,0,26,0,5880.txt
26,21,19,29,20,30,0,30,26,26,29,23,0,28,0,27,26,29,5883.txt
21,30,10,29,20,25,0,30,26,0,0,29,28,0,0,0,26,0,5884.txt
25,25,19,0,13,25,0,30,27,0,0,29,28,0,0,25,26,28,5886.txt
21,27,26,29,20,25,0,30,26,26,29,29,28,0,0,0,26,0,5888.txt
21,21,19,29,20,30,0,30,30,0,0,23,0,29,29,27,0,0,5890.txt
21,27,19,0,20,25,0,30,26,0,29,29,0,0,0,0,26,0,5892.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,5894.txt
21,21,10,0,20,30,0,30,26,0,30,23,0,28,29,27,26,0,5896.txt
21,21,18,29,20,30,30,30,30,27,0,30,0,29,0,27,0,0,5898.txt
21,21,19,0,27,30,0,30,30,0,30,23,0,29,0,27,0,0,5901.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5904.txt
21,27,26,0,20,25,0,30,26,0,0,23,0,28,0,27,26,0,5906.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,29,27,0,0,5908.txt
21,27,19,0,20,25,0,30,26,0,29,23,0,28,0,27,26,29,5910.txt
21,27,19,29,22,25,0,30,26,0,0,29,0,28,0,0,26,0,5912.txt
21,21,10,29,28,30,0,25,30,29,0,23,0,29,29,29,0,26,5914.txt
21,21,30,29,20,30,30,30,25,26,0,30,0,29,28,27,0,0,5916.txt
9,20,2,20,21,30,30,30,30,24,29,29,28,29,0,27,0,0,5918.txt
21,21,10,29,20,30,0,25,30,29,30,23,0,29,28,30,0,26,5919.txt
21,21,26,0,20,30,0,30,30,0,29,23,0,29,0,27,0,0,5921.txt
21,21,10,29,20,30,0,30,25,0,0,23,0,29,28,27,0,0,5924.txt
21,21,10,0,22,30,0,30,30,0,29,23,0,29,29,27,0,0,5925.txt
21,21,10,29,20,30,0,30,30,26,0,23,0,29,0,27,0,0,5928.txt
21,21,19,0,20,30,0,30,30,0,0,23,0,29,29,27,0,0,5929.txt
26,20,25,20,30,29,30,30,26,25,29,29,28,28,28,0,0,29,5931.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,30,29,0,26,5933.txt
26,21,10,29,20,30,0,30,26,0,29,23,0,28,0,27,26,29,5935.txt
21,17,18,29,19,25,30,30,25,26,0,29,29,0,28,25,26,0,5938.txt
21,20,25,20,20,30,30,30,26,25,30,29,0,28,0,0,0,0,5941.txt
21,27,10,29,20,25,0,30,26,0,0,29,0,28,0,27,26,0,5943.txt
21,21,10,29,20,30,0,30,30,0,29,23,0,29,0,27,0,0,5945.txt
21,21,26,0,20,30,0,30,30,0,29,23,0,29,29,27,0,0,5948.txt
21,21,26,29,20,30,0,30,26,26,29,23,0,28,28,27,0,29,5950.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5952.txt
21,21,10,29,20,30,0,30,25,0,0,23,0,29,28,27,0,0,5954.txt
21,21,26,29,22,30,0,30,30,26,0,23,0,29,0,27,0,0,5956.txt
21,21,10,29,22,30,0,30,25,0,0,23,0,29,28,27,0,0,5958.txt
21,30,19,29,20,25,0,30,27,0,29,29,28,0,0,25,26,29,5960.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,29,29,0,26,5961.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,28,27,0,0,5965.txt
21,21,19,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5966.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,5969.txt
21,21,19,0,20,30,0,30,26,0,29,23,0,28,0,27,26,0,5971.txt
21,21,10,29,20,30,0,25,30,0,0,23,0,29,29,30,0,26,5972.txt
21,27,10,29,20,30,0,27,25,30,29,29,28,0,28,0,26,0,5974.txt
21,21,10,29,27,30,0,30,30,0,0,23,0,29,0,27,0,26,5977.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,5978.txt
21,21,26,0,20,30,0,30,25,0,0,23,0,28,28,27,26,0,5981.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,30,0,26,5982.txt
21,12,12,6,6,22,14,22,20,21,22,21,22,22,6,6,6,6,5984.txt
20,0,12,6,6,22,14,22,20,21,7,6,6,6,6,6,6,6,5987.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,28,27,0,0,5988.txt
21,27,19,29,20,30,0,30,26,0,0,23,0,28,29,27,26,0,5990.txt
21,30,10,29,20,25,0,30,26,26,0,29,28,0,0,0,26,0,5992.txt
21,21,10,29,20,30,0,25,30,0,29,23,0,29,0,30,0,26,5997.txt
21,21,20,0,20,30,0,25,30,0,0,23,0,29,0,30,0,26,5999.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6000.txt
21,21,10,0,20,30,0,30,30,0,30,23,0,29,29,27,0,0,6002.txt
21,21,10,0,20,30,0,30,30,0,29,23,0,29,0,27,0,29,6004.txt
21,21,10,29,20,30,14,30,26,0,0,23,0,28,0,27,0,0,6006.txt
21,27,10,29,20,30,0,30,26,0,29,29,0,28,0,27,26,29,6008.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,29,27,0,26,6010.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6012.txt
21,21,10,29,20,30,26,29,25,26,0,30,0,29,28,27,0,0,6014.txt
21,25,10,0,13,25,0,30,25,0,0,29,28,0,28,25,26,0,6017.txt
26,21,10,0,20,30,0,25,30,0,26,23,0,29,28,29,0,26,6020.txt
21,30,19,27,20,25,0,30,27,0,0,29,28,0,0,0,26,0,6022.txt
21,30,19,29,20,25,0,30,26,0,0,29,28,0,29,0,26,0,6025.txt
21,20,15,20,21,30,30,25,25,24,26,30,0,29,28,29,0,30,6028.txt
21,27,10,21,22,25,0,30,26,0,29,29,0,0,0,0,26,0,6030.txt
21,27,18,29,20,30,30,29,25,26,0,23,0,28,28,27,0,0,6031.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6035.txt
21,21,19,29,20,30,0,30,30,26,29,23,0,29,0,27,0,29,6037.txt
21,21,26,29,20,30,0,30,30,0,29,23,0,29,0,27,0,0,6039.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,6042.txt
21,20,25,20,20,29,30,30,26,25,29,29,28,28,0,0,0,0,6045.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,29,27,0,0,6047.txt
21,0,12,6,6,22,14,22,20,21,7,6,6,6,6,6,6,6,6048.txt
21,21,19,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6051.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6052.txt
21,27,10,29,22,30,0,30,26,0,0,23,0,28,0,27,26,0,6054.txt
21,21,26,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6056.txt
21,30,19,29,20,25,0,30,26,0,29,29,28,0,29,0,26,29,6060.txt
21,29,25,20,23,28,30,30,25,24,0,29,28,28,28,27,0,0,6062.txt
21,27,10,0,20,25,0,30,26,0,0,29,0,28,0,27,26,0,6065.txt
21,27,26,29,20,25,0,30,26,0,0,29,0,28,0,0,26,0,6068.txt
26,27,26,0,20,30,0,30,26,0,29,23,0,28,0,27,26,0,6070.txt
21,20,15,20,23,30,30,30,30,24,0,30,0,29,0,27,0,0,6072.txt
21,29,2,20,19,28,15,30,26,24,27,18,30,28,28,0,30,0,6073.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,30,0,26,6078.txt
21,27,19,29,20,25,0,30,26,0,30,29,0,28,0,0,26,0,6079.txt
21,19,19,29,22,30,0,30,26,0,0,23,0,28,29,27,26,0,6081.txt
21,21,10,0,20,30,0,30,30,0,30,23,0,29,0,27,0,0,6085.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,30,0,26,6087.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6089.txt
21,21,10,0,20,30,0,25,25,0,26,23,0,29,28,29,0,26,6091.txt
21,21,10,29,20,30,0,30,26,26,0,23,0,28,0,27,0,0,6093.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,29,29,0,26,6095.txt
21,18,26,0,20,0,0,30,25,0,0,23,0,28,28,27,26,0,6097.txt
21,21,19,0,22,30,0,30,26,0,0,23,0,28,0,27,26,0,6100.txt
21,21,15,20,20,30,30,25,25,25,26,30,0,29,28,29,0,30,6103.txt
21,21,19,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6105.txt
0,21,26,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6107.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,28,29,0,26,6108.txt
21,27,25,20,23,30,30,29,25,25,29,29,28,28,28,0,0,0,6110.txt
21,27,10,29,20,30,0,30,26,26,29,23,0,28,0,27,26,0,6114.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,30,0,26,6116.txt
21,27,26,29,20,25,0,30,26,0,29,29,0,28,0,27,26,0,6118.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,28,0,27,0,0,6120.txt
21,21,30,29,27,30,30,27,25,30,0,30,0,29,28,27,0,0,6122.txt
21,21,10,0,20,30,0,30,26,0,0,23,0,28,29,27,26,0,6124.txt
21,30,26,0,13,25,0,30,27,0,29,29,28,0,0,25,26,0,6125.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6129.txt
21,21,10,0,20,30,0,30,25,0,30,23,0,29,28,27,0,26,6132.txt
21,21,10,0,20,30,0,30,25,0,0,23,0,29,28,27,0,0,6133.txt
21,21,10,0,20,30,0,25,30,0,26,23,0,29,0,29,0,26,6135.txt
21,21,10,0,20,30,0,30,30,0,29,23,0,29,0,27,0,0,6137.txt
21,21,19,29,20,30,0,30,30,0,29,23,0,28,0,27,0,0,6139.txt
21,27,10,29,20,25,0,30,26,0,0,29,28,0,0,0,26,0,6142.txt
21,21,10,0,20,30,0,30,30,0,29,23,0,28,0,27,0,0,6145.txt
26,21,19,29,20,30,0,30,30,0,0,23,0,29,30,27,0,0,6148.txt
0,21,10,29,20,30,0,30,25,0,0,23,0,28,28,27,0,0,6151.txt
21,21,10,29,20,30,0,25,30,0,0,23,0,29,0,30,0,26,6153.txt
21,30,10,29,20,25,0,30,26,0,0,29,28,0,0,0,26,0,6155.txt
21,21,10,29,20,30,0,30,30,29,0,23,0,29,0,27,0,0,6157.txt
21,27,10,0,13,25,0,30,26,0,0,29,0,28,0,27,26,0,6159.txt
0,21,19,29,20,30,0,30,30,26,0,23,0,28,0,27,0,0,6161.txt
21,21,10,0,20,30,0,30,25,0,30,23,0,29,28,27,0,26,6163.txt
21,21,10,0,20,30,0,30,30,0,29,23,0,29,29,27,0,0,6165.txt
21,30,19,21,20,25,0,30,27,0,0,29,28,0,0,25,26,0,6167.txt
21,21,10,29,20,30,0,25,30,29,0,30,0,29,0,29,0,26,6169.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,0,27,0,26,6171.txt
21,27,10,29,22,30,0,30,26,26,0,29,0,28,0,27,26,0,6173.txt
21,21,19,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6177.txt
21,21,10,29,20,30,0,30,30,0,29,23,0,29,0,27,0,0,6179.txt
26,21,26,0,20,30,0,30,30,0,29,23,0,29,0,27,0,0,6181.txt
21,21,26,29,28,30,0,25,25,27,26,23,0,29,21,29,0,26,6184.txt
21,21,10,0,20,30,0,30,30,0,29,23,0,29,0,27,0,0,6185.txt
21,21,26,29,20,30,0,30,30,0,29,23,0,29,0,27,0,0,6187.txt
21,27,19,29,22,30,0,30,26,26,29,29,28,28,0,0,26,29,6190.txt
21,21,26,29,20,30,0,30,26,26,0,23,0,28,0,27,0,0,6191.txt
21,30,10,29,20,25,0,30,26,0,0,29,28,0,0,0,26,0,6195.txt
21,21,10,0,22,30,0,30,30,0,0,23,0,29,29,27,0,0,6197.txt
21,21,26,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6198.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,0,29,0,26,6201.txt
21,27,10,29,20,30,0,30,26,0,0,23,0,28,29,27,26,0,6203.txt
21,27,19,0,20,30,0,30,26,0,0,23,0,28,0,27,26,0,6206.txt
21,21,10,29,20,30,0,30,26,26,0,23,0,28,29,27,0,0,6209.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6211.txt
21,21,10,0,20,30,0,30,30,0,29,23,0,29,0,27,0,29,6212.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6214.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6217.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,29,27,0,26,6220.txt
21,27,10,29,20,30,0,30,25,0,29,23,0,28,28,27,26,0,6222.txt
21,21,26,0,27,30,0,30,25,0,0,23,0,29,28,27,0,0,6223.txt
21,21,26,0,20,30,0,30,25,0,29,23,0,29,28,27,0,0,6225.txt
21,21,10,0,20,30,0,30,30,0,29,23,0,29,29,27,0,0,6227.txt
21,4,15,12,19,11,26,12,12,12,16,28,18,15,19,20,21,21,6230.txt
21,21,10,29,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6231.txt
21,21,10,0,20,30,0,30,30,0,0,23,0,29,0,27,0,0,6234.txt
21,21,10,0,20,30,0,25,30,0,0,23,0,29,28,30,0,26,6237.txt
21,27,26,0,20,30,0,30,26,0,29,23,0,28,0,27,26,29,6239.txt
21,21,21,29,20,30,0,30,30,27,0,23,0,29,29,27,0,0,6242.txt
21,30,10,29,20,25,0,30,27,26,29,29,28,0,0,0,26,0,6243.txt
21,21,10,0,20,30,0,30,30,0,29,23,0,29,0,27,0,0,6245.txt
21,21,10,0,28,30,0,25,25,0,0,23,0,29,28,29,0,26,6248.txt
26,21,10,29,28,30,27,25,30,29,0,30,0,29,30,30,0,26,6249.txt
21,23,25,29,19,25,30,30,27,26,27,29,29,0,29,25,26,0,6252.txt
21,21,10,0,20,0,0,30,25,0,0,23,0,28,28,27,26,0,6255.txt
21,30,10,29,20,25,0,30,27,26,0,29,28,0,0,0,26,0,6258.txt
0,12,12,15,15,22,14,22,22,21,7,6,6,6,25,6,23,6,6259.txt
21,21,19,0,20,30,0,30,26,0,0,23,0,28,0,27,26,0,6262.txt
21,21,10,0,20,30,0,30,30,0,30,23,0,29,0,27,0,0,6264.txt
21,30,26,29,22,25,27,30,25,0,0,29,28,0,28,0,26,0,6265.txt
21,21,19,29,22,30,27,30,30,0,29,23,0,29,0,27,0,0,6267.txt
