0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,filename
0,0,13,0,0,0,24,0,0,7,24,6,5,29,4,26,30,5,28,4,22,30,5,5,19,26,12,6,23,8,13,2,27,13,21,18,15,19,24,9,18,0,13,0,0,2,2,2,2,12,0,9,0,0,0,29,3,28,0,1,4,8,7,13,30,3589.txt
0,0,13,0,0,0,24,0,0,30,24,11,11,12,4,26,8,11,28,4,22,30,26,26,26,26,4,29,23,3,13,2,27,13,10,12,4,11,21,3,2,2,5,2,0,2,2,2,2,9,0,29,4,3,30,30,8,11,23,3,27,27,23,13,8,3592.txt
0,24,13,0,0,30,24,0,0,7,24,6,5,29,6,27,30,5,28,5,5,12,6,6,6,26,18,19,5,29,20,2,19,24,2,18,15,19,24,9,19,18,22,5,6,16,25,11,16,3,7,6,4,3,30,29,3,28,22,3,8,17,5,9,6,3594.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,27,17,29,21,2,18,0,5,18,6,19,30,9,20,17,1,10,11,1,25,11,18,0,7,6,18,21,20,6,7,6,6,11,4,4,5,0,7,3596.txt
0,0,13,0,0,30,24,0,0,30,24,11,11,22,13,27,13,20,28,11,6,12,12,12,19,26,17,19,22,29,5,2,5,5,15,29,26,28,13,27,9,9,10,21,17,25,20,11,26,3,29,15,0,0,0,5,25,5,23,1,8,13,28,9,8,3597.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,16,29,6,19,24,27,5,5,6,8,4,0,0,0,0,0,4,2,9,11,9,19,21,13,10,8,3,3,7,0,5,3599.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,23,18,0,21,19,6,19,17,2,18,0,13,0,5,0,0,0,0,1,26,9,1,1,25,29,3,28,0,8,1,1,1,0,27,3601.txt
0,0,13,0,0,0,24,0,0,30,18,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,3,17,3,21,2,18,0,16,29,6,19,24,27,2,2,6,2,0,0,0,0,0,0,0,2,6,8,5,12,7,13,1,8,4,3,4,0,5,3603.txt
16,0,2,23,23,5,30,30,30,16,22,13,13,21,2,20,12,21,22,29,16,19,21,22,3,2,2,27,2,23,27,11,9,7,2,10,6,10,24,15,1,17,21,10,19,22,15,20,18,0,3,4,18,21,20,29,3,28,4,27,3,17,10,0,5,3605.txt
0,0,13,0,0,30,24,0,0,30,24,11,11,12,4,27,8,11,28,4,5,15,6,6,6,26,18,7,23,29,13,0,27,13,2,29,21,11,21,27,9,9,10,1,1,11,11,4,10,0,7,6,4,3,30,5,20,5,1,3,27,8,13,13,12,3608.txt
0,0,13,0,0,30,24,0,0,7,24,6,5,29,4,27,30,5,28,4,5,20,26,26,26,26,4,19,23,29,13,2,27,13,2,18,18,19,24,9,9,9,10,15,11,11,11,11,10,0,7,6,4,3,30,29,3,28,22,3,4,3,23,13,5,3610.txt
5,14,4,3,14,5,30,30,30,15,29,13,13,18,17,7,12,22,16,7,7,21,7,24,20,2,9,24,7,24,12,27,30,16,28,5,8,4,19,13,8,7,9,15,10,25,13,14,26,27,30,4,19,22,4,26,21,19,18,21,9,26,5,19,25,3611.txt
0,24,13,27,0,25,11,26,23,30,12,3,29,3,3,11,3,3,23,3,4,4,3,3,29,26,3,7,15,14,16,5,17,18,1,24,25,26,0,18,13,25,19,1,1,5,5,4,5,16,9,8,26,11,8,11,18,9,24,8,30,30,3,30,6,3615.txt
5,0,29,3,16,3,30,30,30,18,29,13,13,25,17,7,12,19,5,29,29,10,21,15,7,2,9,5,20,4,27,11,9,11,4,15,21,15,22,13,2,2,6,8,0,2,2,16,2,29,0,11,19,22,4,19,28,20,8,16,15,20,5,19,22,3617.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,18,6,19,24,9,18,0,13,0,0,0,0,0,0,0,0,9,2,2,2,29,3,28,0,5,4,3,4,0,5,3619.txt
19,0,29,3,16,5,30,30,30,15,29,13,13,18,17,7,12,27,16,15,1,11,30,22,8,2,14,30,20,22,12,29,30,11,7,15,21,15,22,15,17,16,7,1,1,18,25,20,17,0,3,4,25,25,4,11,28,20,14,21,25,26,6,29,5,3621.txt
0,0,13,0,0,0,24,0,0,7,3,11,11,12,13,26,8,11,10,11,13,30,6,6,6,26,12,9,22,14,16,2,17,18,2,18,21,20,21,9,9,9,10,5,6,3,21,27,3,15,7,6,7,4,30,19,18,9,24,3,30,27,18,30,6,3622.txt
0,0,13,0,0,30,24,0,0,7,24,6,5,29,4,27,30,5,28,4,5,20,26,26,26,26,4,19,23,29,13,2,27,13,2,18,1,5,1,9,20,1,24,13,11,18,25,11,1,3,9,8,6,11,5,29,3,28,22,0,8,8,29,9,25,3625.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,18,6,19,24,9,18,0,13,0,0,0,0,0,0,9,0,9,4,3,3,29,3,28,0,5,7,0,10,7,13,3626.txt
16,0,13,0,0,0,1,1,1,7,0,1,1,1,0,26,1,27,17,1,22,30,23,20,22,26,23,6,11,8,1,1,1,1,21,18,6,10,24,9,18,0,13,0,0,0,0,0,0,0,0,9,25,5,21,29,3,28,0,5,4,4,5,0,5,3629.txt
0,0,13,0,0,30,24,0,0,30,24,11,11,22,4,27,13,20,28,4,5,23,26,26,26,26,4,18,23,29,13,2,27,13,2,29,21,11,23,27,20,30,30,15,19,18,25,12,25,27,28,30,0,0,0,27,6,21,10,1,4,8,4,13,20,3631.txt
0,20,13,0,0,25,11,26,23,7,0,3,29,23,0,23,3,3,17,24,13,20,23,20,22,26,23,19,17,14,21,2,18,0,14,18,5,19,17,9,30,14,19,13,10,5,5,11,5,0,6,5,10,11,10,19,1,1,1,8,0,0,7,0,5,3632.txt
0,0,0,0,0,0,24,0,0,9,0,6,5,29,0,0,4,5,17,0,0,0,0,20,0,23,23,0,17,0,0,2,18,0,0,6,6,18,24,6,0,0,0,0,0,0,0,0,0,1,0,0,1,1,25,22,19,27,0,5,1,1,1,0,27,3634.txt
16,0,13,0,0,0,6,5,5,7,0,8,8,5,0,26,10,27,17,29,22,30,23,20,22,26,23,6,21,8,27,17,12,9,21,6,6,18,24,6,18,0,13,0,4,0,0,0,0,0,4,9,2,2,2,29,3,28,0,3,2,0,2,0,2,3637.txt
0,0,13,0,0,30,24,0,0,30,24,6,5,29,4,27,30,5,28,4,5,23,26,26,26,26,4,10,23,29,13,2,27,13,2,29,15,19,24,27,9,9,10,1,1,11,11,12,10,13,7,6,4,3,30,19,7,11,1,3,4,3,4,13,5,3639.txt
0,0,13,0,0,0,24,0,0,30,24,6,5,29,4,26,30,5,28,4,22,30,26,26,26,26,4,3,23,3,13,2,27,13,3,29,18,19,24,27,2,2,5,2,0,2,2,2,2,13,0,29,12,26,12,30,20,10,1,28,27,8,23,13,5,3640.txt
5,0,23,3,17,3,30,30,30,3,29,13,13,10,17,7,12,27,11,7,7,27,7,2,20,2,9,24,7,17,4,12,10,8,26,25,21,4,23,7,7,14,8,1,1,11,11,14,10,12,27,4,19,22,4,29,3,28,22,19,25,12,4,19,5,3643.txt
16,0,4,23,22,5,4,3,5,15,6,4,4,21,5,8,5,23,16,29,1,8,21,8,8,5,6,12,26,22,27,4,26,4,2,21,18,9,24,23,21,29,1,10,19,22,23,20,25,16,19,21,24,25,24,20,8,25,1,6,29,3,23,13,20,3645.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,9,18,6,19,20,9,12,0,13,0,0,0,0,0,0,1,0,9,1,1,25,29,3,28,0,5,1,1,1,0,27,3646.txt
0,0,13,25,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,21,21,18,6,19,30,9,18,0,13,0,5,0,27,28,27,9,26,26,25,5,23,4,4,4,7,11,3,3,5,0,20,3649.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,19,6,19,17,9,18,0,13,0,0,0,0,0,0,0,0,9,6,11,5,29,3,28,0,8,4,14,12,7,5,3650.txt
28,0,4,13,22,10,1,1,1,22,20,1,1,1,1,17,1,24,11,1,7,27,1,1,25,6,21,30,7,23,23,20,21,23,7,23,15,10,17,24,21,1,20,29,11,18,25,19,1,18,3,4,28,21,19,29,3,28,25,5,25,21,7,19,25,3652.txt
19,0,4,15,22,10,23,10,26,22,20,24,27,7,29,17,23,23,11,15,30,26,2,8,24,29,26,24,26,23,12,29,30,11,8,14,25,26,0,14,9,9,10,15,18,25,20,19,26,18,21,22,28,21,19,25,22,24,9,27,4,21,30,13,15,3654.txt
0,0,13,0,0,30,24,0,0,30,24,11,11,12,22,27,8,11,28,19,5,12,26,26,26,26,4,19,23,29,13,2,27,13,1,14,29,11,4,3,8,3,9,1,1,3,21,11,3,0,7,6,4,3,30,25,21,13,16,13,30,17,3,30,5,3656.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,18,6,19,24,9,18,0,13,0,4,0,0,0,0,1,4,9,1,1,25,29,3,28,0,5,1,1,1,0,27,3658.txt
0,0,13,0,0,30,24,0,0,30,24,11,11,12,4,27,8,11,28,4,5,12,6,6,6,26,18,19,15,29,16,2,17,18,2,29,21,11,21,27,9,9,10,1,1,11,11,11,10,3,7,6,4,3,30,5,21,5,10,3,16,8,0,9,6,3660.txt
0,0,13,0,0,30,24,0,0,7,24,11,11,22,4,27,13,12,28,4,6,20,5,5,12,26,18,19,15,29,16,2,17,18,2,18,22,11,23,9,9,9,10,1,1,14,21,11,3,0,9,8,9,11,9,13,21,15,10,8,5,8,5,17,12,3662.txt
0,0,13,0,27,30,25,21,24,12,13,11,11,22,4,27,14,20,8,4,6,14,13,13,19,11,17,18,22,29,5,16,5,5,8,8,25,26,0,10,9,9,10,15,19,25,20,30,26,20,28,30,0,0,0,27,25,29,14,1,16,8,28,30,15,3664.txt
0,19,11,0,24,25,24,16,12,12,24,6,5,29,18,22,30,5,8,17,13,20,26,26,26,11,4,19,23,14,13,2,27,13,11,18,15,19,17,9,9,9,10,15,10,3,17,11,3,0,29,15,26,11,8,7,30,7,22,8,15,3,5,19,5,3666.txt
0,0,13,0,0,30,24,0,0,7,18,11,11,0,0,27,13,0,17,24,6,20,23,20,22,26,23,19,17,29,21,2,18,0,1,29,4,11,22,27,16,29,7,11,19,22,25,11,25,0,29,15,6,11,5,12,7,12,1,4,4,3,23,0,5,3668.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,3,17,3,21,16,18,0,16,18,6,19,24,20,2,2,6,2,0,0,0,0,0,0,0,2,6,11,5,12,7,13,26,7,4,3,4,0,11,3670.txt
0,0,13,0,0,25,11,26,23,7,25,3,29,23,6,23,3,3,14,5,25,23,27,27,27,26,4,9,5,14,16,0,17,18,1,19,21,16,22,21,17,29,1,10,14,18,25,12,28,0,28,30,6,11,5,12,7,22,1,8,4,13,16,1,12,3672.txt
0,0,13,0,0,25,24,0,0,7,13,6,5,29,6,23,30,5,14,5,25,23,26,26,26,26,4,18,5,14,16,16,17,18,7,19,18,19,17,21,20,17,24,14,11,1,19,12,18,0,28,30,10,11,26,6,7,6,6,8,4,5,12,1,3,3674.txt
0,0,13,0,0,30,24,0,0,30,24,11,11,19,6,27,13,16,28,5,18,12,12,12,12,26,18,19,5,29,16,8,17,18,2,29,21,16,23,27,9,9,10,1,1,11,11,11,10,15,29,15,9,11,9,13,21,10,16,10,4,30,5,13,15,3677.txt
0,0,13,23,0,0,24,0,0,7,24,7,19,8,14,26,7,10,28,4,22,30,21,22,3,2,1,6,23,8,13,2,27,13,16,18,4,11,22,9,2,2,6,2,0,2,2,2,2,0,0,2,25,25,21,5,7,5,1,6,4,17,6,13,5,3679.txt
0,0,13,0,0,30,24,0,0,7,24,11,11,19,4,27,0,16,28,4,6,15,12,12,17,26,3,7,15,29,16,16,17,18,2,28,21,16,21,20,9,9,10,1,1,3,21,4,3,0,1,1,6,11,5,27,21,14,10,8,8,30,5,18,5,3681.txt
0,3,13,30,0,25,11,26,23,30,12,3,29,23,3,10,3,3,3,3,17,23,3,25,2,26,22,30,15,20,5,3,5,5,18,25,27,14,11,7,8,7,9,24,10,25,13,19,26,12,30,4,17,21,19,29,3,28,22,5,27,12,13,1,5,3683.txt
0,0,13,0,0,30,24,0,0,30,13,11,11,13,13,27,0,20,28,28,6,14,12,12,19,26,3,18,5,29,5,16,5,5,2,29,23,22,7,1,9,9,10,5,6,4,4,5,4,3,1,1,0,0,0,5,18,5,24,1,8,13,27,9,6,3685.txt
16,0,29,15,23,15,6,10,5,6,26,26,27,25,29,30,23,19,7,29,1,18,21,28,9,20,20,30,20,22,27,11,9,15,2,27,27,21,21,15,22,17,7,11,11,18,29,17,18,19,3,4,23,29,27,20,13,20,23,30,8,19,30,18,21,3688.txt
0,0,13,0,0,30,24,0,0,30,24,11,11,22,4,27,13,12,28,4,5,12,6,6,6,26,24,19,23,29,13,2,27,13,2,29,4,11,7,27,9,9,10,15,19,11,11,11,10,0,7,6,9,7,9,12,7,9,1,15,4,8,27,13,12,3690.txt
0,0,13,0,27,30,24,15,24,12,24,11,11,12,6,27,8,11,30,5,5,23,6,6,6,30,18,17,12,29,16,2,17,18,12,16,29,16,21,19,9,9,10,15,12,11,11,27,10,0,7,6,4,3,30,11,16,25,10,3,8,13,10,18,12,3692.txt
0,0,13,0,0,25,24,0,0,7,24,11,11,12,4,23,8,11,28,4,17,15,26,26,26,26,4,7,23,14,13,2,27,13,2,18,27,11,21,9,9,9,10,24,11,19,20,4,20,18,7,6,4,3,30,29,3,28,25,5,4,8,6,13,28,3694.txt
29,23,29,15,12,11,20,8,18,18,7,5,7,5,8,13,6,9,13,7,15,22,16,9,7,12,25,28,28,21,28,4,26,4,1,27,30,15,13,16,19,18,22,1,1,16,22,22,16,24,23,20,13,15,13,9,18,9,24,25,16,27,30,30,23,3696.txt
0,0,13,0,0,30,24,0,0,7,24,11,11,12,4,27,8,11,28,4,5,20,26,26,26,26,4,19,23,29,13,2,27,13,1,18,4,11,7,9,8,3,9,1,1,3,21,11,11,0,7,6,4,3,30,1,20,13,26,3,27,8,3,13,5,3698.txt
0,0,13,0,0,0,11,26,23,30,24,21,29,3,4,26,19,25,28,4,22,30,26,26,26,26,4,5,23,3,13,16,27,13,4,29,26,28,3,18,10,11,16,2,5,27,10,2,19,29,15,27,0,0,0,18,7,23,23,1,7,3,14,13,23,3699.txt
0,0,13,25,0,0,24,0,0,30,24,11,11,22,13,26,13,20,28,28,22,30,12,12,19,26,18,26,5,12,16,2,17,18,16,29,21,15,21,18,10,11,6,20,5,10,10,10,19,2,26,2,10,11,26,15,22,10,9,8,15,13,18,18,18,3702.txt
19,0,4,3,16,3,30,30,30,22,29,13,13,25,2,7,12,1,5,13,11,11,30,22,24,2,27,27,26,22,12,14,30,11,20,14,7,22,22,15,17,30,7,11,10,22,23,19,28,13,21,22,19,22,4,13,29,12,16,26,5,17,27,17,12,3704.txt
0,0,13,0,0,30,24,0,0,30,24,11,11,22,4,27,13,12,28,4,5,12,26,26,26,26,4,19,23,29,13,2,27,13,2,29,7,11,22,3,17,29,1,10,19,22,15,11,25,18,29,15,10,11,26,12,7,12,1,8,4,17,4,13,17,3705.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,18,6,19,24,9,18,0,13,0,0,0,0,0,0,0,0,9,4,3,30,29,3,28,0,3,4,3,4,0,5,3707.txt
0,24,13,27,0,25,24,0,0,30,0,11,11,12,0,23,8,11,17,24,4,23,23,20,22,26,23,18,17,14,21,15,18,0,2,1,25,26,12,17,9,9,10,14,12,19,13,27,20,0,7,6,7,4,6,21,13,25,10,3,3,13,21,0,5,3710.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,18,6,19,9,9,18,0,13,0,0,0,0,0,0,1,0,9,1,1,25,29,3,28,0,5,1,1,1,7,27,3711.txt
0,0,0,0,0,0,11,26,23,9,10,21,3,3,4,0,19,25,14,4,0,0,29,4,4,0,4,11,25,3,13,2,27,13,25,0,25,26,0,0,2,2,29,2,0,2,2,16,2,2,0,11,2,2,2,6,11,6,6,3,11,4,12,1,4,3714.txt
22,0,29,15,22,10,23,10,26,13,26,26,27,7,29,5,17,23,11,29,29,26,21,18,10,19,20,3,26,3,28,11,9,11,3,14,25,26,0,15,14,15,16,8,4,26,30,8,6,10,4,3,17,20,19,21,13,9,16,20,8,22,20,8,18,3716.txt
0,0,13,0,0,0,24,0,0,7,13,11,11,22,4,26,30,5,14,4,22,30,26,26,26,26,4,6,13,8,5,2,5,5,16,19,23,22,22,9,2,2,29,20,0,2,2,2,2,29,0,11,0,0,0,6,25,6,6,1,25,4,12,18,15,3717.txt
0,0,13,0,0,30,24,0,0,7,25,6,5,29,4,27,30,5,28,4,6,14,12,12,19,26,12,18,13,29,5,0,5,5,2,19,15,19,24,2,9,9,10,15,11,25,20,5,26,18,1,1,0,0,0,29,3,28,22,5,7,8,28,13,8,3719.txt
0,0,13,0,0,0,24,0,0,7,24,6,5,29,4,26,30,5,28,4,22,30,6,6,6,26,3,6,23,8,13,2,27,13,21,18,15,19,24,9,18,0,13,0,0,2,2,2,2,13,0,9,4,3,7,29,3,28,0,3,27,8,23,13,5,3721.txt
5,0,4,3,16,3,30,30,30,3,29,13,13,7,14,7,12,4,5,15,12,11,2,2,24,2,9,27,9,23,12,29,30,11,7,14,29,16,22,30,21,16,30,10,10,1,24,26,17,0,21,20,12,14,12,25,29,13,10,21,5,17,5,17,12,3723.txt
0,0,13,0,0,0,24,0,0,7,24,11,11,22,4,26,30,5,28,4,22,30,26,26,26,26,4,6,23,8,13,0,27,13,21,18,23,11,7,2,18,0,13,0,0,2,2,2,2,29,0,9,0,0,0,29,3,28,0,5,27,8,4,13,4,3724.txt
0,0,13,0,0,30,24,0,0,30,13,6,5,29,4,27,30,5,28,4,2,15,26,26,26,26,4,7,4,29,13,0,27,13,23,29,15,19,24,27,19,18,1,1,1,16,15,4,16,18,8,7,26,8,8,29,3,28,22,4,17,8,5,13,20,3726.txt
0,0,13,0,0,30,24,0,0,30,0,11,11,12,0,27,8,11,17,24,5,12,23,20,22,26,23,19,17,29,21,2,18,0,2,29,4,11,21,27,9,9,10,15,19,11,11,11,10,26,7,6,4,3,30,19,8,9,1,3,27,8,14,7,18,3729.txt
0,19,11,0,24,30,24,21,13,17,24,11,11,14,18,21,28,13,19,17,6,20,28,13,12,11,17,20,23,30,13,2,27,13,8,16,2,27,26,19,19,18,21,10,19,16,29,24,16,16,28,30,0,0,0,2,2,2,2,1,2,29,2,10,29,3734.txt
0,1,11,0,26,30,27,16,12,14,0,20,21,22,0,15,14,20,17,24,18,17,23,20,22,11,23,18,17,9,21,8,18,0,22,8,12,13,15,10,22,30,23,21,17,29,18,5,29,14,1,1,22,7,22,6,24,6,6,9,20,9,12,7,8,3736.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,18,6,19,24,9,18,0,13,0,0,0,0,0,0,0,0,9,4,3,30,29,3,28,0,3,4,5,12,0,5,3739.txt
4,0,13,0,0,0,30,30,30,7,24,23,22,20,4,26,29,4,28,2,22,30,6,6,6,26,3,6,9,8,4,12,10,22,27,2,23,11,21,15,10,11,12,20,5,10,10,6,6,7,26,29,12,26,12,5,29,5,10,3,8,17,5,9,5,3741.txt
0,0,13,0,0,0,24,0,0,30,0,6,5,29,0,26,30,5,0,24,22,30,23,20,22,26,23,3,17,3,21,16,18,0,16,29,1,19,24,1,2,2,5,2,0,0,0,0,0,9,0,2,6,11,5,1,20,11,26,8,17,0,4,0,4,3743.txt
0,0,13,0,0,25,24,0,0,7,24,6,5,29,4,23,30,5,28,4,17,15,26,26,26,26,4,7,23,14,13,6,27,13,2,18,14,19,17,2,9,9,10,1,1,11,11,4,10,13,7,6,7,4,30,29,3,28,4,5,27,8,4,5,26,3744.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,18,6,19,24,9,18,0,13,0,0,0,0,0,0,13,0,9,9,11,9,29,3,28,0,4,4,8,6,0,7,3747.txt
16,19,11,23,24,25,30,30,30,14,24,23,22,18,14,12,29,8,24,18,13,17,24,17,8,2,9,27,16,23,18,29,30,8,7,16,18,10,24,19,8,14,9,14,16,11,11,26,10,15,20,22,12,26,12,6,20,6,6,19,27,4,27,13,25,3749.txt
0,24,13,27,0,25,24,0,0,30,24,11,11,22,3,23,13,20,28,3,25,12,6,6,6,4,12,1,6,14,24,3,24,28,2,29,22,16,19,7,9,9,10,5,6,25,13,1,26,13,8,7,26,7,8,19,29,25,10,15,16,30,0,30,5,3750.txt
21,0,29,26,22,15,19,24,18,5,26,16,17,26,26,30,16,23,21,29,20,13,21,28,3,25,20,28,26,19,27,17,12,9,2,23,3,3,15,24,23,28,25,10,12,29,28,17,29,17,12,12,23,29,27,18,16,23,23,23,12,27,18,20,23,3752.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,18,6,19,24,9,18,0,13,0,0,0,0,0,0,0,0,9,4,3,30,29,3,28,0,5,3,14,27,0,5,3755.txt
0,19,11,0,30,25,24,16,12,28,24,6,5,29,13,22,30,5,9,28,17,14,6,6,6,28,12,18,29,14,5,23,5,5,8,16,1,19,20,19,9,9,10,5,6,19,20,5,20,3,7,6,4,3,30,7,30,7,25,5,0,29,5,13,6,3757.txt
0,24,13,27,0,25,24,0,0,30,12,11,11,22,13,23,13,20,10,28,25,23,25,3,29,26,10,20,13,14,22,19,22,27,29,24,21,20,19,18,30,26,3,15,19,11,11,12,10,18,28,30,26,7,8,19,18,21,24,22,16,13,28,30,28,3758.txt
0,0,13,0,0,0,24,0,0,30,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,2,6,19,24,15,18,0,13,0,0,0,0,0,0,1,0,9,1,1,25,29,3,28,0,3,1,1,1,0,27,3762.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,18,6,19,17,9,18,0,13,0,4,0,0,0,0,9,4,9,9,11,9,29,3,28,0,5,27,4,4,0,3,3763.txt
0,19,11,27,27,25,24,16,12,12,12,11,11,12,13,23,8,11,10,11,17,12,6,6,6,11,12,19,5,14,5,2,5,5,8,16,23,22,19,19,9,9,10,5,6,25,20,11,26,24,7,6,7,4,30,15,18,29,24,3,16,29,25,28,6,3764.txt
0,5,11,27,25,25,24,21,24,28,24,20,21,12,13,22,8,11,9,28,17,14,6,6,6,21,17,18,22,14,5,19,5,5,8,16,12,13,3,19,9,9,10,5,6,19,20,27,20,3,7,6,7,4,30,5,18,5,24,3,26,29,28,9,6,3766.txt
0,0,13,0,0,30,24,0,0,30,24,6,5,29,13,27,30,5,28,28,5,23,6,6,6,26,12,17,5,29,16,2,17,18,2,1,15,19,24,27,9,9,10,14,19,11,11,27,10,0,7,6,4,3,30,20,21,25,15,3,16,3,16,30,5,3768.txt
21,20,29,26,23,1,29,24,3,15,21,4,4,26,5,18,5,4,6,27,20,8,17,16,3,7,7,11,21,10,18,17,12,9,10,20,2,27,26,22,29,11,16,2,27,27,10,8,19,11,5,2,2,2,2,2,2,2,2,29,2,3,22,13,29,3770.txt
5,19,4,15,22,5,23,22,26,15,21,27,27,9,29,30,23,8,16,7,24,8,9,16,8,15,1,12,9,22,17,17,12,9,1,15,30,15,22,25,16,29,7,30,18,18,29,18,28,30,3,4,16,18,16,20,13,10,23,6,15,14,6,17,5,3772.txt
0,0,13,0,0,30,24,0,0,30,24,11,11,22,4,27,13,20,28,4,6,14,12,12,19,26,18,18,23,29,13,2,27,13,2,29,25,0,0,27,19,18,21,10,19,16,1,12,16,3,28,30,0,0,0,5,6,5,9,1,8,8,27,9,25,3775.txt
0,20,13,27,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,15,18,0,21,18,6,19,24,9,18,0,13,0,8,0,0,0,0,0,26,9,10,11,26,29,3,28,0,5,3,3,18,7,10,3777.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,17,6,19,24,8,18,13,13,7,0,0,0,0,0,1,0,9,1,1,25,29,3,28,0,5,1,1,1,7,27,3779.txt
16,0,13,0,0,0,1,1,1,7,0,1,1,1,0,26,1,21,17,1,5,30,23,20,22,26,23,2,2,17,1,1,1,1,1,18,6,8,30,9,8,14,9,24,11,11,11,14,10,0,3,4,2,2,2,16,15,17,22,5,4,0,5,0,7,3781.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,18,6,19,9,9,18,0,13,0,0,0,0,0,0,1,0,9,1,1,25,29,3,28,0,5,1,1,1,2,27,3783.txt
0,0,13,0,0,0,24,0,0,7,0,6,5,29,0,26,30,5,17,24,22,30,23,20,22,26,23,6,17,8,21,2,18,0,21,18,6,19,17,9,18,0,13,0,5,0,0,0,0,1,26,9,1,1,25,29,3,28,0,3,1,1,1,0,27,3786.txt
0,0,13,0,0,0,24,0,0,7,24,11,11,12,4,26,8,11,28,4,22,30,26,26,26,26,4,3,23,3,13,2,27,13,16,14,25,26,0,3,10,24,2,18,2,6,6,2,9,13,2,3,4,3,7,14,26,9,10,3,25,16,27,29,5,3789.txt
0,24,13,0,0,0,24,0,0,7,24,6,5,29,6,26,30,5,28,5,22,30,6,6,6,26,18,6,5,8,20,2,19,24,21,18,15,19,17,9,18,0,13,0,2,6,6,10,9,7,2,9,12,26,12,29,3,28,0,5,9,26,7,9,11,3791.txt
0,19,11,0,27,30,24,16,12,12,24,11,11,22,18,15,14,20,24,21,6,12,26,26,26,11,4,19,23,6,13,2,27,13,1,16,25,0,0,19,25,8,26,15,16,13,20,11,14,26,1,1,0,0,0,6,8,6,6,1,11,4,23,10,13,3793.txt
0,19,13,0,27,30,24,16,12,12,24,11,11,12,4,27,8,11,24,4,5,12,26,26,26,10,4,19,23,29,13,2,27,13,23,16,21,11,23,19,8,14,9,3,3,25,13,11,26,13,7,6,4,3,30,12,7,13,1,3,4,8,5,13,5,3795.txt
21,24,30,3,18,3,30,30,30,26,29,13,13,21,17,7,12,23,11,29,29,26,21,15,10,1,20,24,26,20,27,11,9,30,29,30,27,14,6,23,19,18,20,29,11,16,23,19,16,24,30,4,19,22,4,29,3,28,22,20,8,21,16,8,13,3797.txt
